plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,log(N/Ha),log(O/Hb),KL log(O/Hb)
8990-6102,3.479308208,1.13442866,-0.87997365,0.433235268,0.664138297,0.307745864,0.486715712,-2.569534373
8990-6103,50.01291275,85.19206047,246.7177315,326.5517654,21.65338278,-0.121751673,-0.231316974,0.159162188
8990-6104,43.58802319,102.3059978,144.2619514,376.1579437,34.89565849,-0.416218435,-0.370533922,0.501682114
8990-9101,45.19748402,23.91510105,128.739502,142.9165001,9.078141928,-0.045370547,0.27644204,0.006385603
8990-9102,30.73088217,43.7550211,75.1970787,173.5489883,13.68225479,-0.363221117,-0.15345287,0.457901416
8991-12701,6.431848168,8.707481861,12.0386169,26.43596983,2.10343051,-0.341618653,-0.131556795,0.4384155
8991-12702,5.671226184,8.767506917,-1.057708939,2.882999579,0.49110204,-0.435478404,-0.189199149,0.516322972
8991-12703,6.041768551,29.47928762,39.06785011,132.5970612,8.16643858,-0.530714386,-0.6883529,0.580435464
8991-12704,105.3728638,103.6198597,222.932724,518.8464661,31.96252966,-0.36686504,0.007285783,0.461089159
8991-12705,10.57513213,29.54635429,55.98698521,135.830761,18.90293598,-0.384911052,-0.446218099,0.476475477
8991-1901,16.93326497,5.145436496,10.7622962,7.668694675,0.80643031,0.147183494,0.517318482,-0.699618368
8991-1902,8.515088558,8.401247978,2.735237519,4.949487527,0.413584381,-0.257565189,0.005845365,0.351587155
8991-3701,17.62819386,6.109231815,27.96115351,34.90578794,1.888911396,-0.096342362,0.460221213,0.112912993
8991-3702,17.99283957,12.30053335,24.21904802,18.20046568,1.218861759,0.124074568,0.165175765,-0.573385817
8991-3703,36.22749996,34.28224277,22.53822899,107.8075008,8.060288668,-0.679729191,0.023969139,0.659440278
8991-3704,6.796628715,4.117195304,2.663302479,13.04678352,1.157117382,-0.690082963,0.217692077,0.664175538
8991-6101,30.59471321,81.90088654,146.7593956,330.2672043,47.61834812,-0.352259536,-0.427642216,0.448141774
8991-6102,6.574601471,6.593588859,3.506219417,7.280478239,0.940177828,-0.317320818,-0.001252431,0.415220537
8991-6103,38.13419533,14.36685658,35.58583546,48.59820557,2.808793485,-0.135343067,0.423952831,0.182306953
8991-6104,36.51618099,137.32724,270.39048,727.6316833,40.52273083,-0.429920205,-0.575271341,0.512162124
8991-9101,82.48194885,151.7963982,170.5501175,556.6468506,42.91136551,-0.513727733,-0.264902553,0.569909726
8991-9102,41.60903835,15.26054621,89.05694962,42.32154655,3.002336204,0.323106286,0.4356176,-2.962662376
8992-12701,28.90965414,72.70018005,216.7918243,440.4222412,25.51559448,-0.307826343,-0.40049259,0.405763254
8992-12702,45.56251144,95.04689217,366.1940994,614.9268341,36.69361115,-0.225112103,-0.319330266,0.312443707
8992-12703,2.753950655,7.334822297,10.36564183,27.07092667,3.289752066,-0.416906924,-0.425433442,0.502216442
8992-12704,24.28623152,122.1289616,178.2570534,553.977066,32.69027519,-0.492445063,-0.701458534,0.55619759
8992-12705,19.02572584,8.43526113,22.92122221,17.13697195,1.043816045,0.126303686,0.353242703,-0.58482264
8992-1901,28.9487203,20.33106168,8.631023089,6.448313077,0.800580104,0.126616163,0.153469312,-0.58643772
8992-1902,2.537063599,4.903355241,10.55366826,18.48104763,1.607998997,-0.243323148,-0.286162004,0.334847602
8992-3701,53.05883408,25.493536,37.0980835,52.64905453,3.298202276,-0.152039102,0.318327625,0.209354253
8992-3702,377.4563522,121.7323036,282.853302,324.4368439,20.70086718,-0.059568915,0.491460898,0.038119701
8992-3703,9.723644733,21.97971249,33.41281414,101.5336609,5.797744274,-0.48269699,-0.354192924,0.549712473
8992-3704,59.51096439,49.6625452,93.26691437,67.74456024,4.116555512,0.138853181,0.078568015,-0.652083224
8992-6101,246.3421135,261.3434448,692.0276031,1170.746246,73.33571243,-0.228339356,-0.025672948,0.316499181
8992-6102,47.65408039,24.84069014,233.3900871,131.3768272,8.186652064,0.249563637,0.282936436,-1.57723854
8992-6103,21.61233902,7.662423968,22.48134518,20.74062538,1.789246023,0.035000446,0.450335593,-0.21230029
8992-6104,21.99348569,11.48291087,10.39742112,25.59870863,2.314462125,-0.391292423,0.282242071,0.481762027
8992-9101,60.14243603,55.052001,57.07338619,177.0441475,10.55225134,-0.491647935,0.038407906,0.55567222
8992-9102,19.88067579,42.2234807,77.41759872,146.907753,8.113909364,-0.278205019,-0.327122889,0.37471544
8993-12701,50.14795685,26.21009827,183.3204384,83.93052483,10.68275428,0.339290948,0.281784594,-3.476853536
8993-12702,51.08760166,24.72860003,108.1677856,59.24066162,5.929972291,0.261478039,0.315115985,-1.735351348
8993-12703,102.4437542,43.74821663,14.84614325,136.4427757,9.051952124,-0.963336899,0.369525131,0.764419663
8993-12704,9.614389102,13.18989531,9.759572029,42.69127909,9.01027743,-0.640908393,-0.137319654,0.640899819
8993-12705,10267.27954,873.0073395,3630.289673,2862.239563,179.1912193,0.1032353,1.070437492,-0.473191686
8993-1901,5.514192104,8.128155708,0.72998625,4.924530665,0.734232227,-0.829050166,-0.168510123,0.720426141
8993-1902,0.761928037,2.91467762,-1.097688526,2.120890796,0.411869973,-0.286039183,-0.582676572,0.383163511
8993-3701,38.80599022,16.33100188,79.92473793,46.59104347,2.882339001,0.234378784,0.375885941,-1.39890099
8993-3702,56.86590099,86.59127808,76.69981384,286.376442,32.0108881,-0.572142979,-0.182622225,0.604667649
8993-3703,72.01049805,34.94843602,107.0562801,92.45209503,5.716334343,0.063695392,0.313968069,-0.311336652
8993-3704,6.922576904,3.422330916,9.480040073,5.671003878,0.726036742,0.223150229,0.305945789,-1.281138609
8993-6101,11.10165882,10.29417165,3.71072944,29.42242495,2.444291194,-0.899219174,0.032796471,0.744490609
8993-6102,18.97418737,27.77418613,57.23712921,145.5576515,8.027959585,-0.405357197,-0.165478157,0.493141618
8993-6103,231.6122856,286.6290398,669.9340973,973.9958649,60.77920914,-0.162525031,-0.092558596,0.225611287
8993-6104,2.598546028,6.592528224,3.533880174,12.63076758,2.045705736,-0.553177924,-0.404321584,0.593818255
8993-9101,11.87937528,10.14082819,4.823823124,27.95141828,2.629870117,-0.763012474,0.068720177,0.6952767
8993-9102,470.8716965,76.65896034,222.0070953,293.1970367,17.45344925,-0.120792722,0.788339661,0.157488973
8994-12701,14.87981391,10.30577695,26.13316774,26.33218241,3.488688886,-0.003294799,0.159516761,-0.09883732
8994-12702,40.38536358,55.72116947,53.795187,195.0813751,15.65617561,-0.559472387,-0.139796226,0.597463466
8994-12703,11.12527895,65.27519608,87.07378197,238.4129219,13.26885438,-0.437442382,-0.768437276,0.517781012
8994-12704,6.250116944,7.67167598,11.32243073,33.81613469,4.771640182,-0.475184292,-0.089002108,0.544623215
8994-12705,13.23445487,36.18015957,87.48873901,214.410778,11.80962658,-0.389294456,-0.436764421,0.480115285
8994-1901,4.519758105,10.42835951,20.73347521,44.64845371,3.396062672,-0.333134321,-0.363100802,0.430475741
8994-1902,26.07293653,8.306173563,20.40674639,21.67219019,1.463710845,-0.026129036,0.496788946,-0.039518846
8994-3701,4.024687469,4.980356932,14.80768037,29.1321249,1.976754606,-0.293885132,-0.092528307,0.391450618
8994-3702,5.057293177,3.611690577,1.429081827,5.572548866,0.729226142,-0.590996789,0.146207595,0.615068948
8994-3703,3.849314809,0.008529976,-4.176339388,1.676559031,0.492881045,0.396376935,2.654435621,-7.095446931
8994-3704,-0.019760774,9.262061119,15.05493402,32.16466045,2.447861671,-0.329700114,-2.670903702,0.427214064
8994-6101,3.966191947,9.328464508,14.92375755,33.5398674,4.264553249,-0.351683156,-0.371436435,0.447621389
8994-6102,4.459466636,17.66007459,4.15347746,8.756819904,1.691925555,-0.32393456,-0.597709615,0.421674711
8994-6103,11.2005868,7.381108046,19.96133852,17.76223993,1.118402064,0.050691928,0.181119213,-0.264777621
8994-6104,25.17982686,17.78919584,7.311609775,56.67284536,4.377119124,-0.889362013,0.150896423,0.741260081
8994-9101,4.291677475,9.252169609,25.04111767,49.3365202,2.947725296,-0.294514806,-0.333616509,0.392108323
8994-9102,103.7950764,435.9237976,1134.319244,1915.259552,120.6634674,-0.227492337,-0.623233826,0.31543842
8995-12701,2.55005461,5.960359864,3.906305313,8.449886084,4.582187533,-0.33508467,-0.368723001,0.432315718
8995-12702,29.82907158,18.54628783,6.318821207,52.05325866,12.90113199,-0.915811856,0.206382741,0.749824808
8995-12703,11.51719403,12.44846869,35.25616646,19.36083579,1.206755996,0.260310986,-0.033769248,-1.719069912
8995-12704,24.09572601,16.20941325,34.65821886,25.65441656,1.748591423,0.130644098,0.172172722,-0.607522883
8995-12705,35.62912464,27.14753652,79.50705719,46.54169559,7.195761442,0.232563478,0.118074726,-1.379107711
8995-1901,46.15955448,21.22580504,36.09649467,45.08521938,3.185493767,-0.096569158,0.337397438,0.113344146
8995-1902,29.63750696,14.78080773,104.099844,47.26830482,2.922548234,0.342880051,0.302143501,-3.608617409
8995-3701,17.59185727,25.43728574,9.806316058,13.16468652,1.769146204,-0.127904636,-0.160159076,0.169770412
8995-3702,16.22082949,37.38712406,76.6734581,173.378994,10.04313517,-0.354351428,-0.362649,0.45002433
8995-3703,74.43612099,39.83902264,96.03251648,106.4911251,7.213404775,-0.044895106,0.271475058,0.005292682
8995-3704,26.22340345,11.47639239,15.68659925,17.78740275,1.605856895,-0.054583737,0.358883668,0.027173254
8995-6101,53.48803806,152.4873543,331.1172485,658.0884399,39.79687214,-0.298302457,-0.454977161,0.396041847
8995-6102,12.91047978,6.57202071,-0.081247587,5.100148916,1.25705117,-1.797772387,0.293243459,0.921013569
8995-6103,13.79083753,7.211745512,7.55057013,6.603084862,0.548859179,0.058232867,0.281550249,-0.291419839
8995-6104,24.73439169,10.0081839,37.27637482,20.51250577,2.787650764,0.259414954,0.392945957,-1.70669191
8995-9101,17.06785107,14.5900774,64.13680744,98.73206139,6.569714546,-0.187350866,0.068121249,0.262032865
8995-9102,74.88222885,33.66474247,12.48412323,98.51896286,16.62469912,-0.897161784,0.347203466,0.743820179
8996-12701,11.11258936,40.83028698,79.22539711,176.3916245,10.15549159,-0.347613535,-0.565167166,0.443926245
8996-12702,10.95531845,14.73064995,42.26437378,69.459589,4.657447696,-0.215757771,-0.128596903,0.300473077
8996-12703,745.8853607,260.4170418,69.95247269,812.0980377,49.28305244,-1.064805391,0.457002682,0.792555475
8996-12704,9.810801268,17.15126753,19.78316307,69.94211197,4.966727376,-0.548443011,-0.242591743,0.591046506
8996-12705,32.5260582,16.58958364,54.30717945,36.98139954,7.411471605,0.166873905,0.292395948,-0.822363863
8996-1901,11.85087617,9.289388339,0.215741172,3.46559008,1.09049499,-1.205844157,0.105763342,0.82600434
8996-1902,10.49316263,4.832470775,5.630401492,5.985116661,1.250199467,-0.026533255,0.336737168,-0.038517916
8996-3701,65.95588303,20.97234294,80.20615387,61.76744938,3.774142087,0.113448023,0.497606588,-0.520830509
8996-3702,12.68988204,10.02561554,7.71727109,6.624691039,1.040868148,0.066298128,0.102346539,-0.321016029
8996-3703,91.41286278,173.4887161,384.6014481,894.1452484,53.51350594,-0.366397158,-0.278263923,0.460681405
8996-3704,107.9793205,7.865035892,75.99469376,52.91440678,3.281442523,0.157209338,1.137639881,-0.760186094
8996-6101,5.009523511,11.82675457,14.75143576,30.46621513,3.917817771,-0.314984212,-0.373069165,0.412914308
8996-6102,237.5134163,258.1889534,204.9728012,876.7461395,54.6198864,-0.631177626,-0.036249511,0.63604759
8996-6103,16.83189392,7.542454243,6.504894098,6.957059542,0.589769324,-0.02918549,0.348620301,-0.031990648
8996-6104,5.664566211,4.943397932,0.849105171,14.71653643,4.441776991,-1.238844124,0.059141086,0.833033562
8996-9101,11.8485508,45.54479218,74.74181747,200.7029724,12.07853222,-0.42899015,-0.58477349,0.511460864
8996-9102,15.97104001,6.702659726,30.17375755,22.03183508,3.205561459,0.136578724,0.377086026,-0.639517325
8997-12701,17.52747917,14.56651068,49.18331814,42.31518555,6.837652445,0.065321575,0.080363928,-0.317369711
8997-12702,44.95074749,48.2520895,98.3627491,236.2615242,13.63814211,-0.380562343,-0.030779207,0.472827408
8997-12703,2.40720199,3.661327496,7.732259244,14.0636766,1.189031363,-0.259792465,-0.182126043,0.354145932
8997-12704,31.16384935,18.88562489,74.91040993,65.39844036,5.844507933,0.058974782,0.217519737,-0.294093856
8997-12705,88.13182259,94.09230804,333.1806793,443.4908295,26.10755205,-0.124204835,-0.02842137,0.163417979
8997-1901,8.776486397,13.31123114,18.0871644,42.76810074,2.610252023,-0.373749478,-0.180897541,0.46703659
8997-1902,77.34397125,50.04671526,261.1775475,139.1756287,8.479306698,0.273372648,0.189050889,-1.912315079
8997-3701,14.47186351,51.42800522,103.5723991,236.2455444,15.14365172,-0.35811959,-0.550675221,0.453391414
8997-3702,216.5632439,136.0735397,91.93208313,454.6968536,32.53901291,-0.694254848,0.201811066,0.666059729
8997-3703,8.063956738,7.724662662,41.96409035,30.09088421,1.945106268,0.144442864,0.018668666,-0.68371104
8997-3704,67.71142006,89.80550575,124.5536556,385.6935425,24.65390348,-0.490885889,-0.122641041,0.555169156
8997-6101,37.25368977,33.91978168,38.80285645,48.86135197,3.232876301,-0.100101782,0.040716245,0.120015624
8997-6102,24.98158789,18.10690212,100.6747971,69.45795536,5.505714417,0.161198768,0.139775886,-0.78538072
8997-6103,27.1345458,25.44419622,103.683548,97.5221138,5.679950237,0.026606744,0.02793382,-0.185753897
8997-6104,71.19955635,38.92511892,173.8301849,90.56779861,5.00890708,0.283151381,0.262247339,-2.07467491
8997-9101,6.208552678,18.83767319,1.144207676,5.502791405,2.175831556,-0.682078193,-0.482036888,0.66052205
8997-9102,21.51881695,53.35649014,89.08213615,233.2076454,13.22916508,-0.417952161,-0.394368862,0.503026054
8998-12701,10.61641574,5.869779587,24.63185406,41.4101305,5.842463732,-0.225609496,0.257356124,0.313071201
8998-12702,16.47303319,25.6323123,64.63924599,143.6028709,7.794558287,-0.346666841,-0.192014212,0.443061384
8998-12703,3.914217234,3.208305279,2.333169222,12.90813382,2.510653734,-0.742917221,0.086369239,0.687080271
8998-12704,9.816645384,27.86924887,33.16274452,105.9958744,8.563441992,-0.504638497,-0.453162161,0.564126918
8998-12705,302.8915176,52.60544109,173.0291939,197.9786873,13.78818655,-0.058499056,0.760256445,0.03578791
8998-1901,11.49903901,10.68825595,12.17774582,9.494190534,0.958542943,0.108108962,0.031754702,-0.495590235
8998-1902,31.49472809,8.790423393,27.3063798,11.27799511,1.080770716,0.384032224,0.55422807,-5.905682029
8998-3701,46.91567612,134.1118431,188.8579712,500.9185028,27.02484894,-0.423631754,-0.456149152,0.507392206
8998-3702,55.88426113,24.8450886,80.65350914,63.3221426,5.875935555,0.105067666,0.352048963,-0.481542759
8998-3703,20.40049219,13.58328128,27.07161427,43.6071558,2.719894946,-0.207043608,0.176635952,0.289024062
8998-3704,3.834249258,9.035138607,11.00786376,28.68361855,1.790397376,-0.415930892,-0.372254477,0.50145871
8998-6102,17.68759155,78.28558731,120.0468922,381.4373627,24.14691257,-0.50207231,-0.646013113,0.562474667
8998-6103,147.6309471,104.5065098,76.07808876,391.2967758,23.25279045,-0.711246676,0.150034062,0.67359643
8998-6104,24.63926744,24.96043396,14.97694969,73.82932281,7.986981511,-0.692805514,-0.00562434,0.665406684
8998-9101,15.16375375,20.03442383,19.88152122,66.67510796,4.245031238,-0.525514116,-0.120970134,0.577251281
8998-9102,10.99576998,20.91487789,22.44930267,69.5657959,4.86535573,-0.491192903,-0.279229687,0.555371927
8999-12701,19.98296785,56.88977814,61.75013924,183.7179642,25.59827185,-0.473513683,-0.45437425,0.543480494
8999-12702,38.29065037,-2.748421997,19.2599268,11.62175798,1.29695496,0.219382805,1.144009327,-1.24399101
8999-12703,28.03902912,138.281456,184.2016258,585.8553467,33.9380188,-0.502496939,-0.693000972,0.562748668
8999-12704,5.118708491,8.378862858,5.193419814,21.84157062,6.076875925,-0.623830434,-0.214024685,0.632326726
8999-12705,1.857695699,2.611148596,-3.459757487,1.697852333,0.31272311,0.309145742,-0.147857012,-2.602252736
8999-1901,534.816864,615.0780029,665.9591064,2374.898071,143.0047607,-0.552197413,-0.060725102,0.593246386
8999-1902,8.972051144,8.751900375,13.79894042,9.128186584,1.140186906,0.179461231,0.010789375,-0.909547684
8999-3701,31.54466677,48.23932838,45.96417999,160.3019142,10.12671971,-0.542519192,-0.184475309,0.587542284
8999-3702,28.66167831,64.81847477,61.97147179,56.79856968,3.858154058,0.037854411,-0.35439719,-0.221561325
8999-3703,6.621026039,10.66251093,7.279935598,6.388710231,1.011800915,0.056714347,-0.206934194,-0.285976713
8999-3704,110.0729408,108.2130489,73.90316772,355.9944229,24.21024036,-0.68278014,0.007400936,0.660844458
8999-6101,9.29323554,21.39396048,26.63917542,72.11034012,5.333163023,-0.432476766,-0.362124244,0.514082322
8999-6102,49.92290497,27.2497139,41.96276569,63.95375633,3.92752558,-0.183001954,0.262937902,0.255852718
8999-6103,26.49527788,14.69101644,84.08056068,85.48640823,5.980231881,-0.007201471,0.256116634,-0.088286084
8999-6104,67.57932663,73.94981575,112.8681946,250.1994133,14.32111835,-0.345714709,-0.039123236,0.44218953
8999-9101,26.06344604,16.73104739,32.28015852,51.98656845,3.291266918,-0.206955493,0.192508707,0.288906787
8999-9102,9.717766762,14.98325968,12.22172904,44.55027676,3.862304032,-0.561717755,-0.188039835,0.598753027
9000-12701,7.680007696,4.235375613,6.982036114,5.323869467,0.392545775,0.117754692,0.258469724,-0.541747695
9000-12702,9.607339621,36.04374981,60.24410248,168.7231903,10.87672019,-0.44726024,-0.574226823,0.524976081
9000-12703,46.68577099,31.87143612,61.48285866,79.76335144,4.651902437,-0.113049342,0.165782902,0.143776368
9000-12704,11.10577488,9.283731778,4.601495743,1.887395302,0.27810358,0.387036155,0.077826281,-6.16260038
9000-12705,11.57752419,27.22611523,70.07728004,151.4869652,9.038547754,-0.334798028,-0.371369981,0.432045857
9000-1901,3958.1203,2267.409363,5470.021484,6435.998169,412.1469421,-0.07062688,0.241959054,0.061680224
9000-1902,29.20214415,32.63611555,42.194911,109.453989,7.17631793,-0.413971519,-0.048283722,0.499932518
9000-3701,22.56774902,21.57105303,12.07529497,59.66068268,3.413396716,-0.69379047,0.019616897,0.665850666
9000-3702,26.65038443,14.67418063,58.51121712,31.20513296,1.840929836,0.273013095,0.259149617,-1.906652538
9000-3703,11.24235249,10.47121207,6.229867458,5.642513434,0.84517624,0.043006205,0.030860242,-0.238592189
9000-3704,0.007471,1.809763312,1.610615134,1.215752125,0.232868269,0.122146738,-2.384243053,-0.563612995
9000-6101,51.33040524,27.06387162,54.06319714,44.24987841,3.281803727,0.086989643,0.277984768,-0.402646229
9000-6102,63.95756531,81.76495171,59.95697403,251.0908699,53.88147926,-0.621991215,-0.106675262,0.631387447
9000-6103,14.41123581,20.70303297,14.8362155,67.57929802,5.715781569,-0.658490543,-0.157332749,0.64945493
