plateifu,Predicted_Class,Actual_Class,Type,MangaID,log_SFR_Ha,log_Mass,log_SFR_ssp,log_NII_Ha_cen,log_OIII_Hb_cen,log_SII_Ha_cen,log_OII_Hb_cen,EW_Ha_cen,ZH_LW_Re_fit,alpha_ZH_LW_Re_fit,ZH_MW_Re_fit,alpha_ZH_MW_Re_fit,Age_LW_Re_fit,alpha_Age_LW_Re_fit,Age_MW_Re_fit,alpha_Age_MW_Re_fit,vel_sigma_Re,log_SFR_SF,log_SFR_D_C,log_OI_Ha_cen,Ha_Hb_cen,log_NII_Ha_Re,log_OIII_Hb_Re,log_SII_Ha_Re,log_OII_Hb_Re,log_OI_Ha_Re,EW_Ha_Re,Ha_Hb_Re,log_NII_Ha_ALL,log_OIII_Hb_ALL,log_SII_Ha_ALL,log_OII_Hb_ALL,log_OI_Ha_ALL,EW_Ha_ALL,Ha_Hb_ALL,Sigma_Mass_cen,Sigma_Mass_Re,Sigma_Mass_ALL,log_Mass_gas_Av_gas_OH,log_Mass_gas_Av_ssp_OH,vel_ssp_2,vel_Ha_2,vel_ssp_1,vel_Ha_1,log_SFR_ssp_100Myr,log_SFR_ssp_10Myr,vel_disp_Ha_cen,vel_disp_ssp_cen,vel_disp_Ha_1Re,vel_disp_ssp_1Re,log_Mass_in_Re,ML_int,ML_avg,F_Ha_cen,R50_kpc_V,R50_kpc_Mass,log_Mass_corr_in_R50_V,log_Mass_gas_Av_gas_log_log,Av_gas_Re,Av_ssp_Re,Lambda_Re,nsa_redshift,nsa_mstar,flux_[OII]3726.03_Re_fit,flux_[OII]3726.03_alpha_fit,flux_[OII]3728.82_Re_fit,flux_[OII]3728.82_alpha_fit,flux_HI3734.37_Re_fit,flux_HI3734.37_alpha_fit,flux_HI3797.9_Re_fit,flux_HI3797.9_alpha_fit,flux_HeI3888.65_Re_fit,flux_HeI3888.65_alpha_fit,flux_HI3889.05_Re_fit,flux_HI3889.05_alpha_fit,flux_HeI3964.73_Re_fit,flux_HeI3964.73_alpha_fit,flux_[NeIII]3967.46_Re_fit,flux_[NeIII]3967.46_alpha_fit,flux_CaII3968.47_Re_fit,flux_CaII3968.47_alpha_fit,flux_Hepsilon3970.07_Re_fit,flux_Hepsilon3970.07_alpha_fit,flux_Hdelta4101.77_Re_fit,flux_Hdelta4101.77_alpha_fit,flux_Hgamma4340.49_Re_fit,flux_Hgamma4340.49_alpha_fit,flux_Hbeta4861.36_Re_fit,flux_Hbeta4861.36_alpha_fit,flux_[OIII]4958.91_Re_fit,flux_[OIII]4958.91_alpha_fit,flux_[OIII]5006.84_Re_fit,flux_[OIII]5006.84_alpha_fit,flux_HeI5015.68_Re_fit,flux_HeI5015.68_alpha_fit,flux_[NI]5197.9_Re_fit,flux_[NI]5197.9_alpha_fit,flux_[NI]5200.26_Re_fit,flux_[NI]5200.26_alpha_fit,flux_HeI5876.0_Re_fit,flux_HeI5876.0_alpha_fit,flux_NaI5889.95_Re_fit,flux_NaI5889.95_alpha_fit,flux_NaI5895.92_Re_fit,flux_NaI5895.92_alpha_fit,flux_[OI]6300.3_Re_fit,flux_[OI]6300.3_alpha_fit,flux_[NII]6548.05_Re_fit,flux_[NII]6548.05_alpha_fit,flux_Halpha6562.85_Re_fit,flux_Halpha6562.85_alpha_fit,flux_[NII]6583.45_Re_fit,flux_[NII]6583.45_alpha_fit,flux_[SII]6716.44_Re_fit,flux_[SII]6716.44_alpha_fit,flux_[SII]6730.82_Re_fit,flux_[SII]6730.82_alpha_fit,flux_[ArIII]7135.8_Re_fit,flux_[ArIII]7135.8_alpha_fit,flux_HI9014.91_Re_fit,flux_HI9014.91_alpha_fit,flux_[SIII]9069.0_Re_fit,flux_[SIII]9069.0_alpha_fit,flux_[FeII]9470.93_Re_fit,flux_[FeII]9470.93_alpha_fit,flux_[SIII]9531.1_Re_fit,flux_[SIII]9531.1_alpha_fit,Ne_Oster_S_Re_fit,Ne_Oster_S_alpha_fit,Hd_Re_fit,Hd_alpha_fit,Hb_Re_fit,Hb_alpha_fit,Mgb_Re_fit,Mgb_alpha_fit,Fe5270_Re_fit,Fe5270_alpha_fit,Fe5335_Re_fit,Fe5335_alpha_fit,D4000_Re_fit1,D4000_alpha_fit,Hdmod_Re_fit,Hdmod_alpha_fit,Hg_Re_fit,Hg_alpha_fit,u_band_mag,u_band_abs_mag,g_band_mag,g_band_abs_mag,r_band_mag,r_band_abs_mag,i_band_mag,i_band_abs_mag,B_band_mag,B_band_abs_mag,V_band_mag,V_band_abs_mag,RJ_band_mag,RJ_band_abs_mag,R50,R90,C,B-V,B-R,log_Mass_phot,V-band_SB_at_Re,V-band_SB_at_R_50,u-g,g-r,r-i,i-z
12769_3701,E,S,S,1-31020,-2.230495119,10.94543121,-0.94627516,0.121188158,0.378684993,-0.197516114,0.764947881,-1.043671752,-0.064882,-0.216569817,-0.012289096,-0.165113968,9.621317721,-0.157135954,9.771250266,-0.0626381,0.213281334,-3.131327514,-3.744798097,,154.340935,-0.773585889,,,,,-0.788997067,2.86,-0.088672118,0.378684993,-0.197516114,0.688065998,,-0.770521332,2.918542339,2.938521588,2.263072954,1.7132688,,,73.49770708,190.5239781,127.019025,423.6871367,-1.390917523,-0.44585342,0.0,127.5649357,0.0,134.3169874,10.43526916,5.51780175,3.300587262,0.013223343,4.365645668,2.910404234,10.41992581,,,,0.47533775,0.08430576,10.90266181,0.034709338,-0.049725705,0.031281955,-0.051147427,0.021351115,-0.044907054,0.004131726,-0.005166456,0.003996999,-0.003800047,0.003545663,-0.002825283,-0.010226791,0.007635698,-0.00787036,0.004525516,-0.007514881,0.003745829,-0.004651792,0.000811444,-0.008078884,0.013303931,-0.002134326,0.000560291,0.00494706,-0.004997093,-0.004285647,0.014453939,0.021956354,-0.037501264,0.016894689,-0.026709871,-0.000309725,0.004526588,-0.001122539,0.002950296,-0.002020005,0.004968388,-0.007837987,0.016463392,-0.006238764,0.012310069,0.005966662,-0.008682252,0.008327553,-0.012633787,0.024611059,-0.033695097,0.031861081,-0.047244605,0.010863956,-0.017637503,0.00845009,-0.008657091,0.004784694,-0.004746356,-0.000478696,-0.002882649,0.007025526,-0.004957813,0.000282441,0.049685815,-0.011737394,0.006321224,3.030200877,0.054261495,-0.277103503,4.865332731,2.180616827,1.649044566,3.133190141,-0.54807548,3.266537521,-1.637809918,2.580835352,0.395919346,1.738374406,-0.17017761,-0.687744307,3.8250544,,,18.90414513,-18.9796411,16.95060005,-20.93318618,16.40827486,-21.47551137,16.01406554,-21.86972069,17.24607878,-20.63770746,16.66193038,-21.22185585,16.30930688,-21.57447935,3.925768461,9.264813567,2.36,0.584148392,0.936771892,10.80861127,22.4567947,22.47281905,1.595206,0.769664,0.365405,0.278541
8330_6101,S,E,E,1-402487,-1.342206389,10.99701684,-0.908229599,-0.161216624,-0.143396509,-0.239867555,0.061192417,-1.685327642,-0.00616593,-0.206440283,-0.010545489,-0.190602111,9.634076792,0.14505631,9.785055516,0.149487235,0.195685709,-1.432275061,-1.785021388,-0.656318737,2.106965311,-0.425419855,-0.627806399,-0.658812082,-0.216504286,-0.871796181,-1.395320181,2.86,-0.327236289,-0.406321844,-0.372383337,-0.006062315,-0.662614448,-1.124857779,3.273079963,2.93923171,2.391537775,2.021391647,,,7.39748477,0.0,42.62477676,0.0,-1.262077031,-0.302686784,264.2992926,162.8507284,220.7962307,147.1873534,10.38055242,7.186067264,8.656933899,0.109977009,3.452119691,3.452119691,10.37740044,,,0.407884166,0.621890407,0.0533227,10.79541316,0.047302935,-0.067152414,0.043596449,-0.063174169,0.037346873,-0.056080171,-0.003076757,0.004827243,0.013938692,-0.020812532,0.014166188,-0.0209431,0.003176936,-0.007366683,0.002009969,-0.005902174,0.001268175,-0.005315958,-0.000365296,-0.002302119,0.011939106,-0.016239599,0.031895532,-0.050750368,0.028431288,-0.039848517,-0.003966267,0.004571781,0.024036181,-0.038377708,0.027536563,-0.043476163,-0.002123988,0.004676441,0.00105042,-0.000993833,-0.016369177,0.026760122,-0.030164187,0.057647805,-0.02620869,0.049419459,0.006753975,-0.002225178,0.02079269,-0.030907615,0.056842545,-0.080161631,0.046613335,-0.074400387,0.015838347,-0.024652401,0.017518584,-0.031855854,0.006703681,-0.00577406,0.001625467,-0.005726679,-0.001599144,-0.003290402,-0.014430896,0.029081041,-0.017678733,0.018134867,3.093149485,-0.000829701,-1.05002755,0.32751684,2.171651868,0.026196832,4.574535782,0.394633145,2.828074417,-1.635361437,2.56264805,0.219933827,1.750811128,0.02315,-1.406710418,1.363507873,-2.101510535,1.039799837,18.12527795,-18.71124613,16.37142975,-20.46509432,15.76287109,-21.07365299,15.38088273,-21.45564135,16.69204739,-20.14447668,16.0260851,-20.81043897,15.66891679,-21.16760729,5.047416592,12.51759315,2.48,0.66596229,1.023130607,10.766538,22.32981154,22.46260881,1.7001,0.7856,0.3701,0.2899
12652_3704,S,E,E,1-273036,-0.312092621,11.41921977,-0.227190731,-0.015939691,0.098341163,0.056340172,,-6.506098273,0.003652332,0.302153156,0.10474323,0.181347257,9.682672639,0.230942678,9.872157662,0.16890757,0.340821035,-0.98798521,-0.368215573,0.028973368,4.030899677,-0.908095503,-0.091973838,-0.669860396,,,-0.149771236,3.008456841,-0.039823039,-0.184517384,-0.259460467,0.157925829,-0.573796006,-0.356893432,3.03325943,,2.502022389,2.410841845,,,0.0,0.0,0.0,0.0,-0.622903968,-0.160132374,407.7660105,332.6294779,34.52388983,253.1524139,10.4786486,8.149442669,12.16293272,2.86399189,10.47771389,11.68388182,10.80456269,,,0.102082793,0.587932019,0.056949347,11.43383694,-0.040005987,0.08309998,-0.058889943,0.123735271,-0.075280259,0.163102431,0.027238475,-0.056004985,-0.000640792,0.015916864,0.000568527,0.011962511,0.069928911,-0.143526479,0.070433519,-0.144215572,0.06833375,-0.140412263,0.066304435,-0.133009538,0.141928235,-0.286576642,0.099575043,-0.205636823,0.067062923,-0.132372532,-0.01012083,0.015172214,-0.004896999,0.018583736,-0.024115869,0.061630374,0.011693785,-0.02034446,0.007193126,-0.010478275,0.017709773,-0.033753405,-0.010210719,0.025175309,-0.026003342,0.061093726,0.001207404,0.001654632,0.047896802,-0.081140786,0.062474245,-0.103711928,0.058032963,-0.10821992,0.003269769,-0.009039328,0.007004126,-0.014785582,-0.003743161,0.012514343,0.033068666,-0.037399527,0.01630811,-0.022767157,0.082863433,-0.055424612,0.043974878,-0.013693227,3.101937932,0.061926909,-1.91244411,-2.122365708,1.966201367,-1.163618051,3.226960496,1.040430649,-2.415879598,0.139471894,1.309339144,1.156916288,1.665215102,0.215335436,-2.425597929,-0.077023023,-1.339251288,-2.083618813,17.04898212,-19.95105418,15.38897786,-21.61105845,14.75706462,-22.24297168,14.34090578,-22.65913052,15.71876759,-21.28126871,15.02679878,-21.97323753,14.65831159,-22.34172472,9.421844306,13.50464351,1.433333333,0.691968812,1.060456,11.29129217,22.35628577,22.01223236,2.071482,0.783527,0.430369,0.327509
8439_1901,S,E,E,1-155903,-1.362565735,9.223849987,-1.51073155,-0.617601942,-0.107787741,-0.470424663,0.380082167,-27.0922199,-0.23331777,0.092756576,-0.35032424,0.355748803,9.159055081,0.276317982,9.533993902,0.029717821,0.219802781,-1.362676148,-1.405403947,-2.363067706,3.070663779,-0.550966305,-0.113980852,-0.402745581,0.523629936,-1.370863915,-9.747448861,3.235067618,-0.576748064,-0.10838889,-0.416814422,0.492639554,-1.705689485,-4.841283716,3.113672108,2.529382947,2.005847682,1.770276851,7.753244686,7.693544926,0.675896248,15.7104357,1.533241153,2.419409846,-1.811433574,-1.042985102,57.35069663,41.33468533,58.9266047,30.60043119,8.794128564,2.623868826,4.198927424,1.206841883,0.877062414,1.347474511,8.701537581,7.546603217,0.234930076,0.220258236,0.810749228,0.0163661,8.943803691,0.262556996,-0.406113545,0.274696971,-0.425017939,0.180651284,-0.27879251,0.008030309,-0.01276157,0.023124728,-0.039913732,0.022435331,-0.038383261,0.014662407,-0.023361121,0.027029771,-0.043422107,0.027063714,-0.045562408,0.026990804,-0.046450933,0.038116972,-0.062768281,0.051726297,-0.079774527,0.103802012,-0.166521245,0.01873685,-0.031208761,0.076989098,-0.123767243,0.020598928,-0.030602939,0.000556141,-0.001195465,0.00209005,-0.004058611,0.005490407,-0.009682401,0.007053937,-0.005761018,0.009722171,-0.011180386,0.007525791,-0.009652638,0.028282499,-0.045558242,0.327082563,-0.531699134,0.085453724,-0.138350743,0.073715464,-0.117274688,0.047527315,-0.080902849,0.00139978,-0.006304308,-0.000874308,-0.0018496,0.021703811,-0.034357031,-0.011717527,0.004561729,0.031144093,-0.072539761,2.431801575,0.882513499,4.007647316,-2.768318193,3.663517359,-0.452766883,1.721839139,0.540050517,2.007166053,0.341393702,1.722686901,0.408911616,1.341304258,0.127053283,3.040208024,-2.393728977,2.465736916,-2.660306882,18.21797717,-15.95786816,17.08839582,-17.08744952,16.59752011,-17.57832523,16.3989625,-17.77688283,17.27860419,-16.89724114,16.83993905,-17.33590628,16.54110813,-17.63473721,3.813603648,8.262807903,2.166666667,0.43866514,0.737496066,8.962530231,22.23936031,22.32791764,1.1165,0.5257,0.2644,0.1075
8931_1901,E,S,S,1-456371,-3.687657848,9.815590211,-1.831545092,,,,,-0.140109746,-0.155888629,-0.129314508,-0.077184465,-0.095045845,9.64106392,0.040203961,9.843578522,0.176636147,0.296819987,-4.144592122,-4.363566863,,18.37145869,,0.173847097,,,,-0.274555306,2.867902379,-0.800323392,-0.268068436,-0.431422288,0.051156252,-0.1034165,-0.382027565,2.86977512,2.44398773,2.059039508,1.888810749,,,0.0,0.0,39.94134717,151.7307937,-2.243168106,-1.442609973,0.0,74.187006,0.0,68.60438211,9.331098514,5.200841858,8.653919523,0.0,1.779025721,2.059512124,9.322304808,,,0.131917808,0.650855934,0.0245016,9.635106267,-0.000386026,-0.000151776,5.16e-05,-0.000411017,0.001899845,-0.003772368,0.001253804,-0.00049046,0.000735473,-0.000805361,0.000447401,-0.000186079,8.7e-05,-0.001791202,-9.28e-05,-0.001802484,-0.000589006,-0.000778174,-0.000288306,-0.000808212,0.002610321,-0.00293186,0.000592315,0.001215688,0.001308541,-0.000700196,-0.002329853,0.002011923,0.000562832,-0.000140079,0.000327206,-0.000644041,-0.000606765,0.002135056,-0.000983438,0.002964534,-0.003964853,0.003578438,0.003857678,-0.004927202,0.006128981,-0.008546488,-0.000630046,0.00159448,0.000618115,-0.001037585,0.005578266,-0.003368257,-0.000482696,0.000321745,-0.000532237,-4.66e-05,-0.001739235,0.001095412,0.001689287,-0.002941567,0.000528381,-0.000204052,-0.001322136,0.000660609,0.003816704,-0.0040836,-0.000867659,-9.99e-05,3.11140988,0.013878437,-1.000222585,-0.358116598,1.635069034,-0.675558383,2.994499198,0.646743294,2.70737366,0.347738069,2.155410722,-1.276304361,1.631104561,-0.115411645,-2.651319215,-0.032777157,-2.179019033,0.746365016,18.80817758,-16.26171162,17.18621835,-17.88367084,16.5713176,-18.49857159,16.2799711,-18.78991809,17.49127292,-17.57861627,16.82088062,-18.24900857,16.49400698,-18.57588221,4.067843891,8.389928025,2.0625,0.670392306,0.997265945,9.707972101,22.41355071,22.43759995,1.3305,0.7222,0.3239,0.2006
9035_6101,E,S,S,1-247669,0.185774408,11.40045546,-0.491172221,-0.181255786,-0.255362621,-0.331688711,0.411566511,-6.609701898,-0.159965206,0.002836373,0.007875765,-0.044049065,9.459575513,0.113889251,9.710266251,0.248542728,0.224349028,0.180350468,0.035037771,-1.744293477,3.765521543,-0.37141858,0.295966608,-0.3786351,0.545944498,-0.925508282,-2.810316161,16.74871587,-0.414331007,-0.215947633,-0.442346482,0.439441345,-1.121103675,-4.33942532,6.601905539,2.927419449,2.234716513,1.938439981,,,111.7410617,137.1063378,0.0,0.0,-0.500986827,-0.231715579,138.9406974,169.7279663,121.58448,151.1787207,10.76957021,5.033854482,7.581061954,0.571649302,6.688140031,6.688140031,10.76323997,10.41147304,0.405782309,0.120436218,0.550657489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.916129989,0.241609793,2.048918895,0.20464875,2.581944314,-0.229057288,2.929846306,-0.55690553,2.584389179,-0.439736021,3.428945675,0.599106021,1.563091155,0.036131217,0.926800527,-0.495460277,0.237707173,-1.856499433,17.55567111,-20.79888415,16.31978116,-22.03477409,15.80100527,-22.55354999,15.586408,-22.76814726,16.5590776,-21.79547766,16.03106155,-22.32349371,15.73491765,-22.61963761,4.860475237,12.05397859,2.48,0.528016051,0.824159945,11.17833375,22.3056943,22.41339436,1.4634,0.6843,0.2829,0.2882
9045_3701,E,S,S,1-315134,-0.687412528,11.57743972,-0.856225785,0.184592857,0.421213381,0.133744608,0.624223255,-1.057350013,-0.014007967,-0.154400479,0.030005242,-0.209668131,9.646329483,-0.001793062,9.746910229,-0.033603765,0.394188857,-1.837995135,-2.437511428,-1.061818148,8.352513849,0.09292576,-0.005904821,0.122677944,0.607287223,-0.43501386,-0.679467462,2.997471497,0.068440237,0.215178686,0.083605471,0.574724368,-0.744847678,-0.383488794,3.867989905,3.103201102,2.116428407,2.062779405,,,0.0,0.0,242.8997676,623.3022516,-1.136754462,-0.696620065,269.3835557,266.5445184,182.579244,242.9415813,11.10903248,6.596461135,8.021975258,0.099943077,8.764547666,7.168852258,11.05373111,,,0.084088765,0.606190186,0.0896324,11.59806792,0.036404453,-0.044827031,0.037300001,-0.048202037,0.036113579,-0.04625177,-0.004563208,0.007818388,0.004799029,-0.007469367,0.004765954,-0.007464572,-0.002008063,-0.000137179,-0.001560043,-0.001316043,-0.000829583,-0.002435347,-0.001165282,-0.001162599,-0.008101804,0.019476172,-0.001318621,0.005149294,0.00594894,-0.008869466,-0.002924125,0.003536829,0.019382712,-0.026321111,0.019063315,-0.025168555,0.002206533,-0.009096372,0.002690514,-0.007884096,-0.003566748,0.007491325,-0.013276914,0.027973086,-0.013828067,0.027731763,0.00062618,-0.000777325,0.007000779,-0.013041464,0.028675358,-0.040497239,0.039569384,-0.059859317,0.022141055,-0.018511287,0.022718495,-0.025436499,0.004450539,-0.004148334,0.000205406,0.00153987,-0.000885068,-0.010422544,,,,,3.050895935,0.078663247,0.354472458,2.189895253,1.717449665,0.257587998,2.985858796,-1.194269406,2.753831875,-0.65245584,2.311503721,1.150005849,1.736909187,-0.082278156,-0.809650891,1.47916819,-1.323447769,0.930231022,17.35687443,-20.66092032,15.80893186,-22.20886289,15.20194093,-22.81585382,14.79705391,-23.22074084,16.09145596,-21.92633879,15.48212566,-22.53566909,15.106141,-22.91165375,5.922302135,11.51558749,1.944444444,0.609330293,0.985314961,11.39488656,22.10038102,22.25335794,1.9303,0.8061,0.4071,0.2977
9048_3704,S,E,E,1-295367,-2.339684029,11.52440479,-0.371625702,-0.022506617,,-0.210668068,,-1.615058365,-0.093165476,-0.254524647,-0.039543335,-0.212609085,9.674523658,-0.190216835,9.867864991,-0.00230741,0.098358313,-2.339684029,-2.933986899,,334447.8406,,,,,,-0.045302403,2.985636882,-0.022506617,,-0.210668068,,,-0.10901033,3.532740921,3.154451238,2.190362193,2.065780324,,,0.0,0.0,90.34664444,0.0,-0.653243346,0.080314799,0.0,218.7554131,0.0,217.9799303,11.04788718,8.469091483,9.994160568,0.010051686,6.26673585,6.26673585,10.90631078,,,0.258056097,0.342713184,0.0960285,11.57446641,0.012171774,-0.025867149,0.01189304,-0.024190702,0.013395451,-0.025983218,0.001448211,0.007672161,0.006981875,-0.001578349,0.006659653,-0.002365866,0.004097572,-9.3e-05,0.003714589,-0.001619753,0.004269727,-0.000272921,0.004573746,-0.002415051,-0.004660074,0.015237161,-0.003533994,0.015287999,0.002761812,-0.011570165,-0.00839799,0.01244666,0.008056899,-0.010875144,0.009874387,-0.015539242,0.006084686,0.002429208,0.005916559,0.002243437,-0.005372006,0.013785745,-0.005226421,0.010887139,-0.002386666,0.011118899,0.001743463,-0.002747834,0.003126181,-0.015668603,0.016666834,-0.037389046,0.018649939,-0.029024408,0.010286569,-0.017474484,0.010206014,-0.013735669,0.002829428,0.005767515,0.016331787,0.003956026,0.036550998,-0.013382679,-0.025648936,0.092824051,0.002799731,-0.001979858,3.100578491,0.051053788,-0.037205158,3.927610529,2.413200456,3.151261452,4.852264489,3.472168438,2.313664836,-1.564668195,0.733267503,-2.176625267,1.708385166,-0.35569558,-0.401177486,2.213186054,-2.004902942,1.76623602,17.82642034,-20.3650586,16.29925995,-21.892219,15.67387011,-22.51760883,15.22592687,-22.96555207,16.58906812,-21.60241082,15.95328515,-22.23819379,15.58308938,-22.60838956,4.710922153,10.99215169,2.333333333,0.635782975,1.00597874,11.3128707,22.30745054,22.46646508,2.0706,0.8341,0.379,0.2703
8454_9101,S,E,E,1-167403,-0.571103218,11.56910449,0.615630697,-0.038216403,0.131056724,-0.311722619,0.380349246,-1.679478288,-0.125491527,-0.250342468,-0.070385078,-0.22131297,9.512775199,-0.158917263,9.788461164,-0.005777802,0.40165288,-0.606985676,-0.990645084,,4.393145219,-0.347132207,-0.005839013,-0.232456346,0.266262477,-0.669925948,-1.836394669,9.646523736,-0.35615599,-0.072593527,-0.224961614,0.227433795,-0.470385277,-1.280463689,4.787617803,2.917591568,2.009817891,1.720537161,,,293.8854943,296.0336821,248.597836,601.4349504,0.293621828,0.891413561,0.0,202.9461594,28.0132199,190.7275463,11.0695908,6.890889801,4.625478393,0.027869012,11.39640789,7.967206439,11.05759643,9.94734345,,0.397888198,0.648906222,0.137721,11.57845755,0.019512172,-0.027720569,0.019343447,-0.026730328,0.015487928,-0.024737418,0.003141942,-0.003201054,0.005072789,-0.006838657,0.004922052,-0.0070119,0.001401082,-0.001907159,0.001480368,-0.002578587,0.001898308,-0.003311099,0.001605466,-0.002368389,0.002676216,-0.003543438,0.004225757,-0.00425491,0.009460208,-0.014308432,6.56e-05,-0.000665462,0.010456657,-0.013512341,0.005499134,-0.00892512,0.002345364,-0.003807571,0.002770201,-0.003642193,-0.001761111,0.001455964,-0.002809479,0.005905312,-0.002501644,0.006640903,-0.000195455,0.000720754,0.007170352,-0.012981265,0.025921698,-0.037984294,0.018721918,-0.031628553,0.009898963,-0.014481617,0.003922001,-0.008930844,-0.001707354,0.003434926,0.072895828,-0.023934735,,,,,,,3.11234479,0.049343856,-0.300152032,1.056016555,2.615358421,-0.02384029,4.582707883,0.42851666,2.390956019,-0.444270699,2.026794151,-0.21883079,1.604460453,-0.197497099,-0.138824129,1.756917769,-0.715530899,0.950348985,18.1271711,-20.89619371,16.8183396,-22.20502521,16.27161722,-22.75174759,16.45256618,-22.57079863,17.0738996,-21.94946522,16.49705303,-22.52631178,16.20219815,-22.82116666,6.258796575,15.76289508,2.518518519,0.576846562,0.871701445,11.33974498,38.9,38.9,1.3124,0.772,0.3559,0.2937
8135_1901,S,E,E,1-337898,-0.121392327,10.0406104,-0.252291851,-0.391239839,-0.71392192,-0.601927348,-0.157402288,-38.85597863,-0.207693829,0.076832235,-0.235263724,0.121714986,8.933684543,0.298697501,9.654302591,-0.063295904,0.253870029,-0.121539015,-0.14367641,-2.400678926,4.543645615,-0.384785838,-0.689753851,-0.591958472,-0.139613561,-2.148460388,-31.36711535,4.552316807,-0.384750676,-0.52246825,-0.572068818,0.107406658,-1.753027559,-18.82876233,4.278043189,2.825004356,2.707444231,2.145776044,8.871078878,8.993882959,0.0,0.0,0.0,0.0,-0.707876153,-0.03532819,73.94678554,73.20952606,76.2642102,80.82808182,9.436817489,4.827128609,4.165357402,2.184669006,1.331192536,1.331192536,9.535752648,9.276169707,1.471583991,0.671658814,0.402771948,0.0375388,9.648558407,0.209870593,-0.216804457,0.211791059,-0.216599765,0.154981191,-0.144138259,0.006148168,-0.008245481,0.03670928,-0.041631106,0.036109675,-0.041783307,0.034894115,-0.039311398,0.049420393,-0.052085694,0.048138533,-0.050537178,0.047046836,-0.052972319,0.06622913,-0.076513479,0.122422181,-0.146292207,0.296190984,-0.350021517,0.012578919,-0.013898661,0.058174899,-0.061789933,0.028615694,-0.031377873,0.007423347,-0.011870325,0.006480073,-0.011800563,0.031308546,-0.042298635,-0.015752408,0.020005971,-0.006532954,0.017791667,0.03096455,-0.033614924,0.18247339,-0.225489491,1.398019214,-1.722509264,0.567492559,-0.691500292,0.195648417,-0.232599924,0.152930193,-0.186324689,0.01334572,-0.005772561,0.004736818,-0.010074245,0.062456504,-0.080805545,-0.004906684,0.003197115,0.166242317,-0.208991692,2.351201822,0.174503448,3.99559004,-1.037147134,3.307286677,-0.556167397,2.072908032,-0.054329462,1.774582719,0.07582759,2.003036101,0.049542423,1.291833455,0.121899173,2.602633544,-1.380109518,3.207274098,-0.833893276,18.76566367,-17.26553258,17.46700701,-18.56418925,16.89082869,-19.14036756,16.70138402,-19.32981223,17.71870315,-18.3124931,17.13907138,-18.89212487,16.82115776,-19.21003849,2.796642675,6.610246323,2.363636364,0.579631766,0.897545385,9.83231739,22.3168328,22.11106988,1.2664,0.623,0.322,0.2279
12510_6103,S,E,E,1-10797,-1.446085502,11.26711645,0.66331353,0.090149467,0.084493285,-0.249028727,0.00731178,-0.506126006,-0.068793475,-0.139246668,-0.0656105,-0.155884314,9.467085433,-0.235188243,9.707037918,-0.049945908,0.264673651,-2.657531171,-3.359827836,,4.479773668,-0.154086063,0.065296534,-0.630218847,0.277295029,-0.545176421,-0.641571883,3.610356145,-0.189627937,0.027520015,-0.316747479,0.118255657,-0.567738664,-0.559946263,3.053318392,3.204815379,2.35951828,1.957734934,,,72.58078311,169.057299,92.18995752,113.8572012,0.290047068,0.662248867,0.0,168.7252274,45.09412676,156.6119328,10.7211948,5.549614654,5.758015041,0.045438432,4.202169554,4.202169554,10.65847628,,,0.210582532,0.668172519,0.07763901,11.20986156,0.02792761,-0.036916642,0.027298583,-0.036794058,0.021563438,-0.031922378,-0.000767087,0.004597197,0.00546948,-0.00047205,0.005723309,-0.000834421,0.002161027,-0.001206579,0.002953476,-0.000706527,0.00240061,3.7e-05,0.002109439,0.001408306,-0.002420183,0.012242275,0.005908807,0.001626411,0.008347059,-0.007634195,0.002176396,-0.002633344,0.020158113,-0.032630155,0.019293736,-0.036038242,0.003112881,-0.006473858,0.003590975,-0.006868092,-0.000973681,-0.000451517,0.011876254,-0.008430082,0.010710324,-0.009805023,0.002156767,-0.001314382,0.007543136,-0.013359165,0.02579396,-0.037310481,0.024836936,-0.040514518,0.003478331,-0.016108831,0.001069533,-0.013132543,0.005210108,-0.007043351,0.002591797,0.00130699,0.011709257,-0.013330052,-0.033580964,-0.019216031,0.066864254,-0.071085624,3.092825821,0.028295109,-0.041118419,0.623433177,2.245092613,0.52239254,2.636784751,-0.375752506,2.631833164,-0.534502716,1.870635737,-0.398292469,1.615185301,-0.181362794,-0.378215748,1.197918495,-0.914700836,1.170114204,17.58151523,-20.10342585,16.19954915,-21.48539193,15.63919171,-22.04574936,15.32270701,-22.36223407,16.46650676,-21.21843432,15.87570273,-21.80923834,15.56639425,-22.11854682,4.441726601,12.51759315,2.818181818,0.590804027,0.900112509,11.06346285,22.1456354,22.31423091,1.574497,0.70772,0.280311,0.253909
