Name,plateifu,MANGAID,objra,objdec,Type,TType,Unsure,Bars,Edge_on,Tidal,C,E_C,A,E_A,S,E_S,cas_flag
manga-10515-9101 ,10515-9101 ,1-78361  ,147.560052618,4.19885930859,SABcd      ,6,0,0.5,0,0,2.79,0.196,0.223,0.032,0.28,0.465,1
manga-10515-9102 ,10515-9102 ,1-78580  ,148.918667352,5.043535237,Sb         ,3,0,0.0,0,0,3.043,0.201,0.191,0.008,0.12,0.115,1
manga-10516-12701,10516-12701,1-60653  ,150.529327393,3.05768609047,SBa        ,1,0,0.75,0,0,4.0,0.221,0.17,0.003,0.28,0.131,1
manga-10516-12702,10516-12702,1-607106 ,151.445929139,2.24663975841,S0         ,-2,0,0.0,0,1,3.422,0.203,0.614,0.003,0.34,0.135,0
manga-10516-12703,10516-12703,1-78765  ,151.892612414,3.56998339052,Sb         ,3,1,0.0,0,0,3.03,0.264,-0.004,0.044,-0.26,0.3255,0
manga-10516-12704,10516-12704,1-78783  ,151.298931289,3.3541530457,SABc       ,5,0,0.5,0,0,2.649,0.182,0.178,0.023,0.48,0.4775,1
manga-10516-12705,10516-12705,1-60706  ,151.352396207,2.54917121522,Sc         ,5,1,0.0,0,0,2.532,0.14,0.17,0.062,-0.07,0.3105,1
manga-10516-1901 ,10516-1901 ,1-60713  ,151.395741231,3.05361497547,SABbc      ,4,0,0.5,0,0,2.504,0.117,0.116,0.016,0.28,0.3275,1
manga-10516-1902 ,10516-1902 ,1-60719  ,151.584071897,3.12455907023,Sab        ,2,0,0.0,0,0,2.572,0.31,0.114,0.005,0.15,0.124,1
manga-10516-3701 ,10516-3701 ,1-60689  ,150.955434487,2.27135412334,S0a        ,0,0,0.0,0,0,3.017,0.388,0.099,0.007,0.11,0.1255,1
manga-10516-3702 ,10516-3702 ,1-60715  ,151.551455242,2.52386220768,SABbc      ,4,0,0.5,0,0,2.873,0.281,0.198,0.006,0.2,0.1475,1
manga-10516-3703 ,10516-3703 ,1-78766  ,151.872095708,3.67364870273,S0         ,-2,0,0.0,0,0,4.568,0.33,0.077,0.007,0.02,0.035,1
manga-10516-3704 ,10516-3704 ,1-60707  ,151.32819022,2.49572834451,Sab        ,2,0,0.0,0,0,2.958,0.184,0.061,0.009,0.11,0.131,1
manga-10516-6101 ,10516-6101 ,1-60570  ,151.139472965,1.78775333438,Edc        ,-5,0,0.0,0,1,4.578,0.255,0.083,0.008,0.09,0.089,1
manga-10516-6102 ,10516-6102 ,1-60709  ,151.365365365,2.63310725442,SBd        ,7,0,1.0,0,1,3.085,0.165,0.366,0.029,0.17,0.3245,1
manga-10516-6103 ,10516-6103 ,1-78764  ,151.856179318,3.50876498818,S0a        ,0,0,0.0,0,0,3.688,0.362,0.184,0.009,0.3,0.194,1
manga-10516-6104 ,10516-6104 ,1-78868  ,151.836078887,4.07931108101,SABb       ,3,0,0.5,0,1,3.136,0.221,0.277,0.007,0.11,0.102,1
manga-10516-9101 ,10516-9101 ,1-60723  ,151.534866683,2.96902542051,SABab      ,2,0,0.5,0,1,3.515,0.212,0.131,0.021,0.26,0.3035,1
manga-10516-9102 ,10516-9102 ,1-78752  ,151.941809766,3.37104432427,Sm         ,9,0,0.0,0,1,2.757,0.204,0.296,0.019,0.17,0.2725,1
manga-10517-12701,10517-12701,1-182178 ,149.673993891,5.26433975372,SABd       ,7,0,0.5,1,0,3.163,0.127,0.167,0.055,0.54,0.6495,1
manga-10517-12702,10517-12702,47-0     ,149.99409,5.32659,dwarf      ,10,1,0.0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999
manga-10517-12703,10517-12703,1-78856  ,151.399124178,4.27941035421,SABc       ,5,0,0.25,1,0,3.721,0.153,0.272,0.046,0.97,0.703,0
manga-10517-12704,10517-12704,1-78636  ,150.071302979,4.8887850018,E          ,-5,1,0.0,0,0,4.16,0.193,0.145,0.109,-1.53,1.2405,0
manga-10517-12705,10517-12705,1-78820  ,150.584057788,3.70042331118,Edc        ,-5,0,0.0,0,0,4.505,0.191,0.187,0.046,0.57,0.601,1
manga-10517-1901 ,10517-1901 ,1-182337 ,150.482585714,6.30027090934,Sbc        ,4,0,0.0,1,0,2.848,0.396,0.147,0.012,0.12,0.158,1
manga-10517-1902 ,10517-1902 ,1-78702  ,150.695884418,4.43327940561,SABa       ,1,0,0.5,0,0,2.699,0.539,0.136,0.008,0.2,0.171,1
manga-10517-3701 ,10517-3701 ,1-78719  ,151.006757787,4.05117649365,Sab        ,2,0,0.0,0,0,3.182,0.421,0.113,0.006,0.15,0.128,1
manga-10517-3702 ,10517-3702 ,1-78665  ,150.101312477,4.40163275046,Sbc        ,4,0,0.0,0,1,2.616,0.351,0.086,0.02,0.05,0.1045,1
manga-10517-3703 ,10517-3703 ,1-78688  ,150.264031519,4.61927817236,SBa        ,1,0,1.0,0,1,3.295,0.267,0.034,0.004,0.13,0.108,1
manga-10517-3704 ,10517-3704 ,1-78439  ,150.94037383,3.67634103993,Sb         ,3,0,0.0,0,0,2.974,0.275,0.18,0.004,0.31,0.1485,1
manga-10517-6101 ,10517-6101 ,1-78715  ,151.01609322,4.28144369832,Sa         ,1,0,0.0,1,0,3.273,0.483,0.195,0.003,0.17,0.095,1
manga-10517-6102 ,10517-6102 ,1-586066 ,151.17068946,4.81820297683,SABab      ,2,0,0.5,0,0,3.281,0.319,0.146,0.003,0.15,0.086,1
manga-10517-6103 ,10517-6103 ,1-78638  ,150.016408109,4.81252820355,E          ,-5,1,0.0,0,0,2.964,0.226,0.13,0.045,0.04,0.206,1
manga-10517-6104 ,10517-6104 ,1-182358 ,150.739858783,6.27163619047,Sc         ,5,0,0.0,0,1,3.413,0.152,0.081,0.067,0.27,0.4895,1
manga-10517-9101 ,10517-9101 ,1-78627  ,149.527077928,4.36671357259,SABbc      ,4,0,0.5,0,0,2.752,0.158,0.143,0.044,-0.14,0.35,1
manga-10517-9102 ,10517-9102 ,1-78858  ,151.50901051,4.52213467075,S0a        ,0,0,0.0,0,0,3.911,0.245,0.137,0.013,0.23,0.1685,1
manga-10518-12701,10518-12701,1-182089 ,151.664931445,5.979090741,S0         ,-2,0,0.0,0,1,4.005,0.351,0.606,0.007,0.64,0.2285,0
manga-10518-12702,10518-12702,1-79033  ,153.213904967,4.79449234904,SABb       ,3,0,0.25,0,0,4.403,0.174,0.214,0.009,0.25,0.16,1
manga-10518-12703,10518-12703,1-182807 ,153.882489892,6.02854575544,Sbc        ,4,0,0.0,0,0,2.652,0.218,0.08,0.023,-0.02,0.078,1
manga-10518-12704,10518-12704,1-607451 ,152.680678392,6.20039141093,Edc        ,-5,0,0.0,0,1,3.937,0.34,0.319,0.015,0.32,0.204,1
manga-10518-12705,10518-12705,1-607996 ,154.085415569,4.82202893955,Sc         ,5,0,0.0,0,0,2.839,0.096,0.25,0.02,0.32,0.25,1
manga-10518-1901 ,10518-1901 ,1-182525 ,151.327179949,5.56968701775,SAB0       ,-2,0,0.25,0,0,3.804,0.381,0.075,0.003,0.06,0.0465,1
manga-10518-1902 ,10518-1902 ,1-79052  ,153.999769192,4.95475578525,Sab        ,2,0,0.0,0,1,2.897,0.334,0.135,0.002,0.2,0.088,1
manga-10518-3701 ,10518-3701 ,1-79009  ,152.870773315,5.14903593063,Sbc        ,4,0,0.0,1,0,2.981,0.382,0.092,1.071,-0.08,0.1325,1
manga-10518-3702 ,10518-3702 ,1-182452 ,152.645678612,6.16729561947,S0         ,-2,0,0.0,0,0,3.86,0.347,0.058,0.003,0.19,0.08,1
manga-10518-3703 ,10518-3703 ,1-182424 ,152.620083333,5.5368,Sbc        ,4,0,0.0,1,0,2.159,0.307,0.468,0.016,0.12,0.1665,0
manga-10518-3704 ,10518-3704 ,1-182793 ,154.249427447,5.12629265284,Sa         ,1,0,0.0,1,0,2.946,0.463,0.112,0.005,0.1,0.0975,1
manga-10518-6101 ,10518-6101 ,1-182093 ,151.559595312,5.78980506263,E          ,-5,0,0.0,0,1,3.669,0.337,0.103,0.012,0.07,0.11,1
manga-10518-6102 ,10518-6102 ,1-182818 ,153.819454626,5.38695887702,Sab        ,2,0,0.0,0,1,3.145,0.248,0.153,0.004,0.21,0.1335,1
manga-10518-6103 ,10518-6103 ,1-182523 ,151.376076038,5.67209502238,SBab       ,2,0,0.75,0,0,3.726,0.255,0.261,0.007,0.38,0.1745,1
manga-10518-6104 ,10518-6104 ,1-79084  ,154.180712461,5.15450020525,SABab      ,2,0,0.25,0,0,3.207,0.357,0.077,0.014,0.02,0.0635,1
manga-10518-9101 ,10518-9101 ,1-78873  ,152.066817164,4.9153789579,Sb         ,3,0,0.0,1,0,3.686,0.23,0.18,0.011,0.32,0.1725,1
manga-10518-9102 ,10518-9102 ,1-182839 ,153.761128184,5.67693109095,SBb        ,3,0,1.0,0,1,3.777,0.24,0.074,0.012,0.0,0.0295,1
manga-10519-12701,10519-12701,1-608154 ,154.46024341,5.86359308276,SABc       ,5,0,0.25,0,1,3.926,0.279,0.174,0.611,-0.14,0.1435,1
manga-10519-12702,10519-12702,1-79095  ,154.495771357,5.30625996878,Sbc        ,4,0,0.0,1,0,3.112,0.37,0.101,0.01,0.33,0.2335,1
manga-10519-12703,10519-12703,1-182981 ,154.676168392,6.80063753804,E          ,-5,0,0.0,0,1,4.177,0.147,0.266,0.04,0.79,0.5455,0
manga-10519-12704,10519-12704,1-183175 ,154.896046528,6.32635857324,SABc       ,5,0,0.25,0,0,2.835,0.085,0.152,0.018,0.12,0.1865,1
manga-10519-12705,10519-12705,1-79331  ,155.712556543,4.76579400096,SBc        ,5,0,0.75,0,0,3.386,0.112,0.23,0.021,0.34,0.294,1
manga-10519-1901 ,10519-1901 ,1-183195 ,154.459189205,6.6322478037,SABa       ,1,0,0.5,0,0,3.145,0.457,0.079,0.005,0.1,0.081,1
manga-10519-1902 ,10519-1902 ,1-183181 ,154.53574771,6.43135496705,SABa       ,1,0,0.25,0,0,3.393,0.463,0.137,0.002,0.21,0.0705,1
manga-10519-3701 ,10519-3701 ,1-182781 ,154.088470531,5.97499672939,S0         ,-2,0,0.0,0,0,3.45,0.475,0.106,0.004,0.0,0.0065,1
manga-10519-3702 ,10519-3702 ,1-182806 ,154.003707593,6.14239416346,Sa         ,1,0,0.0,0,1,3.582,0.461,0.132,0.004,0.0,0.0125,1
manga-10519-3703 ,10519-3703 ,1-182750 ,154.505850861,5.76529807931,E          ,-5,0,0.0,0,0,3.417,0.428,0.116,0.007,0.34,0.176,1
manga-10519-3704 ,10519-3704 ,1-182730 ,154.598493301,5.73612746941,S0         ,-2,0,0.0,0,0,3.631,0.403,0.09,0.006,0.02,0.038,1
manga-10519-6101 ,10519-6101 ,59-4     ,154.0135,5.12019444444,Sb         ,3,1,0.0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999
manga-10519-6102 ,10519-6102 ,1-586574 ,154.823301033,4.763065705,Sb         ,3,0,0.0,0,0,2.466,0.197,0.196,0.008,0.19,0.158,1
manga-10519-6103 ,10519-6103 ,1-182803 ,154.000869673,6.25144337805,E          ,-5,0,0.0,0,1,4.178,0.277,0.051,0.004,0.04,0.0395,1
manga-10519-6104 ,10519-6104 ,1-183193 ,154.747455781,6.66668719138,Sa         ,1,0,0.0,0,0,3.137,0.375,0.105,0.266,0.21,0.134,1
manga-10519-9101 ,10519-9101 ,1-79286  ,155.012887861,5.20411639335,Sa         ,1,1,0.0,0,0,3.596,0.291,0.095,0.019,0.06,0.1155,1
manga-10519-9102 ,10519-9102 ,1-182705 ,155.401392135,6.0259470289,Sab        ,2,0,0.0,0,1,3.545,0.224,0.06,0.005,0.04,0.0605,1
manga-10520-12701,10520-12701,1-79367  ,156.536580101,4.37280550892,SABc       ,5,0,0.25,1,0,3.26,0.173,0.223,0.116,0.47,0.2905,1
manga-10520-12702,10520-12702,1-79356  ,156.266309583,5.07132886241,SBab       ,2,0,0.75,0,0,3.446,0.475,0.366,0.012,0.37,0.219,1
manga-10520-12703,10520-12703,1-183449 ,157.924784457,5.57653358558,SBcd       ,6,0,1.0,0,0,2.845,0.131,0.258,0.067,0.05,0.228,1
manga-10520-12704,10520-12704,1-79664  ,157.51995884,5.0475459684,SABc       ,5,0,0.5,0,0,2.817,0.133,0.236,0.021,0.43,0.3615,1
manga-10520-12705,10520-12705,1-79490  ,157.926203651,4.06165395824,Sbc        ,4,0,0.0,0,0,2.667,0.194,0.133,11.934,-0.27,0.561,0
manga-10520-1901 ,10520-1901 ,1-183465 ,157.560367758,5.74815424575,SB0        ,-2,0,1.0,0,0,3.149,0.457,0.066,0.212,0.12,0.0865,1
manga-10520-1902 ,10520-1902 ,1-79648  ,157.208174735,4.96056352815,SB0        ,-2,0,1.0,0,0,3.622,0.374,0.09,0.091,0.05,0.051,1
manga-10520-3701 ,10520-3701 ,1-79375  ,156.323175482,4.93432809008,Sbc        ,4,0,0.0,0,0,2.627,0.353,0.311,0.009,0.31,0.1715,1
manga-10520-3702 ,10520-3702 ,1-79734  ,158.719106156,5.10058797965,Sa         ,1,0,0.0,1,0,3.205,0.468,0.113,0.004,0.0,0.0195,1
manga-10520-3703 ,10520-3703 ,1-79747  ,158.737837257,4.83178336808,S0         ,-2,0,0.0,0,0,3.637,0.353,0.091,0.005,0.12,0.0665,1
manga-10520-3704 ,10520-3704 ,1-79983  ,158.758122998,4.54492164998,SABa       ,1,0,0.25,0,0,3.052,0.488,0.079,0.008,0.21,0.1505,1
manga-10520-6101 ,10520-6101 ,1-79916  ,157.90605218,4.01863688012,SBb        ,3,0,1.0,0,0,3.339,0.245,0.131,0.011,0.08,0.101,1
manga-10520-6102 ,10520-6102 ,1-79452  ,158.390418286,4.26384019009,Sc         ,5,0,0.0,0,0,2.733,0.119,0.234,0.026,0.54,0.4455,1
manga-10520-6103 ,10520-6103 ,1-560311 ,157.733959873,5.93136162735,Sb         ,3,0,0.0,1,0,2.941,0.373,0.1,0.01,0.52,0.268,1
manga-10520-6104 ,10520-6104 ,1-79489  ,157.778996431,4.11659218313,SABc       ,5,0,0.5,0,0,2.796,0.235,0.154,0.017,0.0,0.043,1
manga-10520-9101 ,10520-9101 ,1-183065 ,156.357997538,5.53438821263,SABbc      ,4,0,0.5,0,0,2.506,0.201,0.006,0.029,-0.1,0.218,1
manga-10520-9102 ,10520-9102 ,1-79606  ,156.502237368,5.48432251532,SABb       ,3,0,0.5,0,1,3.22,0.164,0.15,0.012,0.01,0.0445,1
manga-10837-12701,10837-12701,1-587194 ,159.469125208,2.38905383009,Sm         ,9,0,0.0,0,0,2.602,0.146,0.223,0.084,-0.44,0.8505,0
manga-10837-12702,10837-12702,1-61633  ,159.831131455,2.32176583596,E          ,-5,0,0.0,0,1,4.207,0.304,0.073,0.021,0.07,0.099,1
manga-10837-12703,10837-12703,1-79751  ,159.999304944,3.11228059319,Sb         ,3,0,0.0,0,1,3.154,0.096,0.848,0.011,1.64,0.4375,0
manga-10837-12704,10837-12704,1-61557  ,160.993312407,1.93580480758,SABcd      ,6,0,0.5,0,0,2.842,0.072,0.358,0.011,1.0,0.142,0
manga-10837-12705,10837-12705,1-640498 ,160.63815,0.93324,E          ,-5,0,0.0,0,1,4.852,0.28,0.329,0.013,0.19,0.1675,1
manga-10837-1901 ,10837-1901 ,1-61613  ,159.976087124,0.962293208683,Edc        ,-5,0,0.0,0,0,3.858,0.367,0.051,0.01,0.01,0.0315,1
manga-10837-1902 ,10837-1902 ,1-3327   ,160.255051842,0.632621978343,Sc         ,5,0,0.0,1,0,3.004,0.219,0.46,0.02,1.34,0.4065,0
manga-10837-3701 ,10837-3701 ,1-3050   ,160.143695777,0.817428701321,Sb         ,3,0,0.0,0,0,3.252,0.247,0.138,0.013,0.1,0.105,1
manga-10837-3702 ,10837-3702 ,1-61450  ,159.019020597,2.85321258516,S0         ,-2,0,0.0,0,1,3.69,0.34,0.13,0.106,0.13,0.131,1
manga-10837-3703 ,10837-3703 ,1-3087   ,160.760695729,0.905083425199,S0         ,-2,0,0.0,0,1,4.117,0.28,0.117,0.031,0.1,0.159,1
manga-10837-3704 ,10837-3704 ,1-3343   ,160.966486064,1.06166869482,E          ,-5,0,0.0,0,1,3.01,0.142,1.237,0.003,3.15,0.187,0
manga-10837-6101 ,10837-6101 ,1-61538  ,161.289586888,1.54801263764,S0         ,-2,0,0.0,0,0,3.952,0.325,0.062,0.155,-0.07,0.1215,1
manga-10837-6102 ,10837-6102 ,1-3019   ,159.827060624,0.839857502776,E          ,-5,0,0.0,0,0,4.267,0.221,0.526,0.005,1.39,0.241,0
manga-10837-6103 ,10837-6103 ,1-559229 ,159.847849312,1.02254887965,E          ,-5,0,0.0,0,1,4.137,0.253,0.075,0.061,0.07,0.1165,1
manga-10837-6104 ,10837-6104 ,1-61698  ,161.129246276,2.36634677218,E          ,-5,0,0.0,0,0,4.299,0.254,0.06,0.012,-0.09,0.0835,1
manga-10837-9101 ,10837-9101 ,1-61484  ,159.735866865,2.67900616797,S0         ,-2,0,0.0,0,1,4.438,0.246,0.401,0.02,-0.21,0.217,0
manga-10837-9102 ,10837-9102 ,1-61630  ,159.348457701,2.31264604946,S-merger   ,11,0,0.0,0,1,2.93,0.269,0.763,0.005,0.2,0.1045,0
manga-10838-12701,10838-12701,1-389438 ,146.439158931,33.8702469092,SABcd      ,6,0,0.5,0,0,2.981,0.094,0.41,0.033,0.34,0.461,0
manga-10838-12702,10838-12702,1-389375 ,146.523056831,34.6242573202,E          ,-5,0,0.0,0,1,3.633,0.2,0.613,0.028,0.21,0.2595,0
manga-10838-12703,10838-12703,1-301386 ,147.429978152,35.18604685,Sc         ,5,0,0.0,1,0,3.012,0.262,0.106,0.024,0.76,0.5875,0
manga-10838-12704,10838-12704,1-301360 ,146.716362478,35.2510982477,Scd        ,6,0,0.0,1,0,2.717,0.259,0.227,0.023,0.21,0.284,1
manga-10838-12705,10838-12705,1-389513 ,147.722376009,34.520453146,Sb         ,3,0,0.0,1,0,3.902,0.244,0.404,0.015,0.45,0.301,0
manga-10838-1901 ,10838-1901 ,1-606057 ,146.775298691,34.7567946051,S0(dwarf)  ,-2,0,0.0,0,0,2.799,0.489,0.062,0.004,0.12,0.1005,1
manga-10838-1902 ,10838-1902 ,1-389466 ,147.550308228,34.6986732483,S0a        ,0,0,0.0,0,0,2.921,0.459,0.083,0.005,0.1,0.101,1
manga-10838-3701 ,10838-3701 ,1-301489 ,146.255605474,35.2419252494,Edc        ,-5,0,0.0,0,1,3.279,0.342,0.166,0.009,0.11,0.1355,1
manga-10838-3702 ,10838-3702 ,1-585704 ,146.293094987,35.7776130412,Sd         ,7,0,0.0,0,0,2.318,0.246,0.287,0.009,0.21,0.221,1
manga-10838-3703 ,10838-3703 ,1-301609 ,146.660607822,35.9951893756,Edc        ,-5,0,0.0,0,0,4.461,0.293,0.164,0.006,0.41,0.178,1
manga-10838-3704 ,10838-3704 ,1-301461 ,147.069597496,35.4250109523,E          ,-5,0,0.0,0,1,3.321,0.377,0.098,0.01,0.12,0.16,1
manga-10838-6101 ,10838-6101 ,1-301327 ,145.50128,35.36446,Sd         ,7,0,0.0,1,0,3.187,0.206,0.247,0.05,0.59,0.695,1
manga-10838-6102 ,10838-6102 ,1-585698 ,146.10779127,34.7023554655,Scd        ,6,0,0.0,0,0,2.552,0.436,0.119,1.366,0.14,0.19,1
manga-10838-6103 ,10838-6103 ,1-301504 ,146.414570885,36.0000267413,Sc         ,5,0,0.0,1,0,2.691,0.238,0.197,0.016,0.98,0.533,0
manga-10838-6104 ,10838-6104 ,1-389476 ,147.467172107,34.7140936363,E          ,-5,0,0.0,0,1,4.91,0.127,0.091,0.006,-0.47,0.1965,0
manga-10838-9101 ,10838-9101 ,1-301321 ,145.81603731,35.2061981095,Sc         ,5,0,0.0,0,1,2.483,0.248,0.185,0.01,-0.01,0.0535,1
manga-10838-9102 ,10838-9102 ,1-389389 ,146.081824536,34.0488718479,SABc       ,5,0,0.5,0,0,2.806,0.271,0.13,0.013,0.12,0.1805,1
manga-10839-12701,10839-12701,1-52799  ,132.575685553,0.0593594320599,SABb       ,3,0,0.5,0,0,3.152,0.235,0.239,0.043,0.39,0.5055,1
manga-10839-12702,10839-12702,1-52826  ,132.506703434,0.225763019316,S0a        ,0,0,0.0,0,0,3.309,0.219,0.082,0.056,-0.12,0.186,1
manga-10839-12703,10839-12703,1-76395  ,132.509380358,2.28553518153,E          ,-5,0,0.0,0,0,4.222,0.283,0.374,0.029,0.46,0.2965,1
manga-10839-12704,10839-12704,1-76735  ,132.736664032,2.33839227479,Sc         ,5,0,0.0,1,0,2.827,0.255,0.191,0.022,0.67,0.464,1
manga-10839-12705,10839-12705,1-53178  ,132.679525546,1.35070562856,SABbc      ,4,0,0.25,0,1,3.441,0.17,0.209,0.02,0.11,0.1175,1
manga-10839-1901 ,10839-1901 ,1-53066  ,132.683673156,1.29938672517,S0         ,-2,0,0.0,0,0,3.022,0.429,0.071,0.46,0.09,0.1,1
manga-10839-1902 ,10839-1902 ,1-53198  ,132.803665792,1.06192681901,SBa        ,1,0,0.75,0,0,2.589,0.346,0.105,0.02,0.19,0.1505,1
manga-10839-3701 ,10839-3701 ,1-605510 ,132.790822775,0.253587446433,E          ,-5,0,0.0,0,1,4.452,0.281,0.058,0.011,0.08,0.0635,1
manga-10839-3702 ,10839-3702 ,1-53123  ,133.518356818,0.853219180097,E          ,-5,0,0.0,0,0,3.98,0.275,0.043,0.017,0.11,0.089,1
manga-10839-3703 ,10839-3703 ,1-53356  ,133.505767787,0.558987867713,Edc        ,-5,0,0.0,0,0,3.395,0.39,0.061,0.013,0.05,0.0655,1
manga-10839-3704 ,10839-3704 ,1-53120  ,133.535519558,0.498575749456,Sb         ,3,0,0.0,1,0,3.182,0.305,0.118,0.005,0.21,0.1345,1
manga-10839-6101 ,10839-6101 ,1-53118  ,133.494549102,0.35004036322,SBab       ,2,0,1.0,1,0,3.014,0.22,0.144,0.01,0.24,0.201,1
manga-10839-6102 ,10839-6102 ,1-52814  ,132.711264883,0.373292482472,E          ,-5,0,0.0,0,0,2.924,0.46,0.064,0.47,0.04,0.0405,1
manga-10839-6103 ,10839-6103 ,1-76413  ,132.106748492,2.28783076249,S0         ,-2,0,0.0,0,0,2.935,0.373,0.108,0.015,0.09,0.1635,1
manga-10839-6104 ,10839-6104 ,1-53060  ,132.387849075,1.72803042836,Edc        ,-5,0,0.0,0,1,4.107,0.291,0.329,0.014,0.28,0.165,1
manga-10839-9101 ,10839-9101 ,1-53217  ,133.617493901,1.20203192978,Sbc        ,4,0,0.0,0,1,4.191,0.165,0.955,0.028,1.47,0.5595,0
manga-10839-9102 ,10839-9102 ,1-53340  ,133.652534765,0.642573944,E          ,-5,0,0.0,0,1,3.676,0.178,0.334,0.213,-11.34,1.6585,0
manga-10840-12701,10840-12701,1-214225 ,133.366153731,4.31967492711,Edc        ,-5,0,0.0,0,1,4.501,0.186,0.501,0.024,1.28,0.507,0
manga-10840-12702,10840-12702,1-214169 ,133.971619306,4.37502180545,SBb        ,3,0,0.75,0,0,3.384,0.263,0.154,0.025,0.11,0.1165,1
manga-10840-12703,10840-12703,1-214652 ,135.315147082,4.11804257374,Sd         ,7,0,0.0,1,0,3.89,0.131,0.403,0.027,2.0,0.8115,0
manga-10840-12704,10840-12704,1-214319 ,133.386398991,4.78184191969,Sd         ,7,0,0.0,1,0,3.251,0.122,0.231,0.052,0.73,0.64,0
manga-10840-12705,10840-12705,1-605551 ,134.335451059,2.92133826593,SBab       ,2,0,0.75,0,0,4.068,0.076,0.181,0.005,0.22,0.1065,1
manga-10840-1901 ,10840-1901 ,1-76744  ,133.278068655,3.81465039044,Sa         ,1,0,0.0,1,0,2.862,0.506,0.082,0.003,0.2,0.1145,1
manga-10840-1902 ,10840-1902 ,1-76820  ,134.609204327,3.39407130728,SBa        ,1,0,0.75,0,0,2.814,0.32,0.114,0.006,0.08,0.097,1
manga-10840-3701 ,10840-3701 ,1-76747  ,133.190069669,3.59764017153,SB0a       ,0,0,1.0,0,0,2.683,0.463,0.141,0.008,0.08,0.1125,1
manga-10840-3702 ,10840-3702 ,1-214335 ,133.924936501,4.99479158211,Edc        ,-5,0,0.0,0,0,4.101,0.29,0.06,0.006,0.02,0.0305,1
manga-10840-3703 ,10840-3703 ,1-76813  ,134.522081756,3.75649240107,SBa        ,1,0,1.0,0,0,3.446,0.271,0.218,0.013,0.01,0.0375,1
manga-10840-3704 ,10840-3704 ,1-76694  ,134.713506361,2.91308119194,Sb         ,3,0,0.0,1,0,3.582,0.249,0.194,0.017,0.24,0.232,1
manga-10840-6101 ,10840-6101 ,1-76741  ,132.890666103,3.10069058685,E          ,-5,0,0.0,0,0,3.565,0.181,0.352,0.006,0.79,0.173,0
manga-10840-6102 ,10840-6102 ,1-76762  ,133.479259235,3.73579678591,E          ,-5,0,0.0,0,1,2.865,0.446,-0.566,0.319,0.12,0.1055,0
manga-10840-6103 ,10840-6103 ,1-214197 ,133.82022248,4.46782541518,E          ,-5,0,0.0,0,0,4.117,0.242,0.351,0.026,0.32,0.118,1
manga-10840-6104 ,10840-6104 ,1-214658 ,135.207561214,4.58329986702,E          ,-5,0,0.0,0,1,4.303,0.293,0.127,0.007,0.12,0.1085,1
manga-10840-9101 ,10840-9101 ,1-214219 ,133.686417867,4.3019054711,Sc         ,5,0,0.0,0,0,2.442,0.474,0.076,0.015,0.15,0.107,1
manga-10840-9102 ,10840-9102 ,1-76706  ,134.41458,2.98752,SABa       ,1,0,0.25,0,0,3.126,0.175,0.217,0.039,0.46,0.589,1
manga-10841-12701,10841-12701,1-605877 ,142.002658665,1.67148730899,SABc       ,5,0,0.5,0,0,3.526,0.171,0.187,0.023,0.13,0.151,1
manga-10841-12702,10841-12702,1-77522  ,140.94296677,2.75330166004,SABcd      ,6,0,0.5,0,0,2.659,0.066,0.461,0.131,1.46,0.784,0
manga-10841-12703,10841-12703,1-77490  ,141.177570504,3.36929686302,Edc        ,-5,0,0.0,0,1,2.581,0.05,1.127,0.077,3.65,0.202,0
manga-10841-12704,10841-12704,1-77695  ,142.744758326,3.80772056638,E          ,-5,0,0.0,0,1,4.461,0.235,0.139,0.024,0.11,0.1255,1
manga-10841-12705,10841-12705,1-54642  ,143.096339072,2.54760497021,SBd        ,7,0,1.0,0,0,3.361,0.104,0.153,0.201,4.24,3.3565,0
manga-10841-1901 ,10841-1901 ,1-77800  ,143.235132181,2.93930954322,Sa         ,1,0,0.0,0,0,3.648,0.438,0.042,0.002,0.21,0.079,1
manga-10841-1902 ,10841-1902 ,1-77738  ,143.588103543,3.1094669236,S0a        ,0,1,0.0,0,0,2.733,0.475,0.108,0.035,0.13,0.145,1
manga-10841-3701 ,10841-3701 ,1-54602  ,142.421556777,2.20557617386,Sa         ,1,0,0.0,0,0,3.109,0.449,0.078,0.09,0.02,0.0325,1
manga-10841-3702 ,10841-3702 ,1-54515  ,141.617532291,2.30029281608,Sa         ,1,1,0.0,0,0,2.737,0.419,0.07,0.009,0.03,0.077,1
manga-10841-3703 ,10841-3703 ,1-77675  ,142.577724835,3.82190857263,SBa        ,1,0,0.75,0,0,3.211,0.389,0.074,0.112,0.01,0.04,1
manga-10841-3704 ,10841-3704 ,1-54606  ,142.359262489,2.07070953407,SAB0       ,-2,0,0.25,0,0,2.988,0.382,0.029,0.017,0.06,0.137,1
manga-10841-6101 ,10841-6101 ,1-54586  ,141.921452471,1.89959942368,Sa         ,1,0,0.0,0,0,3.21,0.357,0.084,0.011,0.17,0.1635,1
manga-10841-6102 ,10841-6102 ,1-54576  ,142.473127056,2.28036169766,SAB0       ,-2,0,0.25,0,0,3.658,0.335,0.051,0.009,0.25,0.186,1
