plateifu,log(N/Ha),log(O/Hb),EW(Ha),KL_Calc,comparison,Classification
9000-1901,-0.07062688,0.241959054,412.1469421,0.06168022426113917,higher,AGN
9000-1902,-0.413971519,-0.048283722,7.17631793,0.49993251831227825,lower,SFG
9000-6102,-0.621991215,-0.106675262,53.88147926,0.6313874474255728,lower,SFG
9001-12702,-0.33502091,-0.253184895,43.26191807,0.43225570737038366,lower,SFG
9001-12704,-0.965549244,0.342846999,13.14326978,0.7650755311602532,lower,SFG
9001-12705,0.172548041,0.278975387,8.425042272,-0.8607513282170047,higher,AGN
9001-3704,0.129243553,0.120120694,14.53114009,-0.6001348760101377,higher,AGN
9001-6101,-0.604361798,-0.179684962,12.37110972,0.6222210626480223,lower,SFG
9001-6102,-0.876024509,0.266911968,10.81603432,0.7368136011481793,lower,SFG
9001-6104,-0.073652506,-0.053589935,31.38433504,0.06795973849516268,lower,SFG
9001-9101,-0.495470458,-0.451844124,7.591282845,0.5581836715505177,lower,SFG
9001-9102,-0.910162858,0.334812822,99.58708954,0.7480231735231929,lower,SFG
9002-12701,0.066409374,0.860561934,16.15056165,-0.32143252767223607,higher,AGN
9002-12702,0.437420143,0.366075175,9.274942636,-17.533225212437248,higher,AGN
9002-1902,-0.849068784,0.31230096,91.80639648,0.7275525466153401,lower,SFG
9024-12705,0.151232299,0.146428865,25.784688,-0.7236192220428257,higher,AGN
9024-1902,-0.750225274,0.325686388,182.6741409,0.6900923083650208,lower,SFG
9024-6102,-0.422300051,-0.367932675,60.63732243,0.5063734560853453,lower,SFG
9024-9102,-0.055281717,0.194700045,6.387841543,0.028718386233115067,higher,AGN
9025-12704,0.233144418,0.636150203,6.214122534,-1.3854090102043704,higher,AGN
9025-1901,-0.67932564,0.154951605,27.27775574,0.6592539879298263,lower,SFG
9025-1902,-0.350505439,-0.578270221,16.66247892,0.4465558118134546,lower,SFG
9025-3702,-0.254755835,-0.655787552,44.74131012,0.3483372350496494,lower,SFG
9026-12701,0.173168345,0.164251812,6.597022057,-0.865036886143427,higher,AGN
9026-12702,-0.530379131,-0.523640349,10.5226438,0.5802311822616378,lower,SFG
9026-12703,-0.382542801,-0.500497388,8.769970179,0.47449340105330384,lower,SFG
9026-1902,-0.262517034,0.098036933,8.269044161,0.3572548600419304,lower,SFG
9026-3701,-0.651235014,0.082020915,134.482338,0.6459570541559986,lower,SFG
9026-3703,-0.478354885,-0.690768176,40.35087109,0.5467808742820995,lower,SFG
9026-3704,-0.296068918,-0.199496811,11.7017529,0.3937269941814817,lower,SFG
9026-6101,-0.391607705,-0.537974361,8.566773891,0.48202118729892274,lower,SFG
9026-6102,-0.710239625,0.102382774,15.50344872,0.6731558040597052,lower,SFG
9026-6103,-0.235930772,-0.092977291,6.336849809,0.325892605627907,lower,SFG
9026-6104,0.099213489,0.386260288,7.417673945,-0.45515154112496825,higher,AGN
9026-9101,0.215973562,0.807705197,35.65718651,-1.2113248573756725,higher,AGN
9027-12701,-0.306984154,0.134897672,32.0902977,0.4049132040085337,lower,SFG
9027-12702,-0.454218241,-0.470597994,23.46199751,0.5299827303343604,lower,SFG
9027-12703,-0.406698638,-0.484073592,18.67722225,0.49420788448858055,lower,SFG
9027-12704,-0.170293146,0.70751557,75.081007,0.23731137009547176,higher,AGN
9027-12705,-0.622304029,-0.084909881,9.022268295,0.6315474228741493,lower,SFG
9027-1901,-0.64788624,0.307762286,157.4709091,0.6443273025706084,lower,SFG
9027-3701,-0.208395649,-0.256885796,35.25587368,0.29081970469713303,lower,SFG
9027-3702,-0.43163822,-0.480670608,16.72517633,0.5134537018628158,lower,SFG
9027-3703,-0.487165602,-0.259100869,19.99811983,0.5527017114641358,lower,SFG
9027-6102,-0.521223751,-0.519385891,43.63470268,0.5745990883646612,lower,SFG
9027-6103,-0.423032327,-0.65354584,27.12175608,0.5069340218072531,lower,SFG
9027-6104,-0.747819936,0.052969665,15.30443287,0.6891049317162763,lower,SFG
9027-9101,-0.243932632,-0.162181116,20.61243916,0.3355776460432194,lower,SFG
9027-9102,-0.600823351,-0.115428222,8.311103702,0.6203448842142405,lower,SFG
9028-12703,-0.466293666,-0.631630639,12.52086616,0.5384950051985078,lower,SFG
9029-12702,-0.529438327,-0.618454223,40.79351616,0.5796571869211495,lower,SFG
9029-12704,0.10285923,0.296787971,6.569217324,-0.4714880444904008,higher,AGN
9029-12705,-0.039107116,0.493530145,13.28601503,-0.008176141776812251,higher,AGN
9029-1902,-0.321304566,-0.751346671,54.41959,0.41912109166320666,lower,SFG
9029-6102,-0.382350987,-0.359974382,42.21835518,0.474332382664326,lower,SFG
9029-9102,0.206527777,0.183771751,6.633941809,-1.1252345740825973,higher,AGN
9030-12702,-0.305299759,0.046056409,10.94891715,0.4032075459602973,lower,SFG
9030-12703,0.138954564,0.096623564,15.06712937,-0.6526473639709083,higher,AGN
9030-12704,-0.229436864,-0.077461839,6.174083869,0.31786981728203556,lower,SFG
9030-3702,-0.47482457,-0.693526144,62.54656219,0.5443775010000004,lower,SFG
9030-3703,0.409780518,0.27295243,12.36419988,-8.939612207557682,higher,AGN
9030-6104,-0.332725103,-0.388322467,9.248660326,0.4300885462280105,lower,SFG
9030-9102,-0.412040975,-0.289515935,37.30476093,0.4984221512498328,lower,SFG
9031-12703,-0.216975213,0.050176609,8.363845825,0.30204947652165137,lower,SFG
9031-12704,-0.073333577,0.408375478,6.525960565,0.06730111698949903,higher,AGN
9031-12705,0.030933178,0.296629324,6.613928437,-0.1993101674623916,higher,AGN
9031-1902,-0.217996412,0.628688542,16.2340126,0.30336746913151047,higher,AGN
9031-3701,-0.05638186,-0.15320502,6.621487776,0.0311454756438605,lower,SFG
9031-3702,-0.392471971,-0.291997124,22.71861792,0.4827306387792165,lower,SFG
9031-3703,-0.225108482,-0.425660409,10.00907612,0.31243913605416196,lower,SFG
9031-3704,0.241230562,0.458370908,7.625789046,-1.4764400862846028,higher,AGN
9031-6102,-0.445570955,-0.497410971,6.234732389,0.5237490702727676,lower,SFG
9031-6104,-0.482128501,-0.563751779,10.12368655,0.5493301751188729,lower,SFG
9032-12701,-0.041084777,0.634595909,38.20431995,-0.0035397559297682957,higher,AGN
9032-12702,0.189238713,0.773137304,21.45328045,-0.9826642106466768,higher,AGN
9032-12704,-0.555303979,-0.41545648,9.94433856,0.5950544887234851,lower,SFG
9032-1901,-0.409330281,-0.510962642,27.01686716,0.4962902379453028,lower,SFG
9032-3701,-0.114481479,0.253463734,6.078996817,0.14633989798331992,higher,AGN
9032-3703,-0.310705032,-0.309332003,6.639212489,0.40865496570797044,lower,SFG
9032-3704,-0.360651198,0.062000602,55.97808361,0.4556364049450272,lower,SFG
9032-6101,-0.331860964,-0.297808357,16.62270117,0.4292696148256444,lower,SFG
9032-6104,-0.43024146,-0.421253611,86.63753891,0.5124040136965031,lower,SFG
9032-9101,-0.363993316,-0.543305241,27.3531661,0.4585792700046051,lower,SFG
9032-9102,-0.402242587,0.063850067,12.02643442,0.4906532711294913,lower,SFG
9033-12701,0.032008346,0.116515116,6.251078367,-0.20272060193183505,higher,AGN
9033-12705,-0.179042297,-0.309085215,65.20863533,0.2501537021245934,lower,SFG
9033-1901,-0.958329221,0.383759392,44.18607044,0.7629275918804436,lower,SFG
9033-1902,-0.396695596,-0.438530573,13.9612186,0.48617733975424515,lower,SFG
9033-3702,-0.286152781,-0.352666233,10.9163115,0.3832847232363745,lower,SFG
9033-3703,-0.32268167,-0.435155838,58.8376503,0.42046031832677533,lower,SFG
9033-9102,-0.501887425,-0.278841478,29.27155256,0.5623552910461826,lower,SFG
9034-12701,-0.578460485,-0.008353555,9.909874439,0.6081945731602847,lower,SFG
9034-12705,-0.401140846,-0.558801912,21.59319592,0.4897687999582101,lower,SFG
9034-1901,-0.35599897,-0.572135424,82.8798027,0.4515002897642838,lower,SFG
9034-3702,-0.541504747,-0.247522422,36.03776836,0.5869380748739086,lower,SFG
9034-6101,-0.385618824,-0.368432803,13.37200069,0.47706570859642516,lower,SFG
9034-6102,-0.507507304,-0.509677142,10.43202019,0.565963742159414,lower,SFG
9034-6104,-0.150284917,-0.236009204,7.261401892,0.20658095613503358,lower,SFG
9035-12701,-0.642955269,-0.152578687,42.06492424,0.6419096885644916,lower,SFG
9035-12702,-0.418607293,-0.463194557,20.25403023,0.5035325302805048,lower,SFG
9035-12703,-0.265506683,-0.100128982,6.182283998,0.3606397588232383,lower,SFG
9035-12704,-0.68406863,0.119386139,12.91044569,0.6614352473128048,lower,SFG
9035-1902,-0.40163537,-0.594666386,10.17862463,0.4901660774734278,lower,SFG
9035-3701,-0.602101554,-0.077368836,27.97482204,0.6210240501712769,lower,SFG
9035-3702,-0.476442712,-0.610239082,8.806413651,0.5454813278545273,lower,SFG
9035-3703,-0.668270739,0.075868765,36.64218998,0.654099375394732,lower,SFG
9035-3704,-0.039244409,-0.038751668,11.09837723,-0.00785311182473869,lower,SFG
9035-6101,-0.125723129,-0.264665105,8.573613405,0.16603438526221792,lower,SFG
9035-6102,-0.338048885,-0.429204981,15.86717105,0.4350951776265368,lower,SFG
9035-9102,-0.427548928,-0.00576721,6.087608814,0.5103713123926765,lower,SFG
9036-12705,-0.503069587,-0.463031169,6.908378124,0.5631178035471783,lower,SFG
9036-3701,0.233231695,0.234503275,6.008304755,-1.3863583516805598,higher,AGN
9036-3703,0.184818127,0.43189856,8.180544257,-0.9489858814764149,higher,AGN
9036-3704,0.142517245,0.368249978,13.34839392,-0.6726935027464269,higher,AGN
9036-6101,0.040747967,0.30798438,7.48255384,-0.23107655434214336,higher,AGN
9036-6102,-0.030043333,0.640984188,22.22106361,-0.029894276642620676,higher,AGN
9036-6103,-0.749011253,0.148018116,21.35846424,0.6895944471400216,lower,SFG
9036-6104,-0.410148858,-0.54094784,6.434731126,0.4969354184175968,lower,SFG
9036-9102,-0.402071763,-0.332481408,31.25062609,0.4905162810207856,lower,SFG
9037-12701,-0.870438672,0.096924959,10.58255959,0.7349250959838018,lower,SFG
9037-12702,-0.48176053,-0.206518373,18.53516555,0.5490824784465479,lower,SFG
9037-12704,-0.189023908,-0.038783679,9.815852046,0.26438866390868476,lower,SFG
9037-12705,-0.087452963,0.331606766,6.180362821,0.09573727204316618,higher,AGN
9037-3701,-0.809761748,0.171010873,32.63011932,0.7133487788228532,lower,SFG
9037-3702,-0.448637662,-0.431747271,30.75109291,0.525973229453769,lower,SFG
9037-6101,-0.883069166,0.191945885,8.626186371,0.739173083440141,lower,SFG
9037-6104,0.241379367,0.54202541,6.206549327,-1.478175623501139,higher,AGN
9037-9101,-0.719696219,0.000450406,46.12189293,0.6772640677023114,lower,SFG
9037-9102,-0.449132452,-0.3677091,23.71410656,0.5263306902365796,lower,SFG
9038-12702,0.152707827,0.180676662,6.93550094,-0.7325182715112231,higher,AGN
9038-12703,-0.308701295,-0.370420026,15.38497114,0.4066444258963252,lower,SFG
9038-12704,-0.638058883,-0.043253158,8.076020837,0.6394877399038007,lower,SFG
9038-12705,-0.693889686,0.219576039,29.03221035,0.6658953470097165,lower,SFG
9038-1901,-0.274194203,-0.246765692,7.789423823,0.37032148390707087,lower,SFG
9038-3701,-0.780653837,0.138103157,19.48491383,0.702255124516921,lower,SFG
9038-3702,-0.43367551,-0.416427794,94.01908112,0.5149789407261905,lower,SFG
9038-6103,-0.875198605,0.319899557,8.489604632,0.736535360851047,lower,SFG
9038-6104,-0.426774684,-0.566596666,7.527029753,0.5097845446761072,lower,SFG
9038-9101,-0.989273061,0.353018368,31.13509274,0.7719836490492165,lower,SFG
9038-9102,-0.685413212,-0.02620895,8.15328002,0.6620503507623037,lower,SFG
9039-1902,0.128145264,0.207423167,9.229436398,-0.5943836453387621,higher,AGN
9039-6102,-0.138797553,-0.074646798,9.189681768,0.18802488200868295,lower,SFG
9039-9101,-0.218000927,-0.318552209,79.80778885,0.30337328764965454,lower,SFG
9041-12702,-0.30165285,-0.309567975,16.45583272,0.39948908566851005,lower,SFG
9041-12703,-0.092115795,0.431007925,12.02833104,0.10481433998843603,higher,AGN
9041-3702,-0.454700899,-0.697877699,21.97310877,0.5303272337469631,lower,SFG
9041-6104,-0.291057805,-0.392130689,28.78179073,0.38848401002864685,lower,SFG
9044-12701,0.164810357,0.26644018,9.875431538,-0.8087572120853397,higher,AGN
9045-12702,-0.481036939,-0.543254924,29.81168795,0.5485948400265028,lower,SFG
9045-12703,-0.163038059,-0.244707741,17.31725073,0.2263928498017841,lower,SFG
9045-12704,-0.379863697,-0.511752671,14.61362958,0.4722378433703116,lower,SFG
9045-1902,0.254278227,0.584477299,7.223537922,-1.6377164215593578,higher,AGN
9045-3702,-0.545806919,-0.011998848,17.55249739,0.589492178493421,lower,SFG
9045-3703,-0.212098404,-0.173016128,13.46313214,0.29570088359274327,lower,SFG
9045-9101,-0.391408029,-0.555858137,130.3280144,0.4818570764796063,lower,SFG
9181-12702,0.396553359,0.363142002,18.27427721,-7.115349185403867,higher,AGN
9181-12704,0.321115615,0.083481097,6.234429836,-2.9071388638237665,higher,AGN
9181-12705,-0.330203848,-0.401714362,19.44932556,0.427694243129908,lower,SFG
9181-1902,-0.302029241,-0.347051564,26.51551008,0.39987448712451035,lower,SFG
9181-3701,-0.480996919,-0.585048398,10.83361864,0.5485678483149744,lower,SFG
9181-3703,-0.829751967,0.255047152,86.91078568,0.720679686980616,lower,SFG
9181-9101,-0.492244511,-0.527072284,21.31254578,0.556065492682244,lower,SFG
9182-12702,-0.424294127,-0.506459176,32.56664848,0.5078977904659772,lower,SFG
9182-1902,-0.293194642,-0.419356272,17.27629519,0.39072814138021683,lower,SFG
9182-3701,-0.511109252,-0.347494891,40.56690216,0.5682547674924994,lower,SFG
9182-3703,0.321907177,0.4306388,11.5754652,-2.9290382332032396,higher,AGN
9182-3704,0.114398203,-0.160852384,6.679046472,-0.5254019050134331,higher,AGN
9182-6102,-0.033004003,0.877395364,39.72465324,-0.02271400696984127,higher,AGN
9182-6103,0.218710849,0.194271404,6.246516387,-1.2374824343690038,higher,AGN
9182-9102,-0.364597334,-0.520228041,19.18231773,0.459108616635001,lower,SFG
9183-12702,-0.098631209,0.060461858,13.83863521,0.11724846905122988,lower,SFG
9183-12705,-0.293573376,-0.101021279,214.8605042,0.39112458190265653,lower,SFG
9183-3703,0.020992141,0.344149785,170.6812744,-0.16855083106685687,higher,AGN
9183-6101,-0.271388003,-0.594556007,95.06824303,0.36721894941426503,lower,SFG
9183-9101,-0.162263415,-0.126295122,13.18262172,0.2252122461490199,lower,SFG
9183-9102,-0.852888335,0.271171147,39.85469055,0.7288877625865526,lower,SFG
9184-12702,-0.914260843,0.249898985,7.826515198,0.7493316078507322,lower,SFG
9184-12703,-0.865992663,0.269504204,19.18604994,0.7334106661707018,lower,SFG
9184-1901,-0.611524626,0.037439037,16.63926935,0.6259814050133334,lower,SFG
9184-3703,-0.487702377,-0.076663419,6.079004924,0.5530589057209784,lower,SFG
9184-3704,-0.283708618,-0.586308702,55.0689373,0.38066866766275975,lower,SFG
9184-6101,-0.285058094,-0.347669242,9.74922657,0.382115143394516,lower,SFG
9184-6102,0.127022503,0.118791477,8.109135866,-0.5885423397617251,higher,AGN
9184-6103,-0.118118888,-0.099784478,9.417839527,0.1527947470376092,lower,SFG
9184-6104,-0.334995315,-0.331118242,7.243660808,0.4322316147268509,lower,SFG
9184-9102,-0.571230916,-0.293187944,23.14593124,0.6041549289149227,lower,SFG
9185-12701,-0.31134813,-0.144074194,7.102887154,0.40929806116001066,lower,SFG
9185-12705,-0.591228584,-0.10431635,10.83267283,0.615194525291829,lower,SFG
9185-1902,-0.42154294,-0.215420669,10.90328884,0.5057929106589076,lower,SFG
9185-6102,-0.69795226,0.02728961,19.84785175,0.6677183786604427,lower,SFG
9185-6104,-0.549642499,-0.210889018,13.87169814,0.5917511033541177,lower,SFG
9185-9101,-0.363086328,-0.631018504,240.8574486,0.45778296618498826,lower,SFG
9186-6103,-0.213940259,-0.231965329,21.91904783,0.29810923618988183,lower,SFG
9186-9101,0.200667842,0.8035468,105.3738804,-1.0748613686895867,higher,AGN
9196-12703,0.064841489,0.585870913,16.82946253,-0.315583576399312,higher,AGN
9196-1902,-0.306841783,-0.290358284,51.37021732,0.4047693219534253,lower,SFG
9196-3702,-0.206478916,-0.366977829,14.23406768,0.28827197038613983,lower,SFG
9196-3703,-0.044254227,-0.056205301,6.682020307,0.003816264460184904,lower,SFG
9196-6104,-0.455842101,-0.657149232,20.68514967,0.5311403528299907,lower,SFG
9484-12701,-0.828115988,0.066798822,8.431714892,0.7200882158151186,lower,SFG
9484-12704,-0.326504368,-0.396631979,6.931903601,0.4241536035367981,lower,SFG
9484-12705,-0.278341889,-0.509137105,211.1077728,0.37486455326570656,lower,SFG
9484-1902,-0.749726022,0.202088361,21.51585627,0.689887688712441,lower,SFG
9484-6101,-0.313370314,-0.285754743,26.64238834,0.4113133570440607,lower,SFG
9484-6102,-0.630610883,0.060148905,24.79664421,0.6357623403311377,lower,SFG
9484-6103,-0.21423074,-0.342301965,21.28607655,0.29848787647278163,lower,SFG
9484-9101,-0.079320808,0.12340914,8.489930868,0.0795377871795453,higher,AGN
9484-9102,-0.595178443,0.075143355,11.69656754,0.6173259996869839,lower,SFG
9485-12702,-0.942589523,0.187165939,6.061805248,0.7581689619893917,lower,SFG
9485-12703,-0.375466993,-0.425513138,10.31309843,0.46850524615335276,lower,SFG
9485-12704,0.009186188,0.385250999,12.02691603,-0.13374504434341916,higher,AGN
9485-12705,-0.123430609,0.873005898,52.43951321,0.16207863775695452,higher,AGN
9485-1901,-0.376278243,-0.629012096,100.6884766,0.4691968775687879,lower,SFG
9485-3701,-0.320717763,-0.526881698,22.25110674,0.41854901136197187,lower,SFG
9485-3702,-0.363386745,-0.37790309,6.009184361,0.45804691380110674,lower,SFG
9485-3703,-0.354021313,-0.359396031,6.930444837,0.4497278852179397,lower,SFG
9485-6104,0.109596326,0.602031987,7.225478292,-0.5025465637733761,higher,AGN
9485-9102,-0.8029115,-0.055882674,22.79612668,0.710783652280618,lower,SFG
9486-12701,-0.320060373,-0.446606612,11.39579034,0.4179071057775985,lower,SFG
9486-12702,-0.236248682,-0.656478218,44.80266953,0.3262815739739674,lower,SFG
9486-12704,-0.54122536,-0.144050871,25.30360126,0.5867714575512624,lower,SFG
9486-3701,-0.721928092,0.081470927,58.10430622,0.678224160421919,lower,SFG
9486-3702,-0.549795694,-0.296137673,19.20929337,0.5918409730606294,lower,SFG
9486-3703,-0.411844918,-0.538989818,40.79610538,0.49826839555478386,lower,SFG
9486-9101,0.143134457,0.210446104,10.16429257,-0.676210780131083,higher,AGN
9486-9102,-0.487479462,-0.064813822,16.25829983,0.5529106166665745,lower,SFG
9487-12701,-0.387001566,-0.527412615,18.00709486,0.4782160030965451,lower,SFG
9487-12702,-0.548362921,0.072410819,46.1222105,0.5909994006841889,lower,SFG
9487-12703,-0.380922044,-0.552154846,26.82601595,0.47313057077176857,lower,SFG
9487-12704,-0.362238281,-0.369725815,62.58742905,0.4570368403781704,lower,SFG
9487-3702,0.111839539,0.815505418,18.70870686,-0.5131472382430289,higher,AGN
9487-3703,-0.484879539,-0.196687386,65.73817825,0.5511759650449479,lower,SFG
9487-3704,-0.581806787,-0.156802237,32.58943272,0.6100455753476707,lower,SFG
9487-6101,-0.433992777,-0.500457541,17.05898237,0.515215847382816,lower,SFG
9487-6102,-0.543318248,0.502308637,12.68094381,0.588017354168875,lower,SFG
9487-6103,-0.885799503,0.349617169,56.18798351,0.740080967982181,lower,SFG
9487-6104,-0.4792995,-0.383623527,17.0079751,0.5474209193199827,lower,SFG
9487-9102,-0.090865951,0.062783972,293.8406906,0.10239609230619884,lower,SFG
9673-12701,-0.430472343,-0.407613666,354.9725838,0.5125777507305407,lower,SFG
9673-12702,-0.411809721,-0.307772231,904.8169708,0.49824078542903694,lower,SFG
9673-12703,-0.140725701,-0.610469494,139.2144814,0.19118826012858425,lower,SFG
9673-12704,-0.477709144,-0.035655374,214.8331401,0.546342603780976,lower,SFG
9673-12705,-0.478315841,-0.821781267,620.1119537,0.5467543917048202,lower,SFG
9673-9101,-0.42928619,-0.611959386,189.5772909,0.5116842349152498,lower,SFG
9673-9102,-0.489049094,-0.796174791,172.9636739,0.5539533118624687,lower,SFG
9674-12701,-0.483534653,-0.556161566,46.08815638,0.5502749537409837,lower,SFG
9674-12702,-0.523881347,-1.006921418,99.03901927,0.5762446439494351,lower,SFG
9674-12703,-0.112307362,-0.801021278,71.23560047,0.14244326311642963,lower,SFG
9674-12704,-0.417190345,-0.393556019,83.03914642,0.5024361604724181,lower,SFG
