plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,avg_objdec,avg_stellar_vel_lo,avg_stellar_vel_hi,avg_stellar_sigma_1re,avg_ha_z,avg_ha_gsigma_1re,avg_emline_sflux_cen_oiid_3728,avg_emline_sflux_cen_h12_3751,avg_emline_sflux_cen_h11_3771,avg_emline_sflux_cen_hthe_3798,avg_emline_sflux_cen_heta_3836,avg_emline_sflux_cen_neiii_3869,avg_emline_sflux_cen_hzet_3890,avg_emline_sflux_cen_heps_3971,avg_emline_sflux_cen_hdel_4102,avg_emline_sflux_cen_hgam_4341,avg_emline_sflux_cen_heii_4687,avg_emline_sflux_cen_hb_48621,avg_emline_sflux_cen_oiii_4960,avg_emline_sflux_cen_oiii_50081,avg_emline_sflux_cen_ni_5199,avg_emline_sflux_cen_hei_5877,avg_emline_sflux_cen_oi_6302,avg_emline_sflux_cen_oi_6365,avg_emline_sflux_cen_nii_6549,avg_emline_sflux_cen_ha_65641,avg_emline_sflux_cen_nii_65851,avg_emline_sflux_cen_sii_6718,avg_emline_sflux_cen_sii_6732,avg_emline_sflux_cen_hei_7067,avg_emline_sflux_cen_ariii_7137,avg_emline_sflux_cen_ariii_7753,avg_emline_sflux_cen_peta_9017,avg_emline_sflux_cen_siii_9071,avg_emline_sflux_cen_pzet_9231,avg_emline_sflux_cen_siii_9533,avg_emline_sflux_cen_peps_9548
8325-3704,23.0939064,18.92845869,24.32317543,54.07506466,2.943310499,45.64467621,-58.68576622,53.34106541,60.31442547,0.040308125,56.93063164,43.32647896,-0.743751146,-1.690829009,5.259915709,1.823696315,1.220890833,5.389947236,1.331639975,5.477307796,8.948404551,1.693419874,18.92845869,7.634256482,23.0939064,1.727134705,2.899688184,5.633450031,0.371287704,6.9564116,54.07506466,24.32317543,17.69818497,12.34824228,-2.91686815,0.410267688,1.119368851,4.402123928,2.218389869,-0.697869107,8.781062841,23.95845842
8325-6101,33.87101078,25.64998055,73.54309082,57.07564068,3.655294895,46.4322052,-35.22392273,68.90046692,194.4851646,0.053212684,276.4207077,75.32377434,0.444985483,-1.330793589,-2.207858086,-1.270264685,7.13025409,5.11594516,-0.459029824,2.204739809,17.07530451,-1.91496852,25.64998055,4.656851411,33.87101078,11.53347588,-1.903722048,20.74892664,9.91454196,33.68995476,57.07564068,73.54309082,36.4442606,32.06880522,1.718600929,1.791167378,0.194839105,1.886395425,-3.111189723,-7.117346525,14.24018288,10.41900659
8325-6102,9.200449944,1.388349831,4.427252794,4.949568123,0.677780062,46.60255051,-101.4969902,102.3363495,223.1258965,0.065270956,500.5767136,1.263155103,-0.176239181,0.443361156,1.408234328,1.731841624,2.597726464,0.714187965,-4.495402955,-5.133379936,2.699687805,-4.102063745,1.388349831,0.151642233,9.200449944,6.876900077,3.251701623,3.719878018,0.957893584,6.485759556,4.949568123,4.427252794,0.543576404,1.014875151,6.14753592,17.87553692,4.988353133,-0.618596971,3.999933183,4.544920504,0.729627758,1.969569862
8325-6103,10.19096756,4.654727459,8.369253516,9.779627442,1.028299153,48.20015717,-70.29110813,48.24537992,133.5481148,0.0526462,180.9007416,20.28031063,1.220427588,0.808151811,0.163841866,-6.006422102,0.916283637,1.881157428,-2.841485396,-2.860385031,3.011105061,1.6507774,4.654727459,5.956879377,10.19096756,-0.254036523,-9.480562687,-1.227353007,-0.604175493,2.165225476,9.779627442,8.369253516,9.813520908,8.591776848,0.711994931,-1.094516456,-2.524626195,-0.733701237,0.496101409,2.453272223,0.839788854,6.906688213
8325-6104,20.29586506,37.90236902,62.04897785,92.91333008,5.714014649,48.36554718,-55.47577858,99.91350746,239.2208023,0.052810184,186.8638,13.24069381,3.986804605,3.850170225,3.362753674,2.62812829,0.804877639,13.68561244,2.967339985,0.117169105,20.57683563,-5.388015717,37.90236902,-4.789673448,20.29586506,12.85534525,-0.787661806,-0.357010208,-2.122787118,20.43036699,92.91333008,62.04897785,18.32746077,15.55136299,17.97153854,8.884661674,-0.778687656,-6.932047129,-12.03399038,-3.317757487,-10.51553559,13.96353531
8325-9101,12.33676362,5.859324932,27.35698509,25.6131115,2.563988149,48.25308609,-213.6810112,205.5991249,112.957943,0.066303402,61.29047966,18.23755455,1.258936837,-0.342474062,1.18679864,3.527446866,4.754710227,1.186210275,2.158844233,-6.516245008,3.854141653,-0.235998139,5.859324932,1.48306796,12.33676362,5.324213862,0.876018792,1.443479478,3.238331974,10.20519853,25.6131115,27.35698509,10.07465529,4.624492288,2.252046108,-1.577870756,0.585536975,3.022009909,3.640221655,-1.550704151,-0.985692561,-2.19814086
8325-9102,20.76014376,53.65940285,118.0985451,242.2419662,14.44262075,46.42744064,-82.79086304,44.03380728,112.71031,0.067410119,56.67843342,58.83744526,-0.795367092,1.157639295,-1.103182047,10.82417226,5.13688761,9.430611849,7.220361948,6.905645728,29.08613682,-1.750562869,53.65940285,6.972708106,20.76014376,13.99606752,-0.165347679,6.750119209,-5.194195151,37.55863285,242.2419662,118.0985451,39.97265911,29.2822876,-1.939397126,-0.709280163,0.705924235,13.73637605,50.66670418,-1.280929536,14.86564565,14.24826908
8326-12701,23.79336357,61.26079655,159.3444595,330.4212799,19.46738434,47.25305939,-184.2520752,174.7545357,108.437521,0.028114797,86.68793869,48.9468317,1.808030099,2.125618905,3.266000973,-0.031833462,13.27786732,12.67933083,8.677541375,10.53085446,25.01566792,-2.809771061,61.26079655,3.493070006,23.79336357,8.349179149,21.11107731,8.941907883,3.262215078,57.37203217,330.4212799,159.3444595,49.69251251,35.15428925,3.321040511,4.278279185,2.850518107,3.450894892,12.21869302,7.324746966,35.12742996,11.39832544
8326-12702,6.608514428,21.43679762,30.00527668,78.81637001,6.900480866,45.95841599,-83.02918434,75.48695183,42.480196,0.027176544,24.27330685,21.56886005,0.585914631,1.372233987,3.527590513,2.536081791,3.478031039,3.77555573,0.876132593,3.338711143,5.82100606,-1.505663991,21.43679762,2.856311977,6.608514428,-1.80038166,-1.630118102,2.334111154,0.105052553,9.896153212,78.81637001,30.00527668,14.65377331,8.673926592,1.580730468,2.547472835,-0.911394402,0.17563092,-5.831803918,-1.459605724,0.981875733,0.56582506
8326-12703,19.09628344,60.43609715,87.2563324,260.7473907,15.95679855,48.03379059,-129.2887001,138.6738701,69.31284904,0.052196476,41.81830883,82.85157013,0.558472693,0.203095019,2.736093313,4.558144212,1.992451161,10.78095722,7.093741775,13.01241446,22.93533516,1.807168454,60.43609715,1.817961216,19.09628344,1.985093206,4.136067629,11.04844499,1.761228114,30.46758747,260.7473907,87.2563324,40.66083431,30.63991785,2.053177476,1.946086138,-0.005440451,7.246652722,10.99291086,4.165212631,33.59067822,10.52188206
8326-12704,12.3459084,12.45338702,8.115312934,39.53258419,3.147228599,47.71495819,-127.407793,89.79387283,61.52332211,0.037448795,28.399611,36.04614401,-1.22932601,-1.854806989,0.045293059,5.544881225,0.88579227,-0.56058456,0.237023192,1.754188389,5.966107488,-1.614508092,12.45338702,3.978231966,12.3459084,-1.417230189,1.529920697,2.073981792,1.589918911,1.628278643,39.53258419,8.115312934,11.2368753,8.637622118,-0.079225482,0.357503179,0.524175771,8.775715113,7.041291356,-3.07512635,14.48206639,10.001472
8326-12705,50.00123692,30.48299837,12.71687722,90.32417297,7.608822703,46.82384491,-74.26571369,74.11331129,41.50014877,0.035871478,27.4803586,82.41486549,0.056420504,2.680841893,0.543580316,5.644480467,2.243814796,6.599606395,6.152670383,7.514961243,13.10364127,0.509961933,30.48299837,16.83610964,50.00123692,0.684554759,5.83816725,2.261497468,1.192734599,4.153629184,90.32417297,12.71687722,16.80107427,12.18281877,1.563761532,3.695301414,-0.143045383,1.048441105,9.078969002,-6.975036144,9.734636307,-1.245063901
8326-1901,12.11947975,13.03245407,3.756555676,12.19963443,1.599194854,47.87334442,-142.1748581,147.1832352,182.6341553,0.030334211,411.5543747,-1.713608384,1.446048141,-6.853719711,6.960579395,-1.772217512,16.83580685,4.007706642,5.913171448,-11.34267098,6.106723547,24.40465641,13.03245407,-8.042089105,12.11947975,3.152003169,-28.7256999,5.322890349,-2.269881606,8.698841672,12.19963443,3.756555676,-2.007265866,2.013428092,2.776547186,0.988422602,10.13879013,-0.653214097,-8.743431211,-5.05523634,6.270514529,-1.095009327
8326-1902,30.70187044,11.35327613,58.00451946,49.05427456,3.154097974,45.86425018,-59.52443027,100.9567089,115.401413,0.026772692,90.12763023,46.0916853,2.251482502,0.221241802,11.91645646,1.15710187,16.98696941,17.9350543,-2.71004945,4.693499446,10.29506823,-9.877572775,11.35327613,3.064601302,30.70187044,-0.340183593,-5.65593791,1.002139926,13.38316679,21.30710793,49.05427456,58.00451946,-5.674142599,17.43851089,9.165251732,18.38087606,0.453339309,7.756032109,16.08259177,-9.195007801,13.70279646,0.514268935
8326-3701,65.41112232,41.41623592,70.43482208,91.79562187,5.2263726,45.46582031,-77.42758751,104.9853477,168.0411682,0.027587202,128.4857903,137.5271034,0.13160415,-1.448171198,6.81774354,-5.215847015,20.04060149,9.887097836,3.076274514,9.859149933,19.27086687,-7.25683111,41.41623592,13.45969653,65.41112232,17.59977913,2.663299531,38.40441513,9.957665682,30.5528717,91.79562187,70.43482208,52.00701237,33.3384161,-3.561917186,1.584537013,9.988891244,12.21807396,-2.756130278,-24.46671391,-1.571101815,9.445278406
8326-3702,11.57517099,10.46963684,23.97712135,15.27813363,1.169909373,47.91841888,-167.8682556,160.1179619,233.670105,0.073140919,423.4764633,7.841449857,2.810826927,2.733539879,4.154024959,-2.945906162,5.828939199,2.82634896,-3.248316392,-2.543420494,9.633667231,-3.252273858,10.46963684,-3.659119517,11.57517099,0.621905763,3.023341179,-1.824016854,-3.50495261,8.100651026,15.27813363,23.97712135,9.883721828,6.330667615,5.16661942,4.524675727,2.409824818,3.052811682,2.696922541,3.641845703,20.88839531,28.49069834
8326-3704,-1.985757192,1.495625178,-11.24907017,2.876836697,0.565558513,45.90079117,-61.10927327,97.32821401,74.03328196,0.021257812,527.3641968,1.485900283,1.508233587,1.008828461,1.869732638,-3.205151955,12.657396,15.56845633,1.350855152,2.349107941,-3.629962921,1.25598224,1.495625178,1.106877685,-1.985757192,3.039615949,-2.852399349,-6.890245438,-4.329679171,-2.688255946,2.876836697,-11.24907017,-0.594195783,-0.348888765,3.384315729,-1.059583609,3.949765682,-3.871828318,-0.543097931,6.401550452,6.371784943,5.755722046
8326-6101,20.56047312,7.833055814,11.89897029,6.856999397,0.763346235,47.96273041,-174.6554921,188.1141307,172.617686,0.0696737,457.821696,9.384819031,0.966333568,3.105552435,3.915787379,2.075414022,4.175430616,4.420828342,-3.335867723,-5.130519549,3.702600559,-4.404079914,7.833055814,4.161803563,20.56047312,4.678115368,-3.212020159,2.821566343,-0.947775563,4.656098843,6.856999397,11.89897029,3.113695065,5.266686598,0.872505128,4.779422283,0.249297222,7.791586717,9.93760999,-0.560717553,8.34999307,-1.578854124
8326-6102,595.5065765,245.994915,621.1590424,572.7127228,39.67256737,47.12133026,-189.0128441,141.1824722,122.0212746,0.070269404,776.6373291,100.8051872,18.84731627,21.78793859,20.33681917,66.64383221,79.72590828,90.19249153,81.41705132,62.41692066,81.33013535,19.92980433,245.994915,188.0752716,595.5065765,7.43553412,17.28413296,12.96822453,4.992864072,372.7815247,572.7127228,621.1590424,43.72191906,45.47824669,14.62274551,25.51834822,5.129335761,4.794880509,43.49744034,10.69603634,84.79783058,28.87901688
8326-6103,11.30635881,9.038489103,15.76726723,12.93244743,0.767163023,48.06100464,-83.07208633,79.82250977,149.5905952,0.052236424,234.0185394,12.60717225,2.282759815,3.694883049,3.932888448,-1.26223743,-3.15639776,-0.723562032,-3.233127922,-2.744976878,2.819586694,-0.538631499,9.038489103,1.320269823,11.30635881,11.16190958,3.053849697,0.014990592,1.145181254,2.067894012,12.93244743,15.76726723,7.676323414,3.882789791,8.362538576,2.712298453,-1.956318527,0.361545682,-8.412330866,-0.968231171,2.160627753,3.617111981
8326-6104,23.39090538,18.61657015,-13.47693094,2.674996535,1.086961071,47.95349121,-108.7940648,124.9065679,291.1283773,-999,317.9245911,-2.118833939,1.023495396,0.213837579,0.962950091,-0.920012911,4.092583577,-0.498004804,-2.513106187,-3.491929928,15.01133347,-3.564669132,18.61657015,-0.836342295,23.39090538,8.140666644,-1.567505201,-4.380448023,-23.12468211,0.182641551,2.674996535,-13.47693094,3.95725131,1.564491709,12.92727693,-0.304001451,-81.31091817,0.743129055,12.66283321,-8.548963547,18.27613513,12.54013189
8326-9101,10.75805211,8.61823833,10.87486935,10.70754349,0.81329231,47.74995804,-51.56349564,57.7091918,198.1897049,0.130298983,229.8317909,20.23795795,0.700967401,3.22245729,0.818579808,-1.363275468,0.265150875,-0.773236558,0.221058836,2.579636276,4.899377286,-0.67240572,8.61823833,2.033670694,10.75805211,3.930813551,-0.122660257,0.354994528,0.941979587,5.037386417,10.70754349,10.87486935,6.890257597,5.158261061,3.765028834,1.973747224,-5.936107993,18.21770716,39.71076965,-999,-999,-999
8326-9102,5.72936213,1.527309693,10.54175973,9.033500671,2.680897534,45.93118668,-123.8308296,149.7141685,92.81882858,0.071716776,40.57780457,5.570394397,-0.674444661,-0.684387997,0.059192511,0.891904861,2.16134315,2.624977708,0.375230692,-0.583257079,4.066981673,0.08916747,1.527309693,0.363072872,5.72936213,0.494851053,-1.855321974,1.551525563,0.605751514,3.103883207,9.033500671,10.54175973,3.660083234,3.033027351,-0.732455239,-1.766019166,-1.501839548,-0.688491523,2.242159069,1.223393798,-0.532562613,-7.364801645
8327-12701,15.04083562,21.05777216,52.86302662,109.7719231,6.17304337,43.82362366,-206.7863693,184.3875351,93.99529648,0.053463205,69.64867973,17.16720104,0.823574841,3.659715295,3.83761096,3.714557171,4.122480899,3.19242686,0.870461494,4.565633178,5.900199533,1.233083278,21.05777216,4.987003684,15.04083562,2.553892076,8.493552566,3.086161792,4.904506564,15.51908231,109.7719231,52.86302662,20.92189026,14.94778943,-0.905152649,3.607281029,2.292120576,5.510878444,0.977091011,-3.633595884,26.07147026,5.253342152
8327-12702,19.3289938,87.53097534,158.2068939,407.1849594,26.04320097,44.25100327,-72.12366104,59.0544548,60.78518391,0.034004499,37.21460438,56.53284168,3.502037823,-1.898938954,-7.037261963,9.959242702,4.947974265,9.573812246,13.94381547,13.61719704,32.14823818,2.813851655,87.53097534,7.260732055,19.3289938,6.568416476,-8.320714116,9.310095549,2.424579144,54.98966312,407.1849594,158.2068939,42.22523785,37.90901375,0.116713405,2.780478954,-9.574118137,-2.56824553,14.7480576,2.040264308,28.77580786,7.211472034
8327-12703,9.923107624,18.5150938,21.81657791,62.71756649,4.170054674,45.3306427,-44.57966518,58.26581764,28.5800066,0.038403372,22.2130208,45.24200821,0.342210628,-1.203669891,-0.361903384,4.567933202,3.295144975,4.320714474,-0.908524603,6.6561656,8.9321661,-1.471918017,18.5150938,3.827021122,9.923107624,1.059557557,-0.29140735,1.799908578,0.473769881,6.392052293,62.71756649,21.81657791,14.54217076,10.37193918,-1.836968124,1.371295124,1.219232291,2.103037596,5.275695682,0.622784153,15.13506341,2.487220347
8327-12704,6.705815434,26.51796579,40.01237679,115.6999092,13.34098005,44.38975143,-136.4491272,125.153904,75.26282501,0.06439429,51.30041599,23.02881336,-1.645562828,0.737930089,6.052760005,3.784560025,8.732122064,5.340365887,6.014227986,2.525186658,11.05436015,1.941766798,26.51796579,-0.470628537,6.705815434,5.437462091,-1.648928732,2.511048257,-1.211089015,15.37805986,115.6999092,40.01237679,14.06587958,7.496469498,1.577443033,2.039617181,2.045423359,0.991047934,5.253209472,2.988607228,12.83866811,-0.530713305
8327-12705,5.866492152,4.459914982,2.838130414,6.292543508,3.886627018,43.84137726,-5.386843085,135.1331635,201.6457558,0.065345638,259.44067,2.433507092,0.18856113,-0.619186565,0.588383093,-0.488717757,5.101703584,-0.143892646,-1.693503737,-3.760416389,2.3747769,-1.967890322,4.459914982,-4.121418357,5.866492152,5.300184488,-0.72863977,-0.03613206,-0.061710458,1.929467231,6.292543508,2.838130414,3.73135379,2.673510656,-1.707689121,1.478034168,3.37513411,2.966389477,5.582190692,-0.094104569,1.859246682,7.819624424
8327-1901,72.44186592,74.5027771,62.17910957,256.0597153,16.96278048,44.02721786,-95.1999054,56.13995075,56.94448948,0.03420342,27.8609767,186.2170372,-0.497360595,-1.07204482,-2.49824214,9.404520988,7.431316018,13.01372981,13.83109975,20.57424212,33.75809574,0.059546453,74.5027771,22.49545813,72.44186592,4.844941735,7.758330941,7.013407588,3.212418735,20.96166897,256.0597153,62.17910957,51.47968769,37.86537647,4.580649495,4.713684916,2.660313845,-6.056548357,29.29482222,2.120077729,50.13534451,7.482495785
8327-1902,19.38545942,-4.149667621,10.28578794,21.39703178,2.756702244,44.15222168,-13.5211482,31.49301338,146.5412598,0.034893367,304.8915443,23.80442905,14.54549932,15.48191381,15.21776319,3.300001621,-14.25885272,2.795861691,-6.393553853,-11.38333297,4.88226378,-1.684676617,-4.149667621,0.47162728,19.38545942,14.01977587,2.767939448,-0.471529428,4.834335744,11.92254889,21.39703178,10.28578794,-3.165332437,-2.940543115,-14.25814509,7.299915075,12.3573935,-1.383929409,-3.7147367,-13.53060675,-1.42770803,11.24002719
8327-3701,27.5920434,26.11881804,51.16239929,34.69822836,2.012401164,44.06745911,-252.5319366,273.8413544,249.249588,0.078206811,189.2968674,24.23709822,1.340813465,-0.862722591,5.100260258,-3.455505788,-0.365995139,-0.850522786,1.209156662,-0.528320167,10.38533694,0.624623612,26.11881804,8.028045654,27.5920434,18.60698843,14.56276941,-1.562703848,-3.456545919,9.668065786,34.69822836,51.16239929,13.04834294,10.78061366,14.68451285,-2.976118207,4.037003577,-1.600462496,3.313487217,-26.67538786,7.719964743,-87.74148369
8327-3702,26.92466211,18.4132036,56.62244511,51.40032959,3.400618613,46.15408707,-17.3765893,41.81140327,117.0427399,0.036698198,87.84790993,25.80142403,1.94748776,4.199198127,-4.641861379,0.523117572,-0.021574318,-0.106940039,2.523465633,-1.725863606,15.591501,-12.29268599,18.4132036,7.721912384,26.92466211,32.05623436,-3.137890413,-19.99732637,-21.96041298,19.01710796,51.40032959,56.62244511,18.46145248,16.386343,-21.53079653,-0.522405062,8.377323866,8.749393225,0.109774813,-4.193103552,-5.873520017,1.972006261
8327-3703,36.12970734,93.24835968,113.6716099,362.5182648,21.50475454,44.80200958,-91.11769485,72.0006609,63.21025085,0.056154429,41.84775543,147.8840485,1.388202906,5.629356623,2.633498535,9.534187913,8.883908629,19.94881582,12.53898931,18.32634783,38.8621273,2.015645593,93.24835968,8.722839117,36.12970734,3.772439301,6.433020592,7.232909441,6.30750823,40.65666866,362.5182648,113.6716099,68.43545723,46.46892834,5.036493778,4.512864232,1.195086107,0.533344761,19.44254971,6.286314368,42.53201008,-4.969831824
8327-3704,44.46670437,24.54486966,78.18379211,58.37308216,3.46343267,43.75941086,-173.4160461,11.61165714,235.218853,0.061367975,269.3899536,75.18182182,-0.488583077,-1.069139436,2.152410239,-2.877703607,12.1481607,6.405812144,3.276972353,3.761126935,9.392274499,-3.963587493,24.54486966,9.63146162,44.46670437,13.53978705,12.16907811,11.84242582,-2.691830754,25.95182943,58.37308216,78.18379211,46.98488235,37.03378391,-0.753567427,1.489581808,9.864548683,7.048859596,8.240294218,-12.70897961,14.26180482,8.370173573
8327-6101,12.94587564,5.761421308,14.92187667,10.10287082,1.227366433,43.82170105,-38.22760916,352.7623062,249.9515381,0.132099874,281.2180862,2.717937946,0.530743845,1.773326576,3.137725115,0.57001467,-1.543036565,-0.502473593,0.790545776,-0.776857033,11.03364778,-1.465184957,5.761421308,0.697970025,12.94587564,1.792187631,2.585731387,1.649804711,1.015507549,-4.881358862,10.10287082,14.92187667,4.909154177,4.775721669,-1.559546947,-0.469392106,7.273585558,-1.129012391,36.58766365,-999,-999,-999
8327-6102,46.22529602,25.26320672,40.24429798,25.52054644,1.536690533,45.58435059,-91.4890213,111.343565,155.8851166,0.038562129,146.0585022,42.92991447,0.944425642,1.21090436,8.442615986,-6.692695379,7.839455899,9.068076372,-5.119194746,-0.705246057,18.07694626,3.086428344,25.26320672,15.23758793,46.22529602,20.69157124,0.463638127,4.422236919,16.59426355,15.38146782,25.52054644,40.24429798,19.45817947,18.42490053,-0.959462956,18.84780836,3.979804933,10.94878328,5.464013159,6.467089772,20.9472208,9.894647121
8327-6103,64.43100452,21.00362301,119.4257355,72.62486839,4.405489802,45.75944901,-166.1496124,177.2152252,153.4526749,0.06054637,134.9931183,79.80117607,-0.395364799,2.187883884,3.053755701,-5.189376712,21.61892009,9.840581656,8.758171916,3.311116576,16.19690108,-3.562431216,21.00362301,13.38197756,64.43100452,19.20375156,-8.709067345,22.15760803,15.19777751,42.22766113,72.62486839,119.4257355,35.45586014,28.76542473,10.50898933,4.476781785,0.472942382,16.335464,10.43396854,9.579035044,14.84143972,1.731542498
8327-6104,57.00618839,58.86344719,197.1562691,294.9415207,17.96281624,45.79578018,-126.0976334,172.0516777,131.424614,0.062945755,129.0848541,68.72924995,1.815849334,-3.803329408,-1.048127264,0.205877483,12.60082078,10.84611487,13.6801877,13.40603328,25.78741074,6.184099793,58.86344719,12.61372781,57.00618839,11.40336657,-12.685256,6.724227548,-2.096473336,65.46367264,294.9415207,197.1562691,54.05553246,42.61621952,0.329292554,-0.369832098,-2.174741358,0.995477073,11.86219454,3.289714932,22.82048035,-1.375082374
