plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,log(N/Ha),log(O/Hb),KL log(O/Hb),gz2_class
8595-12703,4.389200091,12.32519507,11.08931017,32.14219284,5.782169878,-0.462170971,-0.448408422,0.535613607,S
8595-12705,45.49399853,41.31818104,162.3166733,190.6366234,12.06174111,-0.069843204,0.041812915,0.060042272,S
8595-1901,7.429475784,2.475447416,3.693044186,6.51223433,0.60753566,-0.246345516,0.477304466,0.338455617,E
8595-1902,90.53052902,126.0958214,223.9425201,563.4349976,43.47325611,-0.400707258,-0.143905637,0.489420105,E
8595-3702,7.242106795,6.309738994,19.08451414,21.3096981,5.605269909,-0.047896189,0.05985353,0.012157774,S
8595-3703,170.7212791,362.1762543,1718.427948,2265.507141,160.5699196,-0.120034108,-0.326632317,0.156161462,S
8595-3704,8.855041742,35.01234341,57.16442108,126.1916828,7.382552624,-0.343904922,-0.597030567,0.44052671,E
8595-6101,5.690010309,11.42057955,-4.42510438,4.942076683,0.646293804,-0.04798596,-0.30257509,0.012361904,E
8595-6102,4.104906917,10.67696762,16.47920156,40.57273769,5.663420618,-0.391298148,-0.415144612,0.481766734,S
8595-6103,15.36849046,61.79487896,93.83084106,275.9672852,20.82882452,-0.468511992,-0.604321274,0.540034943,S
8595-6104,39.02116871,96.87809372,197.1455917,473.8776398,29.26254034,-0.380879146,-0.394925312,0.473094429,S
8595-9101,6.08763663,9.262271563,3.281281233,4.029231628,0.479506661,-0.08917878,-0.182268788,0.099114541,E
8595-9102,19.15970039,5.855864078,31.24008751,23.45233917,1.411623001,0.124526075,0.514797726,-0.575690422,E
8596-12703,21.61513901,30.21469688,34.80175114,107.2105846,6.317342162,-0.488636567,-0.145460209,0.553679604,E
8596-12704,27.1591773,13.50254536,94.9453907,40.45977879,6.211683154,0.370450382,0.303500965,-4.937597598,S
8596-12705,7.868487358,15.21496129,15.95517898,47.41926384,4.447674513,-0.473053127,-0.2863796,0.543164756,S
8596-1902,45.26767254,27.50346708,81.48999023,132.9584885,8.831984758,-0.212611803,0.216400721,0.296373495,S
8596-3701,39.42699909,20.21530819,68.50652122,44.41983986,181.5341034,0.188154926,0.290113356,-0.974309602,S
8596-3702,21.25638962,24.73135757,64.27018452,79.14842415,4.5239923,-0.090432726,-0.065758455,0.101555354,S
8596-3703,2.953548849,5.551482141,-2.632764846,2.93273896,0.668858409,-0.046861338,-0.274064789,0.009799519,E
8596-3704,29.86982441,6.197066784,132.4474716,53.48936939,3.200132549,0.393776194,0.683046493,-6.8127492,E
8596-6101,80.54073334,43.31570339,178.3166084,137.6329384,12.39097023,0.112469413,0.269370208,-0.516147733,S
8596-6102,20.41033363,84.31687355,151.0026245,444.7235565,37.49532413,-0.469105639,-0.616064391,0.540445813,S
8596-6104,46.72416401,93.7169342,362.0551071,601.8786621,35.35737896,-0.220734269,-0.302276533,0.306881806,S
8596-9101,14.15538073,67.48903656,81.98422241,278.2954254,25.0992322,-0.530775786,-0.678311674,0.580472862,S
8596-9102,25.34024668,16.973086,32.03960419,16.33234322,1.14443633,0.292638644,0.174050027,-2.249306141,E
8597-12701,1.107306302,15.10866022,21.78790617,52.82443047,4.331646204,-0.384619327,-1.134958183,0.476231916,S
8597-12702,72.88633537,36.7168932,220.4335938,133.5217476,7.999049067,0.217725773,0.297780189,-1.228003644,S
8597-12703,45.35941792,24.61011648,74.67066956,70.4126873,8.691510916,0.025499126,0.265553803,-0.182325761,S
8597-12704,46.81056404,19.1343016,46.36461926,32.8994298,2.937619805,0.148998327,0.388531259,-0.710301621,S
8597-12705,16.4746294,51.14402008,67.519701,204.1148567,10.60281301,-0.480444106,-0.491979208,0.548194768,S
8597-1901,59.5262785,82.68166924,146.1377602,405.5657654,24.52089977,-0.443298842,-0.142700504,0.522091565,S
8597-1902,32.15446615,36.66812515,16.34056234,18.57265234,1.180131957,-0.055606931,-0.057047401,0.029436918,E
8597-3701,4.306396723,6.283080935,7.138473153,4.476209164,0.527044713,0.202694959,-0.164058618,-1.092037019,E
8597-3703,208.3184471,194.4778976,821.343277,624.4508514,40.44175625,0.119026445,0.029857478,-0.548022681,E
8597-3704,92.77574158,65.71336555,190.397171,138.0173969,8.330042839,0.139726659,0.149780724,-0.656955005,E
8597-6101,1.125877276,2.431018759,1.889786273,2.680650502,0.337419569,-0.151827505,-0.334297256,0.209020556,E
8597-6102,10.21547365,4.723415405,10.83822036,7.343575716,0.778060481,0.1690504,0.335002366,-0.836917461,S
8597-6103,25.58831167,140.7796593,226.4497757,682.8218384,37.25428677,-0.479335508,-0.740498278,0.547445292,S
8597-9102,19.67787123,58.19925022,79.01401711,243.1318474,15.80889821,-0.488137708,-0.470939275,0.553348301,E
8598-12701,30.45142412,59.27513695,108.7491035,239.8507919,14.86128378,-0.343515471,-0.289264958,0.440167917,S
8598-12702,10.36237717,20.58957148,38.78031731,79.78140259,15.62909889,-0.313290309,-0.298187912,0.411233822,S
8598-12703,18.65656853,11.43704617,36.73705196,17.86644483,1.135473192,0.31306616,0.212517893,-2.696988301,E
8598-12704,136.1747169,68.64643669,31.93596601,217.7206764,30.87609053,-0.833619617,0.297478482,0.722072092,S
8598-12705,2.353189051,5.88676101,9.786547661,19.36100531,2.48260659,-0.296298389,-0.398219586,0.393965441,S
8598-1901,5.355270267,15.39256263,18.58075285,61.34068489,4.92077136,-0.518685314,-0.458529536,0.573019054,S
8598-1902,80.27866745,1.638485551,-21.5270009,26.33227921,1.730178893,-0.087504922,1.690157539,0.095839257,E
8598-3702,221.0879402,135.390461,84.13418007,448.5441742,42.40321827,-0.726832754,0.212976987,0.680321435,E
8598-3703,46.51259899,68.00003433,60.34894085,227.2956276,19.88161945,-0.575921429,-0.164938525,0.606782195,E
8598-3704,10.32911809,11.09119542,-2.26793774,1.845009883,0.220397249,0.089632431,-0.030915115,-0.413711909,E
8598-6101,9.376729846,10.33563036,20.35444689,13.20541906,1.208616883,0.187907118,-0.042285565,-0.972408334,E
8598-6102,3.00388964,8.646167755,2.933992465,4.965371927,1.068846544,-0.22849279,-0.459139684,0.316691058,E
8598-6103,25.91842461,40.09678268,47.50901604,162.1111145,9.583910704,-0.533036756,-0.189500926,0.581846813,S
8598-6104,21.16305637,6.808517888,44.34798145,28.42531681,2.449579746,0.193168543,0.492525806,-1.013506811,S
8598-9101,21.26536703,10.24779034,31.89547729,23.33653164,1.307217836,0.135692795,0.317042651,-0.634669022,E
8598-9102,232.6155815,93.9489727,305.2109833,388.0131073,22.92736626,-0.104246239,0.393746767,0.127737927,S
8600-12701,19.08519745,72.80502319,140.5493736,313.2504272,19.42081881,-0.348062758,-0.581464687,0.444335936,S
8600-12702,62.65734386,20.18882322,66.10886765,91.2797451,5.831866384,-0.1401147,0.491860975,0.190187998,S
8600-12703,12.27106881,9.794082403,52.71673107,30.30428648,1.72092092,0.240444409,0.097918638,-1.467308401,E
8600-12704,26.12739277,82.77952194,90.1349926,298.1027298,29.00361633,-0.519472526,-0.50082684,0.573509916,S
8600-12705,3.695473313,16.49301338,25.67548513,73.00756645,3.818366468,-0.453849214,-0.649629941,0.52971909,S
8600-1901,267.7415771,379.5551147,502.5164948,1878.873047,126.6008949,-0.572747115,-0.151559031,0.605006773,E
8600-3701,11.30978703,15.73969865,14.70610332,52.71236801,3.34318012,-0.554414914,-0.143541986,0.59453815,E
8600-3703,79.07256889,30.10875201,114.963068,85.51973152,5.745437384,0.128492016,0.419333094,-0.596195431,S
8600-3704,54.58372879,216.188755,558.6543884,1376.75238,74.54771423,-0.391712621,-0.5977699,0.482107386,S
8600-6101,14.71490526,6.377282299,16.49302745,8.608374596,0.734627217,0.282379225,0.363121828,-2.061239095,E
8600-6102,5.461883545,11.30545425,31.16641331,62.17087841,3.824775755,-0.299900178,-0.315945581,0.397689493,S
8600-6103,15.60841441,4.969454765,22.90739155,18.89829445,1.601968497,0.083553028,0.497050046,-0.388483062,S
8600-6104,62.50943184,118.0038795,177.2780609,507.5279846,28.21774626,-0.456805001,-0.275950734,0.531824872,S
8601-12701,13.30002189,7.18573904,21.05995893,23.48035383,4.251285076,-0.047247117,0.267380914,0.010679749,E
8601-12702,10.76120973,39.40088081,56.30151939,159.0571518,11.98823047,-0.451033086,-0.563644835,0.527700231,S
8601-12703,4.10045588,16.18990183,297.7648163,34.74944687,18.39139938,0.932925484,-0.596412072,2.507706673,S
8601-12705,13.38553119,4.39534229,31.62208366,37.28978443,7.860865116,-0.071599389,0.483642909,0.063706263,S
8601-1901,7.404373914,12.99214065,9.276437998,7.417941868,1.261374116,0.097097821,-0.244192371,-0.445817739,E
8601-1902,48.6122179,25.2664485,39.03387356,48.62497711,2.834612787,-0.095417759,0.284201235,0.111151679,E
8601-3704,0.871182576,8.07964921,14.78846955,35.30673981,2.146762311,-0.377934386,-0.967283325,0.470604714,E
8601-6103,27.84003925,36.33276939,162.2651024,221.3004608,17.7283721,-0.13475719,-0.115628659,0.181330719,S
8601-6104,120.494276,37.4745599,132.5744801,78.46686459,5.952585697,0.227773633,0.507229875,-1.328305535,E
8601-9102,15.56220627,25.36889203,16.99365679,18.7748731,2.623462359,-0.043290167,-0.212230333,0.001588378,E
8602-12702,21.88831758,27.14003754,40.18481731,91.26862717,5.252542973,-0.35625952,-0.093398063,0.451733166,E
8602-12703,2.017603397,1.550688267,0.728829563,0.055243999,0.368532926,1.120340873,0.1143113,2.127969648,E
8602-12705,45.4031868,20.19950724,66.1391964,49.37279987,4.303118408,0.126971158,0.351745562,-0.588276123,S
8602-1901,38.13191509,37.83914614,64.28957653,64.39903355,4.073695719,-0.000738785,0.00334729,-0.10583544,S
8602-1902,2.743706107,1.621322159,3.213911057,2.168275177,0.348239973,0.170919456,0.228468272,-0.849584358,E
8602-3701,18.06703997,58.78763962,121.902298,277.8006821,16.95936155,-0.357721415,-0.512399018,0.453037069,S
8602-3704,0.156898909,-0.603674151,1.526446462,0.825087309,0.16443412,0.267181669,-0.585182656,-1.817617696,E
8602-6102,24.16062737,70.042202,79.57587242,277.7344131,17.35424042,-0.542848286,-0.462251584,0.587738034,E
8602-6103,6.609429598,24.55433798,37.27458286,104.8470097,5.757979155,-0.449143256,-0.569964248,0.526338492,S
8602-6104,26.03660727,33.47790003,106.9391403,215.9080849,13.05662012,-0.305132217,-0.109173816,0.403037483,E
8602-9101,36.29750156,79.24309158,93.52468491,285.6934509,18.892694,-0.484974031,-0.339084678,0.551239175,S
8602-9102,16.67325687,10.25030088,29.90944767,24.83099174,1.552405208,0.080814328,0.211283827,-0.377375274,S
8603-12701,14.90254831,9.633030772,34.63182783,19.60269451,1.222036511,0.247159642,0.189497591,-1.547385656,S
8603-12702,9.873544693,6.592851162,13.49533653,9.728339374,1.604135513,0.142145006,0.175399825,-0.670578646,S
8603-12703,13.87680674,14.60454726,39.29489231,50.81612778,3.188994825,-0.111665466,-0.022198559,0.141287233,S
8603-12704,23.36164618,137.6441917,232.909977,668.6334991,35.78483009,-0.458000039,-0.770254448,0.532672441,S
8603-12705,16.59678411,5.030573606,7.80759728,7.317523628,0.671279006,0.028153271,0.518406437,-0.190569232,E
8603-1901,8.052185535,9.295543432,8.680653811,8.214911461,1.018524244,0.02394955,-0.062361011,-0.17755831,E
8603-1902,27.63966322,17.66516399,11.93321466,14.41194415,1.102647707,-0.081965117,0.194415073,0.084857699,E
8603-3701,12.23279393,14.58315799,27.70136428,19.77522063,1.605223089,0.146379821,-0.076325921,-0.694925722,E
8603-3702,13.8769269,21.88519621,31.40787888,21.52689505,1.374224365,0.164057214,-0.197857144,-0.803836847,S
8603-3703,17.01417184,10.97073334,19.39818025,11.45794153,1.592761725,0.228654389,0.190575156,-1.337495721,S
8603-3704,25.86992931,17.49493334,33.78390551,34.45156527,2.176075518,-0.008499105,0.16988295,-0.084819522,E
8603-6102,6.243460178,8.103352229,-3.617271662,4.849668503,0.53503412,-0.127330928,-0.113239371,0.16879053,S
8603-6103,30.54041338,125.1311321,195.9964905,603.6671295,33.36539268,-0.488549234,-0.612490463,0.553621629,E
8603-6104,21.88407946,11.69594812,43.6706562,51.60420322,3.136082113,-0.072495359,0.27209285,0.065566418,S
8603-9101,8.595182419,7.14888531,5.725510001,6.512630999,1.983102739,-0.055942294,0.080016769,0.030176943,E
8603-9102,13.11941648,33.57185364,77.18729973,162.9042015,19.32972813,-0.324386437,-0.408060802,0.422111764,S
8604-12701,36.69459724,9.550119042,63.40274334,45.5791893,3.099735796,0.143341453,0.58459334,-0.677393356,S
8604-12702,36.10396099,113.519537,407.4783783,859.1886139,50.6991806,-0.323983944,-0.49751576,0.421722499,S
8604-12703,95.64838028,24.72090435,173.7301292,95.09663391,5.160701275,0.261709998,0.587613266,-1.738609123,S
8604-1901,20.86234474,22.3627828,10.38394801,7.173744361,0.942752421,0.160616609,-0.030162728,-0.781663693,E
8604-1902,7.649522901,3.47173113,3.233441114,1.395653397,0.458599456,0.364887379,0.343088265,-4.613299318,E
8604-3701,7.264472961,9.197608312,1.960885763,2.466228088,0.437224398,-0.099580946,-0.102470799,0.119037209,E
8604-3702,8.028843164,14.04551888,33.8998127,81.04346085,5.341560602,-0.37852068,-0.242884813,0.471101788,E
8604-3703,10.62020278,6.346131206,26.75192595,35.30079365,2.637913287,-0.120429416,0.223623762,0.156853643,E
8604-3704,0.97709085,1.91164989,4.511469364,1.079220027,0.463557385,0.621208017,-0.29147341,5.224177638,E
8604-6101,46.89066505,50.32049656,60.83968639,223.4394073,13.39520979,-0.564972804,-0.030658526,0.600612532,E
8604-6102,95.13266945,51.01891899,149.8846092,110.2282524,6.532958269,0.133464118,0.270598431,-0.622585321,E
8604-6103,57.14424324,23.09060276,61.14100552,39.69389725,2.384781092,0.187608836,0.393537216,-0.970124243,E
8604-6104,25.42374516,21.55300832,103.1966915,64.16461945,4.537001848,0.206370151,0.07173163,-1.123850282,E
8604-9101,15.27902699,14.54701328,2.673492114,7.197337945,0.601995031,-0.430092988,0.021321863,0.512292243,S
8604-9102,459.1944427,510.6833115,549.2911072,2401.47229,131.882019,-0.640675012,-0.046155042,0.640784439,S
8606-12701,144.3930969,36.53013611,235.6823235,127.5835972,8.572142363,0.266532168,0.596895141,-1.808016908,S
8606-12705,15.02833366,56.3251152,89.11182976,271.5976105,14.21276736,-0.483990583,-0.57379126,0.550580691,S
8606-1901,8.217996359,15.07715201,12.20162892,46.24885178,2.871124029,-0.578683142,-0.263553369,0.608318102,S
8606-1902,5.72774221,8.110082861,5.854407594,22.26172881,1.999308571,-0.580075932,-0.151041828,0.609089629,E
8606-3701,53.5967226,26.01196957,120.7444572,69.93433762,6.201004744,0.237176738,0.313964997,-1.430013114,S
8606-3702,55.40057278,33.60002851,58.75161362,51.76594639,2.964600682,0.054975641,0.217174609,-0.279793246,E
8606-3704,2.573412895,3.605557323,8.839769125,16.88342261,1.0653826,-0.281019569,-0.146462932,0.377770832,E
8606-6101,17.20218277,54.84623432,81.09252548,236.0839195,13.61698413,-0.464085581,-0.503563257,0.536954912,E
8606-6102,4.105097897,4.559773803,-1.986632079,3.913402915,0.90745233,-0.29443712,-0.045619781,0.392027238,S
8606-6103,10.93617868,14.16421318,41.93536091,59.27349281,3.642653763,-0.150280135,-0.112326857,0.206573374,E
8606-9102,507.4901581,432.8418274,372.5064163,1739.530914,101.8018436,-0.669298394,0.069098402,0.654582761,S
8610-12701,9.827258825,15.15617275,32.82160759,48.65901756,3.115051389,-0.171003487,-0.188157152,0.238367112,S
8610-12702,11.91297984,18.6976161,78.70909119,109.9898643,5.759398699,-0.145327769,-0.195765832,0.198658424,S
8610-12703,56.28877354,106.3505135,568.8943481,813.5049286,46.6347332,-0.155328569,-0.276317805,0.214512824,S
8610-1901,217.3183594,146.4985313,83.11299515,462.799675,27.49602509,-0.745724112,0.171263147,0.688241423,E
8610-1902,14.3961091,10.84247971,27.30090427,17.0908165,1.2118797,0.203414221,0.123116511,-1.098194075,E
8610-3701,153.780529,119.4078312,126.0362225,469.1258698,29.5806675,-0.570794005,0.10986854,0.603908999,E
8610-3702,31.35050821,108.6501808,184.800499,492.7187805,26.49132252,-0.425895977,-0.539785868,0.50911738,E
8610-3704,41.67937469,63.42695332,128.5835228,276.4314194,17.17029715,-0.332402084,-0.182352656,0.429782632,E
8610-6102,21.68592358,43.02623653,43.64785385,137.4677773,27.62221384,-0.498238016,-0.297555437,0.55998962,E
8610-6103,12.5971384,34.69510746,40.43418121,122.7837677,6.969567776,-0.482392303,-0.439996336,0.549507633,S
8610-6104,7.024760882,8.874079069,2.642440478,6.299907207,0.631974638,-0.377328939,-0.101491748,0.470090681,S
8610-9101,14.23905468,8.015863538,4.404179633,9.035544634,0.655190453,-0.312089311,0.249530843,0.410037928,E
8610-9102,6.631242275,7.150857687,-0.208789442,2.845284462,1.089886114,-1.134417159,-0.03276324,0.809799628,E
8611-12701,12.26825166,30.77359486,38.5182972,113.5243168,23.66560268,-0.469421817,-0.399395556,0.540664431,S
8611-12702,62.01291752,60.19977856,138.2158623,255.0554161,15.35934162,-0.266076663,0.01288727,0.361281973,S
8611-12703,31.60553932,28.8394022,61.64684296,81.3452816,14.91124821,-0.120421526,0.039776952,0.156839838,S
8611-12704,39.71658802,122.9675503,227.4165039,516.5834045,28.60736275,-0.356318471,-0.490818589,0.451785835,S
8611-12705,9.258413494,11.24159971,5.618764043,29.27405614,11.54371822,-0.716842107,-0.084291544,0.676031043,S
8611-1901,17.43736966,24.78291066,1.303999583,2.830382586,0.644117773,-0.336567691,-0.152671337,0.433708858,E
8611-1902,22.64109945,5.440290989,8.692848206,8.97953856,1.081468642,-0.014091924,0.619275383,-0.070091256,E
8611-3701,47.9607954,21.06922531,96.31243134,57.92696762,3.45319432,0.220801552,0.35723781,-1.25784831,S
8611-3702,89.11190987,256.7123413,578.7561798,1181.251862,68.72827911,-0.309846865,-0.459510996,0.40779515,E
8611-3704,111.8214016,51.77046967,142.6810875,190.2546997,11.17778778,-0.124968983,0.334442827,0.164736469,E
8611-6101,90.16713905,59.00609875,128.2514324,121.2023907,7.61749649,0.024551038,0.184151388,-0.17940492,E
8611-6102,12.2219615,48.58741093,66.22105598,184.1083984,10.81304049,-0.444077498,-0.599382846,0.522660523,E
8611-6103,16.63416767,66.41307068,108.3087406,299.8945007,16.66416931,-0.442304996,-0.601252486,0.52136396,S
8611-6104,698.2531586,155.7309647,20.60298204,482.3863602,27.32092237,-1.369464935,0.651637935,0.858381828,E
8611-9101,19.33724737,12.88067365,34.81563854,39.76862621,2.494667947,-0.057766224,0.176456076,0.034185224,S
8611-9102,38.30319405,70.55008507,201.8350906,349.0156326,20.20775557,-0.237848206,-0.265262551,0.328233317,E
8612-12702,36.99999905,13.66631556,58.63141251,53.28175449,8.858710766,0.04155184,0.432550269,-0.233742839,S
8612-12703,68.16233253,93.43124008,92.82288361,364.26931,24.19806623,-0.593767527,-0.136947669,0.61656644,S
8612-12704,3739.587402,362.1684113,1540.694061,1400.544769,89.31625938,0.041419413,1.01391312,-0.233302917,E
8612-12705,68.46694946,42.38353729,105.0532284,169.6164474,16.4721489,-0.20805856,0.208283779,0.290372687,S
8612-1902,128.5736752,96.95383644,78.81378365,204.6595345,16.62622643,-0.414429805,0.122587059,0.500290091,E
8612-3703,19.15288877,6.358108759,24.86971045,8.439720631,0.553642198,0.469342658,0.478906334,-926.7895158,E
8612-3704,14.08749461,11.92865553,9.87885952,10.82578254,94.69862556,-0.039752489,0.072242265,-0.006659188,E
8612-6101,57.12800217,31.80989885,167.2604828,89.13352585,5.363152266,0.27335226,0.254286748,-1.91199344,S
8612-6103,12.82471538,10.13742614,4.324018121,10.21723783,0.792660706,-0.373445997,0.102120032,0.46677646,E
8612-6104,75.79565239,88.58712196,310.5956955,425.6838226,27.8198061,-0.136891713,-0.067726297,0.18487835,S
