plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,avg_objdec,avg_emline_sflux_cen_oiid_3728,avg_emline_sflux_cen_hb_48621,avg_emline_sflux_cen_oiii_4960,avg_emline_sflux_cen_oiii_50081,avg_emline_sflux_cen_nii_6549,avg_emline_sflux_cen_ha_65641,avg_emline_sflux_cen_nii_65851
10838-12702,4.750287533,2.817011038,1.835587263,2.40644153,0.285358081,34.62425613,0.729366183,2.817011038,0.304724564,4.750287533,1.921065768,2.40644153,1.835587263
10838-12703,12.25877881,14.38942146,12.00765896,43.60630322,4.453912377,35.1860466,41.69479752,14.38942146,3.705083668,12.25877881,6.7206949,43.60630322,12.00765896
10838-12704,104.7508965,72.78136635,50.76804543,285.9825974,19.60423231,35.25109863,200.3160934,72.78136635,32.05975056,104.7508965,17.83433151,285.9825974,50.76804543
10838-12705,142.5409737,27.13931227,100.4177094,125.5532684,9.90929091,34.52045441,57.613451,27.13931227,43.17960262,142.5409737,39.34632587,125.5532684,100.4177094
10838-1901,16.24316359,7.682402968,11.56370974,10.53254104,0.652604133,34.75679398,2.67226398,7.682402968,0.470651224,16.24316359,3.719957829,10.53254104,11.56370974
10838-1902,12.68702197,13.27585053,61.46410465,85.75388908,5.468850613,34.69867325,23.16980886,13.27585053,2.370887756,12.68702197,19.79772902,85.75388908,61.46410465
10838-3701,6.218914032,4.214523971,19.64653158,10.62685466,0.917504206,35.24192429,8.253755927,4.214523971,-3.047793925,6.218914032,4.330287814,10.62685466,19.64653158
10838-3702,136.8073654,100.9634953,57.68486404,320.8255997,71.35241699,35.77761459,364.9350967,100.9634953,46.52806091,136.8073654,20.70166254,320.8255997,57.68486404
10838-3703,50.29865265,31.51010418,67.08747292,69.93561077,4.333038807,35.99518967,92.00561523,31.51010418,7.965818524,50.29865265,17.21135998,69.93561077,67.08747292
10838-3704,3.394342542,2.260448098,-1.905919611,1.015557911,0.323887482,35.42501068,1.98740989,2.260448098,0.619115308,3.394342542,0.038218107,1.015557911,-1.905919611
10838-6101,9.439789914,9.7238454,6.964442119,34.60013524,4.840054035,35.36445999,28.14652064,9.7238454,3.746797156,9.439789914,3.11080607,34.60013524,6.964442119
10838-6102,622.9248962,210.84095,47.14531517,711.2271576,49.02115822,34.70235443,607.568924,210.84095,209.5126457,622.9248962,16.74414134,711.2271576,47.14531517
10838-6103,90.18206215,62.796628,32.57185268,199.1938744,14.54149532,36.0000267,176.3447685,62.796628,27.73454952,90.18206215,10.62513804,199.1938744,32.57185268
10838-6104,85.50707817,50.04864359,55.87193298,68.01297474,4.093140304,34.71409225,148.3406143,50.04864359,12.18215227,85.50707817,25.56418514,68.01297474,55.87193298
10838-9101,31.01437712,50.77030468,104.3509445,193.5379486,17.02518559,35.20619965,95.3090229,50.77030468,10.46941066,31.01437712,33.0027113,193.5379486,104.3509445
10838-9102,17.49885559,48.93319416,66.68758011,186.6355095,10.30507278,34.04887009,82.25975609,48.93319416,3.003226876,17.49885559,24.1338501,186.6355095,66.68758011
11011-12703,11.14160943,26.64558315,55.91902351,99.32454109,14.09997201,49.52173233,19.99492311,26.64558315,0.912353307,11.14160943,21.15123653,99.32454109,55.91902351
11011-12704,11.01817513,6.071147124,9.997190475,2.789759318,1.220873038,49.32892609,8.797482808,6.071147124,-0.188913614,11.01817513,1.740577261,2.789759318,9.997190475
11011-12705,8.482335329,23.09764481,43.61610413,105.3319836,8.986297369,49.10085678,30.27900457,23.09764481,3.31057775,8.482335329,14.6278193,105.3319836,43.61610413
11011-1901,25.77456045,18.24176377,32.85173559,17.34211522,1.319199428,49.492836,3.930852421,18.24176377,-1.042782843,25.77456045,18.02293682,17.34211522,32.85173559
11011-1902,2399.210938,903.8743439,2190.126465,2499.340515,170.9762268,48.66189194,388.1030121,903.8743439,793.7957764,2399.210938,1371.867859,2499.340515,2190.126465
11011-3701,19.25303531,27.79230261,27.18459177,52.90318584,4.237581432,48.43617249,6.428050995,27.79230261,-6.619151235,19.25303531,20.0130527,52.90318584,27.18459177
11011-3702,30.05461407,13.58688259,29.31491899,38.89476013,2.74854666,48.09989929,66.25378418,13.58688259,5.873271704,30.05461407,10.98556995,38.89476013,29.31491899
11011-3703,18.602896,15.62011337,13.84429049,24.17349291,3.896051109,48.06851959,1.487597533,15.62011337,-8.875173211,18.602896,16.40653574,24.17349291,13.84429049
11011-3704,91.76290512,24.84271049,132.7649498,85.25696373,5.64720273,48.80657959,76.23529434,24.84271049,29.14386749,91.76290512,45.89112473,85.25696373,132.7649498
11011-6101,6.100235522,7.564810082,7.933621168,7.322181702,0.576313086,48.81987381,4.297662497,7.564810082,-2.411070436,6.100235522,4.292386651,7.322181702,7.933621168
11011-6102,4.420063019,5.659195766,5.351323634,20.32743287,1.697980613,47.9859314,16.16406816,5.659195766,2.127109613,4.420063019,1.729638532,20.32743287,5.351323634
11011-6103,9.19393456,0.682305694,19.12358713,14.57199955,1.492318004,49.60708618,6.224222302,0.682305694,-0.59809836,9.19393456,9.417482138,14.57199955,19.12358713
11011-6104,15.49384499,38.74647999,37.31122303,123.8519878,7.316204071,49.00985336,76.83755302,38.74647999,4.585075498,15.49384499,14.16489244,123.8519878,37.31122303
11011-9101,8.125087976,7.424499452,29.85113239,18.08435392,1.380028427,48.65670776,2.211657673,7.424499452,-1.26559102,8.125087976,11.81116271,18.08435392,29.85113239
11011-9102,7.617424488,10.30829775,0.323900074,12.02605975,1.304911733,48.59001541,4.917923212,10.30829775,-1.343673468,7.617424488,2.744726062,12.02605975,0.323900074
11012-12701,11.22224259,7.735174,22.38206577,19.282022,1.793336064,55.13294983,12.28896475,7.735174,1.574054003,11.22224259,7.816456914,19.282022,22.38206577
11012-12702,19.85075188,18.64534283,61.45265102,33.43993664,5.163776636,55.30150986,38.3043232,18.64534283,1.941681981,19.85075188,11.35676765,33.43993664,61.45265102
11012-12703,6.194122314,18.19803047,24.47166824,67.43009567,6.67900002,55.44674301,21.60384655,18.19803047,0.746929377,6.194122314,8.897351027,67.43009567,24.47166824
11012-12704,9.878723383,10.22195256,22.93938255,33.17233944,2.174170911,55.72940063,14.13438702,10.22195256,4.194908202,9.878723383,7.704736233,33.17233944,22.93938255
11012-12705,49.06633663,25.84040976,100.6037807,71.82644081,4.98702991,55.28234863,115.1890221,25.84040976,10.00294805,49.06633663,30.72367334,71.82644081,100.6037807
11012-1901,6.105023146,7.755763471,2.74692148,4.08568567,0.552034795,55.83073807,2.20799154,7.755763471,0.454805341,6.105023146,3.893382668,4.08568567,2.74692148
11012-1902,7.121881366,3.180467486,2.976360887,5.554128885,0.592168808,54.86136246,0.445953105,3.180467486,1.277765051,7.121881366,-0.620168522,5.554128885,2.976360887
11012-3701,6.242478967,-1.701818496,6.644449592,4.197851196,0.970221177,54.40295792,-2.317114115,-1.701818496,0.820705324,6.242478967,-3.251999736,4.197851196,6.644449592
11012-3702,38.0788517,110.0605602,214.0385361,491.9468231,27.45208025,55.77689743,127.550312,110.0605602,10.91352749,38.0788517,71.2760601,491.9468231,214.0385361
11012-3703,26.06228971,14.83988559,36.76922035,27.40975046,1.831444919,55.30681992,21.34562731,14.83988559,-3.377483241,26.06228971,12.87362289,27.40975046,36.76922035
11012-3704,8.956891298,6.099423647,22.78744984,25.97311783,1.704825401,54.70689011,5.988213897,6.099423647,0.276734356,8.956891298,9.413876772,25.97311783,22.78744984
11012-6101,10.89419913,49.39355278,73.15928841,209.3495064,11.06127095,55.30935669,57.87574577,49.39355278,4.311331391,10.89419913,26.08951664,209.3495064,73.15928841
11012-6102,11.79947495,43.79067135,70.54439163,205.4674034,11.3772223,55.22984695,30.79906464,43.79067135,5.836339712,11.79947495,23.7503891,205.4674034,70.54439163
11012-6103,5.26763618,8.698125601,14.55824447,33.6943779,1.798880458,55.65671539,2.63814491,8.698125601,1.006338894,5.26763618,4.881069303,33.6943779,14.55824447
11012-6104,53.96199989,28.23873758,54.67738819,60.12699318,3.306580245,54.9199295,99.95433807,28.23873758,14.76138711,53.96199989,28.99837446,60.12699318,54.67738819
11012-9101,10.31677771,9.613031688,8.528236151,9.495175481,1.00171189,54.50663757,7.201603651,9.613031688,0.860644466,10.31677771,4.126128316,9.495175481,8.528236151
11012-9102,22.27910566,36.24468994,81.63518333,151.7770691,13.19524908,55.12184906,36.62426567,36.24468994,11.72578645,22.27910566,34.03234768,151.7770691,81.63518333
11013-12701,3.998819272,3.741367261,3.695249637,16.30093956,8.696285248,55.43030548,20.52719879,3.741367261,2.166373332,3.998819272,0.506734927,16.30093956,3.695249637
11013-12702,14.73824835,36.90120697,63.47406387,163.001049,10.81573749,55.71541214,26.46981478,36.90120697,2.228528559,14.73824835,23.06121302,163.001049,63.47406387
11013-12703,5.42270124,11.93327546,12.7933917,39.76027012,2.752800763,55.9876709,24.58821011,11.93327546,1.871613175,5.42270124,4.593614101,39.76027012,12.7933917
11013-12704,9.017833948,14.00712967,21.13938475,56.6068182,6.517822862,55.98596954,38.23471928,14.00712967,2.597408295,9.017833948,7.603456259,56.6068182,21.13938475
11013-12705,17.85603523,20.60018635,16.68296862,71.0967617,11.73820996,55.16770172,69.87229347,20.60018635,3.365885556,17.85603523,6.597243309,71.0967617,16.68296862
11013-1901,27.49788713,17.21817148,42.74526119,15.84842038,1.225083515,55.75706863,10.13774848,17.21817148,-1.468900621,27.49788713,11.62751186,15.84842038,42.74526119
11013-1902,97.21092987,130.2773972,172.8044853,539.302948,32.86754131,55.59253311,253.2724457,130.2773972,25.43965912,97.21092987,68.93729973,539.302948,172.8044853
11013-3701,20.8840642,34.01940012,60.18702984,129.874279,17.85481358,54.79732895,48.40753078,34.01940012,6.776753426,20.8840642,18.93402481,129.874279,60.18702984
11013-3702,355.3884888,259.9725037,1198.594635,962.518692,56.64973736,55.67064667,1039.258484,259.9725037,102.5522652,355.3884888,422.105545,962.518692,1198.594635
11013-3703,33.92678928,43.28578377,35.86962891,142.7802353,41.50158024,55.79753113,127.1150532,43.28578377,12.41778231,33.92678928,12.88227558,142.7802353,35.86962891
11013-3704,25.48179007,49.04761219,48.15082455,174.083252,10.99226356,54.61847305,103.3011742,49.04761219,6.980002284,25.48179007,15.65994358,174.083252,48.15082455
11013-6101,1510.962738,626.6792908,4073.131287,4049.166809,247.4845581,55.88709259,1364.474792,626.6792908,454.0398026,1510.962738,1429.940582,4049.166809,4073.131287
11013-6102,114.5538502,75.81417084,44.57618427,228.0517769,68.93374252,55.56961823,274.054245,75.81417084,35.24345398,114.5538502,18.86392164,228.0517769,44.57618427
11013-6103,11.01308584,11.91641927,10.53969646,47.86024857,3.169283032,56.43249512,34.06024265,11.91641927,1.320946425,11.01308584,2.9066028,47.86024857,10.53969646
11013-6104,33.09855843,22.48053074,72.61561012,84.84273529,5.356483936,56.26449966,59.13167191,22.48053074,7.257331848,33.09855843,23.56788635,84.84273529,72.61561012
11013-9101,8.165424824,18.66796684,32.6975708,62.12600517,3.822655916,55.64651871,12.67906189,18.66796684,5.381254554,8.165424824,16.00079489,62.12600517,32.6975708
11013-9102,51.43550777,85.55976677,86.68678474,299.5159149,25.50685406,55.7779274,193.276886,85.55976677,16.45041561,51.43550777,29.43671846,299.5159149,86.68678474
11016-12701,27.60560989,27.3824029,21.42139816,98.89955711,5.68764782,51.06957245,84.54979897,27.3824029,8.437170744,27.60560989,6.822412491,98.89955711,21.42139816
11016-12702,14.61199546,7.671268404,17.61864233,16.11227345,2.038120329,51.20862961,18.50188255,7.671268404,4.34845233,14.61199546,4.014597654,16.11227345,17.61864233
11016-12703,28.54569721,12.39806408,49.37645435,32.40605879,2.057266861,51.11362076,34.83067703,12.39806408,3.494411349,28.54569721,14.92463255,32.40605879,49.37645435
11016-12704,3.422308624,8.328604221,8.990191698,21.56775379,3.648590684,50.81026077,19.48117447,8.328604221,3.099853873,3.422308624,3.502427578,21.56775379,8.990191698
11016-12705,3.04653581,-1.259182413,2.491191308,3.321506262,0.366854191,50.04811859,1.11925739,-1.259182413,-0.87270234,3.04653581,-0.936259091,3.321506262,2.491191308
11016-1901,48.33303642,31.35173798,141.6171494,100.9993629,5.387488008,51.72868347,138.4206505,31.35173798,17.06059504,48.33303642,49.20221806,100.9993629,141.6171494
11016-1902,20.3567338,8.590052158,34.82319212,16.07166219,2.408132136,51.68696213,2.789571762,8.590052158,3.903353095,20.3567338,12.25306654,16.07166219,34.82319212
11016-3701,6.845892429,15.82651806,0.097164422,2.329766512,0.640795708,51.25669861,2.901751995,15.82651806,-1.877999902,6.845892429,3.535070896,2.329766512,0.097164422
11016-3702,8.515763998,15.23182535,15.05001831,49.03839779,3.511031032,52.07488251,34.12964058,15.23182535,2.493026912,8.515763998,5.043498278,49.03839779,15.05001831
11016-3703,19.50205374,4.529984504,33.3742137,25.93906641,1.533955216,51.46460724,16.44343352,4.529984504,4.189626753,19.50205374,10.13801289,25.93906641,33.3742137
11016-3704,1.66888694,0.349298507,1.141021689,1.081664244,0.309035634,51.73805618,-1.26238517,0.349298507,-0.332825025,1.66888694,2.406940381,1.081664244,1.141021689
11016-6101,32.69164133,16.50506997,106.1471443,68.5535202,4.152689993,49.95310593,96.39578629,16.50506997,9.69744873,32.69164133,36.45453072,68.5535202,106.1471443
11016-6102,13.70599699,13.43905616,38.40555763,27.34698009,1.657298297,49.96868134,31.60715008,13.43905616,2.736448824,13.70599699,14.11642432,27.34698009,38.40555763
11016-6103,3.71405371,5.698702494,4.865849972,2.846884569,0.28553473,50.01280594,-0.017360578,5.698702494,-0.784243524,3.71405371,0.733483692,2.846884569,4.865849972
11016-6104,18.99048328,10.09281373,22.15118027,21.63036633,1.427449018,50.13709641,31.59309149,10.09281373,6.75040555,18.99048328,7.790264964,21.63036633,22.15118027
11016-9101,11.47012997,31.42052078,62.1244297,150.2106705,8.421699524,49.97763824,36.03898335,31.42052078,1.798190743,11.47012997,19.81805325,150.2106705,62.1244297
11016-9102,16.16293097,70.62540054,92.98216248,244.1357346,13.69329643,50.91788864,62.55337906,70.62540054,5.850986958,16.16293097,32.00180531,244.1357346,92.98216248
11017-12701,307.6560211,74.05324364,340.0057449,306.3580551,19.72706366,51.1267395,295.447876,74.05324364,97.00127792,307.6560211,111.552166,306.3580551,340.0057449
11017-12702,5.175888538,8.289419532,-1.068494409,3.818185821,0.450802885,51.1937561,-1.593988806,8.289419532,1.0961283,5.175888538,2.309144393,3.818185821,-1.068494409
11017-12703,6.179304123,24.22858858,34.01909637,94.52277946,17.36330032,51.30203629,18.91231585,24.22858858,3.896120191,6.179304123,13.38020873,94.52277946,34.01909637
11017-12704,25.93217325,23.93535757,48.98176003,75.85339165,13.37128735,50.88386154,51.11916733,23.93535757,5.76809442,25.93217325,22.05256844,75.85339165,48.98176003
11017-12705,10.61570024,43.00681782,57.11372185,159.91819,10.16014194,51.13752365,67.43972588,43.00681782,2.33262974,10.61570024,19.96422911,159.91819,57.11372185
11017-1901,22.50330973,10.80706024,16.26180577,38.62353039,2.508201659,50.51108932,46.05518532,10.80706024,9.348186731,22.50330973,5.952593565,38.62353039,16.26180577
11017-1902,26.29044724,12.57172483,39.92206669,25.5185976,1.598294318,49.48251724,63.89003849,12.57172483,6.975273967,26.29044724,12.34270382,25.5185976,39.92206669
11017-3701,12.83664417,8.64937973,8.255185604,12.86681402,0.944798172,49.89790344,9.785885811,8.64937973,2.833718777,12.83664417,5.583377719,12.86681402,8.255185604
11017-3702,14.20736146,4.495448798,9.055194139,6.188177407,0.468698591,51.32014084,16.66164875,4.495448798,1.684338331,14.20736146,3.599001884,6.188177407,9.055194139
11017-3703,8.138938904,9.179049174,2.894333839,5.31997935,0.523451726,50.77038574,2.280096134,9.179049174,0.246102209,8.138938904,4.927005768,5.31997935,2.894333839
11017-3704,243.5749359,110.7230587,148.9004364,471.5206375,29.00527048,50.46416855,244.1029854,110.7230587,76.43924904,243.5749359,56.78100586,471.5206375,148.9004364
11017-6101,14.97645211,62.86403275,149.1254387,386.6359634,22.86536503,51.25022125,54.05076027,62.86403275,4.917916656,14.97645211,50.86636162,386.6359634,149.1254387
11017-6102,25.89885855,9.191168308,19.32038498,14.55177593,0.877589941,50.17015457,32.72543144,9.191168308,5.410464525,25.89885855,6.466104388,14.55177593,19.32038498
11017-6103,97.59486389,428.1499557,644.442276,1998.535706,123.2716255,51.73829651,415.1123276,428.1499557,28.11604881,97.59486389,221.2358513,1998.535706,644.442276
11017-6104,43.4681654,24.23844147,126.4735317,115.5544434,10.26480007,50.98825836,109.1493912,24.23844147,-2.946007669,43.4681654,54.26671982,115.5544434,126.4735317
11017-9101,50.55589199,151.4665565,289.0555725,600.9390411,38.88635921,51.43523407,122.5137711,151.4665565,14.13868403,50.55589199,95.48060036,600.9390411,289.0555725
11017-9102,9.67806983,1.231416628,35.29391956,28.87473249,1.905735672,50.52359009,20.06863308,1.231416628,6.415378928,9.67806983,5.442357183,28.87473249,35.29391956
11018-12701,13.79624939,17.10414505,32.20700312,73.53908157,7.301071525,49.89214706,40.93736553,17.10414505,3.552574813,13.79624939,11.08879614,73.53908157,32.20700312
11018-12702,50.01512814,15.69055998,77.46453476,47.0036478,21.51996708,50.43843079,59.82098389,15.69055998,3.856413066,50.01512814,26.19254637,47.0036478,77.46453476
11018-12703,8.178064108,7.233349919,4.561397791,21.04998493,1.237105995,51.66160583,24.51626778,7.233349919,2.631861866,8.178064108,0.729117438,21.04998493,4.561397791
11018-12704,34.85231018,80.41245842,120.7805138,297.5134354,20.15453863,50.62076569,97.13018227,80.41245842,2.725661635,34.85231018,34.89780712,297.5134354,120.7805138
11018-12705,18.51885986,5.761232197,23.23293781,19.19746685,1.253525704,50.35859299,22.60913563,5.761232197,-7.549877167,18.51885986,11.45962596,19.19746685,23.23293781
11018-1901,8.046489239,6.388283193,1.12434309,6.430477232,0.736149177,51.31235123,-1.587463863,6.388283193,-0.721569926,8.046489239,5.645396471,6.430477232,1.12434309
11018-1902,30.13926315,66.4879837,89.99908638,286.6580887,16.51025105,51.21217728,138.3910103,66.4879837,10.02599645,30.13926315,29.58767319,286.6580887,89.99908638
11018-3701,57.05241013,25.03335285,78.10566902,100.6464539,5.682076573,49.37214661,75.67700386,25.03335285,12.98856616,57.05241013,31.83044815,100.6464539,78.10566902
11018-3702,12.32684278,42.58012581,63.41734028,157.1366043,11.48275948,50.29486084,58.85265541,42.58012581,0.470058724,12.32684278,20.28692532,157.1366043,63.41734028
