plateifu,avg_emline_sflux_cen_oiii_5008,avg_emline_sflux_cen_hb_4862,avg_emline_sflux_cen_nii_6585,avg_emline_sflux_cen_ha_6564,avg_emline_sew_peak_ha_6564,Classification
8484-12704,18.36893797,26.77987862,126.3022251,176.7860718,10.55090594,SFG
8484-12705,18.10339022,16.02391982,11.89994264,53.4226675,5.913906932,Unclassified
8484-1901,74.5828228,23.27313852,71.34428596,47.96562195,3.051537514,Unclassified
8484-1902,8.030841351,20.67231131,46.32874584,90.66615486,5.566590309,Unclassified
8484-3701,46.05617142,76.31966019,94.47606277,286.0567093,31.71516895,SFG
8484-3702,28.35765648,28.0555501,125.7519188,113.9690628,7.476122499,AGN
8484-3703,10.22480154,16.42612004,28.77099323,60.6702013,12.05090046,SFG
8484-3704,16.18876982,41.25553608,132.1084366,269.6946411,22.81451368,SFG
8484-6101,29.33591986,14.81776047,38.73704815,47.24183083,5.999680758,Unclassified
8484-6102,39.94651699,13.75692821,81.46933365,71.92788887,4.041742027,Unclassified
8484-6103,8.924711704,27.90300655,37.4078598,97.18701935,5.520968795,Unclassified
8484-6104,44.18892956,27.40895176,14.04952812,90.10219383,8.236978531,SFG
8484-9102,8.283025503,-0.07471472,4.144146204,3.038675755,0.90181832,Passive
8485-12701,110.0348244,84.69219017,41.85531425,254.246315,21.07036018,SFG
8485-12702,3.784077033,4.243466265,3.992968857,15.59436172,2.16599375,Passive
8485-12703,33.151299,25.40720987,52.58432198,36.11829996,2.169852555,Passive
8485-12704,92.87950897,71.97772408,40.02875805,228.6020966,14.32709694,SFG
8485-12705,8.561457157,12.10466671,22.39989901,50.59159279,5.644122362,Unclassified
8485-1901,28.71463871,120.6213608,215.8040924,535.6018372,33.26405525,SFG
8485-1902,1.495259076,8.462991714,7.037989974,1.618109554,0.549161747,Passive
8485-3701,124.1952801,199.8066483,255.895607,716.8494873,49.51767921,SFG
8485-3702,137.0086861,140.2808876,135.5635452,526.2860413,51.18962765,SFG
8485-3703,22.20071793,11.85954126,-0.015684525,6.510425409,0.703189552,Passive
8485-3704,9.600024939,28.02698088,38.59233379,112.5004635,13.52471781,SFG
8485-6101,13.96755099,29.49518347,42.21974468,107.1403637,5.290373087,Unclassified
8485-6102,86.18608284,71.84564018,58.56010723,261.6779327,17.86414385,SFG
8485-6103,40.95597649,86.88928223,303.336937,594.5979004,44.97690678,SFG
8485-6104,10.07887149,10.56094921,1.830616578,8.168554902,1.002981946,Passive
8485-9101,10.57792437,14.11614814,17.06954145,16.89790058,2.214744598,Passive
8485-9102,14.98574662,28.16772795,51.04306698,100.6436138,9.005804062,SFG
8486-12701,22.75802708,19.32613504,48.65106583,35.52688599,2.470346987,Passive
8486-12702,11.65330637,12.48681021,8.833431304,36.31307173,4.417135358,Unclassified
8486-12703,55.89517689,31.25451517,18.50234365,114.5235958,8.228034377,SFG
8486-12704,7.559316039,7.435864449,7.919360161,23.72646379,2.630479038,Passive
8486-12705,84.72569084,36.01122475,111.8727894,169.8525581,9.732976198,AGN
8486-1901,52.92248726,119.0202541,160.6044807,442.3334732,28.60435295,SFG
8486-1902,36.68563716,31.55512937,1.875918667,8.122202555,1.09433639,Passive
8486-3701,4.748976111,5.380868211,8.46552968,4.512387484,0.520219713,Passive
8486-3702,6.404656529,3.930283427,3.676407814,7.694931984,0.4659862,Passive
8486-3704,15.38531303,8.31096679,58.52158642,27.37622595,1.836807907,Passive
8486-6101,25.26187086,56.50528717,131.4189224,260.9904099,20.62163925,SFG
8486-6102,3.560554028,19.15370369,25.87182808,65.93756676,4.441224098,Unclassified
8486-6103,4.250415564,2.263200521,2.730529189,0.650176786,0.248192005,Passive
8486-6104,16.38096619,30.52941465,108.4768925,170.4494438,11.06055641,SFG
8486-9101,14.87787032,43.95328045,54.6476841,173.7687683,10.39121699,SFG
8486-9102,27.29280186,92.21971512,104.2499294,339.9607697,19.62777424,SFG
8487-12701,44.77432251,27.33657122,15.89831972,83.35912895,4.999917984,Unclassified
8487-12702,30.01893298,39.37662633,2.552838008,7.054979642,1.648588697,Passive
8487-12703,7.947676182,13.23176241,15.35831356,44.01935577,8.124710321,SFG
8487-12704,6.404253125,19.17617083,26.39690542,64.92944717,3.556274354,Unclassified
8487-12705,31.36640787,43.28584099,34.63270378,137.1908836,39.75199509,SFG
8487-1901,2.867959619,-0.180767898,0.290097807,0.746116772,0.226256527,Passive
8487-1902,24.06160593,16.98032951,36.4350481,44.7648201,3.018017411,Unclassified
8487-3701,4.003743172,5.209880829,-4.129719257,0.104420841,0.258855939,Passive
8487-3702,20.21707201,11.85058987,13.61962318,11.84773612,1.33842358,Passive
8487-3703,37.05232048,54.57124519,42.61266613,173.5741158,9.375459433,SFG
8487-3704,3.096871436,12.32739735,18.76203203,50.55757427,3.384102702,Unclassified
8487-6101,35.5862999,24.80694675,77.8734417,69.73248863,4.101989448,Unclassified
8487-6102,2.314907134,6.875526547,10.02257109,20.1770978,2.506584823,Passive
8487-6103,1.058441274,1.684032341,0.455909803,3.133677702,0.840914957,Passive
8487-6104,32.61132193,20.25409091,72.5543232,43.78000927,2.915644407,Passive
8487-9101,7.786942007,5.746638458,2.441280968,21.2534495,1.275396794,Passive
8487-9102,44.00263977,54.47322273,161.1839142,168.5796509,11.00133252,SFG
8488-12701,8.761648178,11.03949499,16.91194725,55.22688293,9.269433796,SFG
8488-12702,23.35368919,10.1538651,50.23693466,40.76170826,8.313645363,AGN
8488-12703,10.89111543,3.469435334,9.499233246,11.13895732,1.367628604,Passive
8488-12704,10.19836473,13.38548446,16.27019691,48.21216965,5.499576688,Unclassified
8488-12705,22.710639,29.5360775,84.84018707,158.2109489,10.63625836,SFG
8488-1901,2.992007812,0.740182777,-2.667262157,0.496339103,0.244414131,Passive
8488-1902,93.11480522,232.7564926,321.0520325,976.5671539,58.9102726,SFG
8488-3701,36.60923767,80.29236221,85.54047966,284.8399963,15.9651165,SFG
8488-3702,72.82444,94.89698792,83.7168045,311.2247849,23.19681168,SFG
8488-3704,13.3417604,6.753120899,9.678208351,14.02935362,0.874778792,Passive
8488-6101,29.03449631,23.3882699,85.59531021,108.6942234,7.182513237,SFG
8488-6102,12.17781353,5.955829322,22.73263025,8.997994781,0.729280442,Passive
8488-6103,15.41702509,10.06812723,20.52685881,14.73598278,2.276752234,Passive
8488-6104,23.07661438,31.06983709,28.76751852,99.70584869,7.148220062,SFG
8488-9101,51.35936069,76.70358849,68.33639717,257.0050735,14.10689354,SFG
8488-9102,32.93791103,38.8051033,35.27229118,139.5058022,7.897037864,SFG
8546-12701,26.15373945,13.17690921,42.79656219,34.16463947,2.428970963,Passive
8546-12702,147.1067085,81.35741234,27.5050683,262.4458847,15.16802931,SFG
8546-12703,21.22108984,34.66696835,30.33531666,116.4768715,17.66048241,SFG
8546-12704,19.36082983,41.26672363,92.61229515,185.3235321,13.07135773,SFG
8546-12705,27.43087101,98.15474892,176.5132446,433.4927673,46.1931076,SFG
8546-1901,9.688706756,12.3723107,15.42728114,8.412672043,1.007522196,Passive
8546-1902,51.07482147,267.4807281,578.4621887,1451.089142,87.91815567,SFG
8546-3701,6.558718363,1.662229101,4.700551351,1.46610872,0.367930442,Passive
8546-3702,9.584043622,13.63289183,5.302490056,8.785194203,2.099968642,Passive
8546-3703,6.049733877,7.107359186,6.975332499,7.319599807,1.304271013,Passive
8546-3704,23.80831051,99.0146656,211.6919022,467.7552567,31.65523386,SFG
8546-6101,7.210837841,19.58320475,28.44956112,65.90668297,7.273434281,SFG
8546-6102,406.5889664,185.6393166,513.9838104,714.7206116,42.2518158,AGN
8546-6103,671.6730499,68.83054352,237.4817352,264.7226944,16.17998648,AGN
8546-6104,2.459091872,5.481114075,6.184777796,6.412960351,1.005224928,Passive
8546-9101,5.984607697,9.061234236,18.16295242,47.60773182,3.020579517,Unclassified
8546-9102,8.700927973,27.82526541,31.45288277,93.83415604,7.685084581,SFG
8547-12701,345.2722931,169.2107887,822.3327484,1068.545898,67.94018364,AGN
8547-12702,11.82013822,11.98703551,29.67490578,59.17086697,3.350093961,Unclassified
8547-12703,6.687788486,21.65864658,36.53271198,94.38875198,9.829132318,SFG
8547-12704,8.361462116,21.87553215,36.20891762,99.71133804,5.560169816,Unclassified
8547-12705,14.99430466,14.03909135,12.67811108,49.27248859,3.309730411,Unclassified
8547-1901,11.7065382,7.212975264,26.76933002,35.88087845,2.171997488,Passive
8547-1902,1.166864336,8.867183208,3.952755928,6.143530369,0.695658706,Passive
8547-3702,12.08203983,20.74894905,35.30552483,73.1608696,4.136768103,Unclassified
8547-3703,22.37554026,42.10566139,104.3936882,186.8188477,10.19433284,SFG
8547-3704,55.15302849,111.0548897,121.2700253,405.2857056,27.34683847,SFG
8547-6101,2.16929704,1.185112104,2.759102583,0.440910075,0.215059213,Passive
8547-6102,59.71492481,181.9460983,413.1090546,843.3905334,52.88805103,SFG
8547-6103,12.64824247,48.60826778,68.61832809,197.0460777,10.43861508,SFG
8547-6104,16.59730434,14.68706703,35.34102058,69.82750702,4.441350818,Unclassified
8547-9101,15.50888443,26.92995977,73.83934402,45.30133629,2.84115088,Passive
8547-9102,12.18512678,47.60779953,230.2368431,375.8365784,25.43897438,SFG
8548-12701,25.13741779,53.96211338,140.0373497,309.4661407,17.89417076,SFG
8548-12702,4.029582024,10.74701881,19.92668152,43.59775829,2.761225581,Passive
8548-12703,4.723896265,12.16232347,13.34301043,35.20619774,6.724106073,SFG
8548-12704,53.7645216,112.4788322,187.2026215,575.8749847,69.1723423,SFG
8548-12705,7.599159479,4.758515477,18.21527386,18.79705572,1.18733561,Passive
8548-1902,378.8000412,236.4240494,147.9788017,875.6452637,51.49462986,SFG
8548-3701,14.85429072,6.47441119,16.95961332,10.81797671,0.628068894,Passive
8548-3702,446.6859207,176.2353325,51.68616199,555.1816254,65.1278801,SFG
8548-3703,4.274509112,10.82130591,1.397078156,3.862142007,0.47502165,Passive
8548-3704,34.03019238,104.7150459,131.893383,372.4966583,19.47515106,SFG
8548-6101,7.723343909,-3.526506864,4.933057606,4.485105634,0.80526112,Passive
8548-6102,17.73238945,49.15345764,107.6027107,245.0162773,22.66896486,SFG
8548-6103,47.44790649,56.20304203,47.28643227,186.1014481,36.90363503,SFG
8548-6104,91.81037521,73.25239563,217.1334648,374.9881821,22.50898504,SFG
8548-9101,2.625222564,7.104853272,2.701648027,3.920915484,0.690750644,Passive
8548-9102,481.7226181,139.2950401,28.19689798,425.8953629,30.92563486,SFG
8549-12701,1157.497253,269.7219009,887.6405029,810.1112823,52.15295982,AGN
8549-12702,209.1665001,123.1449432,556.0925293,388.059166,29.27328444,AGN
8549-12703,8.397294998,22.49270201,29.59210348,76.92988777,4.661378145,Unclassified
8549-12704,19.27513647,48.57570553,89.8970623,259.0264816,15.02331948,SFG
8549-12705,21.32321644,16.57988882,48.07987022,61.09899616,11.04149342,SFG
8549-1901,145.733242,107.1083584,66.53746605,348.6102219,20.57835388,SFG
8549-1902,202.8083611,207.2209663,187.0859032,816.4394226,52.3516674,SFG
8549-3701,3.180902123,3.139887691,1.373307884,1.125478685,0.666417599,Passive
8549-3702,21.50129509,31.46005058,35.4859333,96.10922241,6.084029436,SFG
8549-3703,30.33921194,13.21262407,50.84638786,40.91391945,4.897809744,Unclassified
8549-3704,34.00774097,25.57821655,110.4240761,72.24810791,4.5600456,Unclassified
8549-6101,9.290282249,10.62565136,-0.741755903,2.2738506,1.385354519,Passive
8549-6102,11.21973348,26.69283247,70.99855423,146.4952812,9.613656282,SFG
8549-6103,34.77196598,53.05490971,41.61545563,181.266674,12.58849883,SFG
8549-6104,644.0637207,636.5131989,782.9475098,2304.686707,149.5427132,SFG
8549-9101,63.59162426,24.40021658,191.3554573,119.6327667,7.658317924,AGN
8549-9102,19.71014643,83.1962471,133.0886841,330.9888306,16.85376644,SFG
8550-12701,77.37796974,32.93924427,135.4976349,95.82954788,5.912444234,Unclassified
8550-12702,49.69037819,30.38869476,223.6806107,118.0330906,6.543507218,AGN
8550-12703,30.92839861,129.1624088,301.6030807,597.4520569,39.14994621,SFG
8550-12704,37.11472416,14.72608232,77.5050087,47.24904919,6.33178091,AGN
8550-12705,62.3288002,30.8239181,112.6534557,89.79463768,7.349920511,AGN
8550-1901,4.489499092,7.134701093,-2.533914487,2.558836937,0.87295115,Passive
8550-1902,12.96099114,-0.302006543,10.83713412,8.941109061,1.341930658,Passive
8550-3701,109.2980709,173.7932968,592.7280426,753.2036591,45.64517879,SFG
8550-3702,9.555210829,3.399519265,5.602623463,3.606797397,0.555914305,Passive
8550-3703,24.42900944,2.348352075,45.70327091,25.14470077,1.549943775,Passive
8550-3704,415.6407394,92.99005318,752.8644409,366.5086975,23.77980185,AGN
8550-6101,17.59603453,18.0093348,0.508503079,13.62870979,2.188576907,Passive
8550-6102,10.61029744,32.40838528,63.64024353,174.7667618,10.24064565,SFG
8550-6103,56.39391232,36.45206165,158.9513168,128.6117954,12.73508716,AGN
8550-6104,32.25226545,27.0543704,77.34036255,91.12221527,4.71642673,Unclassified
8550-9101,4.997477889,16.24013042,28.01214695,75.91109085,4.803391218,Unclassified
8550-9102,43.27300644,103.5308609,231.5615158,458.6694336,25.30989552,SFG
8551-12701,55.06505108,46.83291626,146.0354118,230.4666252,12.2377429,SFG
8551-12702,15.89153194,34.07698917,81.53238297,158.7753944,9.753702402,SFG
8551-12703,6.652562141,20.78936148,27.63980389,75.42528725,4.273102283,Unclassified
8551-12704,16.40278959,51.50634384,106.1938457,267.6620102,16.04995584,SFG
8551-12705,123.0417557,430.9346619,714.8409424,1789.935547,100.3907509,SFG
8551-1901,58.48229218,31.93683386,53.60987091,54.57354546,3.637436211,Unclassified
8551-1902,2906.389465,897.9641876,344.1682129,3218.640808,202.2151947,SFG
8551-3701,146.01717,172.186058,200.6062737,807.8696899,47.86828518,SFG
8551-3702,14.01844478,7.729802132,8.223058701,8.772348285,1.451160222,Passive
8551-3703,36.86977386,19.63317245,40.89459038,30.16985226,1.922232598,Passive
8551-3704,57.880476,25.56103897,242.4095764,122.8851147,8.015179396,AGN
8551-6101,8.393165827,8.903330445,4.211054862,27.08257341,10.07933784,SFG
8551-6102,9.473314921,5.423644861,5.36268266,2.904490709,0.353172133,Passive
8551-6103,12.92015457,7.51909858,14.17821527,4.905448571,0.450044729,Passive
8551-6104,24.26291132,59.74994946,116.5371571,334.6017914,20.34858894,SFG
8551-9101,16.60561705,49.34294319,20.54243183,43.5643177,5.389889836,Unclassified
8551-9102,26.40980005,44.63866615,39.42355824,152.787159,9.288643122,SFG
8552-12701,157.7510223,41.43666649,161.5874405,210.0338058,19.30153894,AGN
8552-12702,253.4071045,137.3828049,53.83375645,462.1416626,39.32049179,SFG
8552-12703,18.92568111,9.320421696,36.51846313,26.64094496,3.01369226,Unclassified
8552-12704,15.35525084,33.00355721,61.6851759,149.6945992,9.488039255,SFG
8552-12705,42.48798943,37.86527157,29.22162914,122.2390556,38.86363125,SFG
8552-1901,10.84860325,4.145249993,1.768125832,5.013119161,0.698993072,Passive
8552-1902,10.81072927,8.102359176,30.28796148,25.71179438,1.499483705,Passive
8552-3701,242.3599625,137.0251541,71.47208405,426.8676529,24.72018051,SFG
8552-3702,6.180638924,10.5405224,10.98622298,33.78340054,2.830486596,Passive
8552-3703,5.947135806,2.186020978,-2.384079099,1.231298145,0.380101115,Passive
8552-3704,37.71168804,65.11431503,60.72511005,208.6006889,12.88791203,SFG
8552-6101,10.03093123,11.26953816,5.639483571,27.83541298,28.71324205,SFG
8552-6102,54.75861263,85.27960014,95.40254402,327.5015411,17.94100332,SFG
8552-6103,13.22621417,4.575856537,54.77981663,35.45571327,2.206480026,Passive
8552-6104,9.802102725,8.810593605,9.437854131,5.786241849,0.939972838,Passive
8552-9101,15.52553749,13.54125965,56.85050297,51.60315514,5.168889165,Unclassified
8552-9102,19.90370893,22.22448254,85.65443039,77.06882858,4.692646503,Unclassified
8553-12701,8.671371698,18.29982471,25.5044384,72.24431038,4.14033556,Unclassified
8553-12702,110.2934113,41.52228451,225.2729301,173.5881157,10.31024957,AGN
8553-12703,781.862854,196.4047127,40.97006321,571.0905762,34.96801853,SFG
8553-12704,15.31829572,7.089909256,28.57797194,22.41013622,5.973310828,Unclassified
8553-12705,58.52652168,93.54386139,244.6349907,544.5290985,32.45892143,SFG
8553-1901,12917.18286,4249.314575,7631.584961,10769.11792,678.132019,AGN
8553-1902,13.7390089,2.528645992,18.28357601,16.027318,1.107346714,Passive
8553-3702,33.41540003,14.01433131,51.49012947,36.11292744,3.376616538,Unclassified
8553-3703,20.3475709,17.52588892,67.26527977,59.13755512,6.005736232,AGN
8553-3704,311.7309265,431.3906631,493.2943192,1633.623749,96.36068153,SFG
8553-6101,3.603115002,-2.817763408,2.955574036,0.429994861,0.301361819,Passive
8553-6102,43.9997282,54.77062607,101.4904194,145.7274208,9.759977579,SFG
8553-6103,6.400682449,10.43743569,15.94860911,15.81883621,1.309110165,Passive
8553-6104,16.26613426,8.617335737,30.28049135,25.89291239,1.59370476,Passive
8553-9101,39.95740509,33.04621029,179.6742706,143.8602791,7.884019256,AGN
8553-9102,139.6203194,155.9615517,303.833313,475.1243134,27.58182716,SFG
8554-12701,5.780843139,3.866852999,8.952745199,14.00001383,2.910437763,Passive
8554-12702,10.07116818,22.67778587,31.63228846,79.47110176,4.730532169,Unclassified
8554-12703,9.698474169,6.414114356,13.22568274,11.91001177,5.209997475,Unclassified
8554-12704,14.16120338,16.90903568,2.405520618,44.53093719,11.21758127,SFG
8554-12705,197.7837067,127.2184048,414.0182724,741.5758972,47.22220802,SFG
8554-1901,18.93714285,7.235582411,11.99797726,9.828599811,0.790770322,Passive
8554-1902,48.82990742,27.50762606,51.17504501,54.16158581,3.325158417,Unclassified
8554-3701,51.86436558,173.7033463,311.504364,774.8088989,47.10934353,SFG
8554-3702,8.277874947,6.231441684,4.36225003,5.070159882,0.885820672,Passive
8554-3703,27.57132244,10.3867916,28.82366943,19.7408123,1.250273108,Passive
8554-3704,33.40891075,77.85056877,142.6223793,352.3247604,21.22485399,SFG
8554-6101,45.55829716,76.20688438,78.62048531,262.8540955,49.21002007,SFG
8554-6102,8.726815701,9.683775783,2.549832463,4.9005422,0.519026808,Passive
8554-6103,10.6759212,7.219915345,11.59167027,9.077952743,0.66576831,Passive
8554-6104,27.41135645,9.428137898,75.57565308,44.55230427,2.444099188,Passive
8554-9101,24.6497817,60.37698936,67.73734283,213.9341774,16.55435705,SFG
8554-9102,6.205316186,-0.115475032,7.943438768,6.357919216,1.496593177,Passive
8555-12701,7.648465792,4.175667127,5.236488342,2.596740802,0.422583113,Passive
8555-12702,47.59505463,112.4542217,374.9525528,617.9042664,35.84880257,SFG
8555-12703,9.775430441,10.33842778,25.41291666,46.91979885,4.080287457,Unclassified
8555-12704,4.592448115,5.196047826,6.558593631,3.106106304,0.363245122,Passive
8555-12705,21.68411112,15.99144125,59.49112129,101.0088596,6.790005445,SFG
8555-1901,35.36622429,77.60336876,156.8227425,370.287323,22.70943975,SFG
8555-1902,9.17335391,9.806837082,16.29816294,32.01302671,1.996294975,Passive
8555-3701,39.50147438,12.66112947,111.6317234,65.05723381,3.699017823,Unclassified
8555-3702,7.147614002,11.52417405,2.552713871,4.595750809,0.431187014,Passive
8555-3703,14.49265981,11.05906141,16.91892815,18.19620275,2.477131069,Passive
8555-3704,5.139832973,8.047316492,4.2997244,6.92542851,0.601495884,Passive
8555-6101,14.43544698,9.451235414,9.161530495,9.429002017,1.061214864,Passive
8555-6102,8.896930933,4.779468775,14.41276789,18.94976425,1.355623156,Passive
8555-6103,7.383407593,6.310106784,8.720452428,6.558162451,0.615911379,Passive
