plateifu,MANGAID,Type,TType,Unsure
9181-12705 ,1-548626 ,Sb         ,3,0
9181-1901  ,1-121803 ,S0         ,-2,0
9181-1902  ,1-122057 ,S0         ,-2,0
9181-3702  ,1-71736  ,E          ,-5,0
9181-3703  ,1-584664 ,Sc         ,5,0
9181-3704  ,1-548609 ,Edc        ,-5,0
9181-6101  ,1-548613 ,E          ,-5,0
9181-6103  ,1-548617 ,S0         ,-2,0
9181-9101  ,1-71763  ,SBab       ,2,0
9181-9102  ,1-122044 ,Sbc        ,4,0
9182-12701 ,1-71891  ,S0         ,-2,0
9182-12702 ,1-43864  ,Sc         ,5,0
9182-12703 ,1-43868  ,SBb        ,3,0
9182-12704 ,1-72289  ,Sb         ,3,0
9182-12705 ,1-72209  ,Sbc        ,4,0
9182-1901  ,1-72056  ,Edc        ,-5,0
9182-3702  ,1-72231  ,Edc        ,-5,0
9182-3703  ,1-72199  ,SAB0a      ,0,0
9182-3704  ,1-72166  ,E          ,-5,0
9182-6101  ,1-72087  ,SBab       ,2,0
9182-6102  ,1-71987  ,Sa         ,1,0
9182-6103  ,1-72325  ,S0         ,-2,0
9182-6104  ,1-72350  ,SAB0a      ,0,0
9182-9101  ,1-72275  ,E          ,-5,0
9182-9102  ,1-72203  ,Sbc        ,4,0
9183-12702 ,1-604992 ,SABc       ,5,0
9183-12703 ,1-72242  ,SBb        ,3,0
9183-12704 ,1-122059 ,SABa       ,1,0
9183-3701  ,44-50    ,E          ,-5,0
9183-3703  ,1-122304 ,SAB0a      ,0,0
9183-3704  ,1-122141 ,SAB0a      ,0,0
9183-6101  ,1-122284 ,SB0        ,-2,0
9183-6103  ,1-584741 ,Edc        ,-5,0
9183-6104  ,1-72070  ,S0         ,-2,0
9183-9101  ,1-122094 ,SABb       ,3,0
9183-9102  ,1-122119 ,SBcd       ,6,0
9184-12701 ,1-201913 ,SBbc       ,4,0
9184-12702 ,1-201916 ,Scd        ,6,0
9184-12703 ,1-153018 ,Sd         ,7,0
9184-12704 ,1-153103 ,SB0        ,-2,0
9184-12705 ,1-201875 ,SABb       ,3,0
9184-1902  ,1-153248 ,Sab        ,2,0
9184-3701  ,1-153077 ,S0         ,-2,0
9184-3702  ,1-153086 ,SABa       ,1,0
9184-3704  ,1-201922 ,SBb        ,3,0
9184-6101  ,1-201822 ,E          ,-5,0
9184-6102  ,1-201973 ,SABa       ,1,0
9184-6103  ,1-201915 ,Sa         ,1,0
9184-6104  ,1-201816 ,SABb       ,3,0
9184-9101  ,1-201938 ,E          ,-5,0
9184-9102  ,1-153207 ,SBcd       ,6,0
9185-12701 ,1-177231 ,SABc       ,5,0
9185-12702 ,1-177685 ,S0         ,-2,0
9185-12703 ,1-634624 ,Edc        ,-5,0
9185-12704 ,1-177308 ,Edc        ,-5,0
9185-12705 ,1-547339 ,SBd        ,7,0
9185-1902  ,1-176983 ,SABbc      ,4,0
9185-3701  ,1-177104 ,E          ,-5,0
9185-3703  ,1-177049 ,Edc        ,-5,0
9185-6101  ,1-561034 ,SBa        ,1,0
9185-6103  ,1-546965 ,SB0        ,-2,0
9185-9101  ,1-634515 ,S0         ,-2,0
9185-9102  ,1-547375 ,Sa         ,1,0
9186-12701 ,1-178065 ,Sbc        ,4,0
9186-12702 ,1-178022 ,Sc         ,5,0
9186-12703 ,1-178138 ,Sc         ,5,0
9186-12704 ,1-178180 ,E          ,-5,0
9186-12705 ,1-177965 ,SABc       ,5,0
9186-1902  ,1-547551 ,Sa         ,1,0
9186-3701  ,1-177942 ,S0         ,-2,0
9186-3702  ,1-178103 ,SBab       ,2,0
9186-3703  ,1-547596 ,SABb       ,3,0
9186-3704  ,1-178027 ,SABab      ,2,0
9186-6101  ,1-178095 ,SBab       ,2,0
9186-6102  ,1-178497 ,SBc        ,5,0
9186-6103  ,1-634665 ,Sab        ,2,0
9186-6104  ,1-178183 ,S0         ,-2,0
9186-9101  ,1-547548 ,Sab        ,2,0
9186-9102  ,1-547579 ,Sa         ,1,0
9187-12701 ,1-96290  ,Edc        ,-5,0
9187-12702 ,1-96597  ,SABcd      ,6,0
9187-12703 ,1-96632  ,Scd        ,6,0
9187-12704 ,1-595895 ,SBc        ,5,0
9187-12705 ,1-96747  ,SABbc      ,4,0
9187-1901  ,1-96245  ,Sa         ,1,0
9187-1902  ,1-96474  ,E          ,-5,0
9187-3701  ,1-96537  ,SBb        ,3,0
9187-3702  ,1-96548  ,Sbc        ,4,0
9187-3703  ,1-96585  ,SB0        ,-2,0
9187-3704  ,1-96475  ,S0         ,-2,0
9187-6101  ,1-96483  ,SAB0       ,-2,0
9187-6102  ,1-595900 ,Sc         ,5,0
9187-6103  ,1-96589  ,Sab        ,2,0
9187-6104  ,1-96461  ,S0a        ,0,0
9187-9101  ,1-96448  ,SABc       ,5,0
9188-12702 ,1-50963  ,SBd        ,7,0
9188-12703 ,1-51128  ,SABc       ,5,0
9188-12704 ,1-583321 ,Sbc        ,4,0
9188-12705 ,1-51136  ,Sd         ,7,0
9188-1901  ,1-51001  ,Sa         ,1,0
9188-1902  ,1-50955  ,Sab        ,2,0
